,Unnamed: 0,Rnk,Rider,Team,Age,Pnt,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking,Year,Month,Day,old_elo,new_elo,old_rd,new_rd,Date1
20593,20597.0,25,92.0,1,29.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
115949,115967.0,34,561.0,58,28.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
153999,154023.0,167,823.0,101,31.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
157221,157245.0,44,841.0,1,23.0,120.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,2312.5751269353564,350.0,226.60561705996648,2015-01-25
15377,15381.0,109,71.0,92,25.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
181373,181416.0,89,1071.0,58,25.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,631.3852091380672,350.0,226.60561705996648,2015-01-25
181137,181180.0,11,1069.0,74,34.0,6.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
180804,180847.0,116,1066.0,Team 69 - Garmin,24.0,18.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1415.9405041101356,350.0,226.60561705996648,2015-01-25
179462,179505.0,73,1057.0,89,26.0,80.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,2088.4164712290512,350.0,226.60561705996648,2015-01-25
179244,179287.0,118,1055.0,6,26.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
154410,154434.0,70,824.0,105,27.0,7.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
178721,178764.0,79,1049.0,Team 69 - Garmin,22.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
174510,174552.0,114,965.0,101,27.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
174075,174117.0,46,951.0,1,26.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
167952,167985.0,145,899.0,52,21.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
167557,167590.0,1,897.0,41,29.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
166755,166788.0,142,894.0,56,32.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
166232,166265.0,80,893.0,52,35.0,14.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1303.861176256983,350.0,226.60561705996648,2015-01-25
176262,176305.0,90,998.0,1,25.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
110121,110139.0,115,531.0,10,21.0,36.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1696.1388237430172,350.0,226.60561705996648,2015-01-25
108763,108781.0,110,527.0,26,27.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
107110,107128.0,156,523.0,26,23.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
64493,64503.0,53,290.0,58,25.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
32788,32792.0,11,145.0,41,31.0,50.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1864.257815522746,350.0,226.60561705996648,2015-01-25
62687,62697.0,30,281.0,41,29.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
62003,62013.0,65,279.0,6,26.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
57389,57393.0,72,259.0,105,29.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
56382,56386.0,30,255.0,26,28.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
65082,65092.0,DNF,293.0,35,24.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
54875,54879.0,120,246.0,10,21.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
54325,54329.0,40,243.0,1,28.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
53782,53786.0,20,242.0,Team 69 - Garmin,25.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
52659,52663.0,56,238.0,Team 69 - Garmin,23.0,16.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1359.9008401835592,350.0,226.60561705996648,2015-01-25
48610,48614.0,112,220.0,101,25.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
47989,47993.0,18,219.0,52,33.0,32.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1640.0991598164408,350.0,226.60561705996648,2015-01-25
44729,44733.0,14,206.0,74,32.0,110.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,2256.53546300878,350.0,226.60561705996648,2015-01-25
34672,34676.0,4,158.0,6,24.0,140.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,2368.6147908619328,350.0,226.60561705996648,2015-01-25
66038,66048.0,70,296.0,52,28.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
68740,68750.0,88,303.0,6,28.0,28.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1584.0594958898646,350.0,226.60561705996648,2015-01-25
69751,69761.0,44,305.0,35,27.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
102463,102481.0,134,501.0,26,23.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
99769,99787.0,62,481.0,35,25.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
92090,92108.0,173,447.0,89,28.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
28295,28299.0,25,128.0,46,24.0,70.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,2032.3768073024746,350.0,226.60561705996648,2015-01-25
88410,88427.0,97,429.0,46,22.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
86513,86530.0,DNF,414.0,56,23.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
86149,86166.0,79,409.0,74,24.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
83175,83192.0,DNF,387.0,105,24.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
78456,78473.0,DNF,354.0,101,21.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
78097,78114.0,117,352.0,58,24.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
77710,77727.0,125,348.0,74,21.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
76606,76623.0,63,341.0,46,25.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
31256,31260.0,3,140.0,1,27.0,90.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,2144.4561351556276,350.0,226.60561705996648,2015-01-25
74886,74896.0,43,331.0,105,28.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
72629,72639.0,31,323.0,41,26.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
181545,181588.0,132,1076.0,10,27.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
181732,181775.0,139,1078.0,26,36.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,855.5438648443727,350.0,226.60561705996648,2015-01-25
38616,38620.0,19,173.0,105,24.0,250.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,2536.733782641662,350.0,226.60561705996648,2015-01-25
201820,201873.0,68,1243.0,35,32.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,799.5042009177963,350.0,226.60561705996648,2015-01-25
199823,199876.0,124,1225.0,188,25.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
199913,199966.0,2,1228.0,10,27.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,967.6231926975254,350.0,226.60561705996648,2015-01-25
232152,232217.0,DNF,1537.0,133,34.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
200380,200433.0,89,1235.0,6,29.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
231731,231796.0,13,1534.0,35,35.0,45.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1808.2181515961697,350.0,226.60561705996648,2015-01-25
182643,182686.0,111,1081.0,101,31.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1023.6628566241017,350.0,226.60561705996648,2015-01-25
230240,230294.0,189,1515.0,188,35.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,575.3455452114908,350.0,226.60561705996648,2015-01-25
201092,201145.0,130,1239.0,56,29.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
229521,229575.0,118,1501.0,84,31.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,519.3058812849144,350.0,226.60561705996648,2015-01-25
215541,215594.0,63,1371.0,Team 69 - Garmin,34.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
203314,203367.0,86,1264.0,89,36.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,463.26621735833805,350.0,226.60561705996648,2015-01-25
229224,229278.0,113,1497.0,46,23.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,687.4248730646436,350.0,226.60561705996648,2015-01-25
205957,206010.0,110,1276.0,74,34.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
220667,220720.0,80,1400.0,56,29.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
226215,226269.0,142,1453.0,188,29.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
224449,224503.0,174,1433.0,74,28.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
206663,206716.0,160,1279.0,46,26.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
208585,208638.0,101,1299.0,84,29.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
224150,224204.0,120,1432.0,41,32.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
221773,221826.0,18,1407.0,41,27.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
223440,223494.0,108,1420.0,89,33.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
207097,207150.0,100,1283.0,92,25.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
207382,207435.0,108,1285.0,74,27.0,20.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1471.9801680367118,350.0,226.60561705996648,2015-01-25
199275,199328.0,133,1215.0,188,24.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
219625,219678.0,131,1395.0,92,28.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
222344,222397.0,DNF,1414.0,10,25.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
198217,198270.0,19,1198.0,89,32.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
183936,183981.0,31,1088.0,41,27.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,743.46453699122,350.0,226.60561705996648,2015-01-25
184409,184454.0,153,1090.0,92,30.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
188034,188079.0,30,1118.0,84,31.0,24.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1528.0198319632882,350.0,226.60561705996648,2015-01-25
240060,240125.0,DNF,1614.0,188,22.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,911.5835287709491,350.0,226.60561705996648,2015-01-25
188846,188891.0,87,1120.0,133,30.0,8.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1079.702520550678,350.0,226.60561705996648,2015-01-25
189444,189489.0,128,1122.0,92,29.0,55.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1920.297479449322,350.0,226.60561705996648,2015-01-25
216715,216768.0,113,1375.0,35,33.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
211138,211191.0,162,1311.0,52,38.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
192390,192435.0,DNF,1139.0,133,24.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
217626,217679.0,DNF,1384.0,52,26.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
901,901.0,85,2.0,6,32.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
240037,240102.0,114,1610.0,1,39.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
235961,236026.0,21,1566.0,92,34.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
233364,233429.0,77,1544.0,84,33.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
197774,197827.0,138,1195.0,89,30.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
197144,197197.0,55,1187.0,92,34.0,10.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1191.7818484038303,350.0,226.60561705996648,2015-01-25
234718,234783.0,141,1558.0,46,31.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
11912,11916.0,31,58.0,56,25.0,12.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1247.8215123304067,350.0,226.60561705996648,2015-01-25
195455,195508.0,158,1166.0,133,22.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
234917,234982.0,13,1559.0,58,30.0,5.0,10,-1.0,1/25/2015,-,0.0,0 km,42.0,2015,1,25,1500.0,1500.0,350.0,350.0,2015-01-25
80144,80161.0,167,366.0,21,32.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
87237,87254.0,30,421.0,56,24.0,190.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,2540.5578798975666,350.0,225.69972512586114,2015-03-15
78896,78913.0,117,359.0,56,30.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
219380,219433.0,2,1394.0,92,31.0,8.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1231.2369639974547,350.0,225.69972512586114,2015-03-15
83183,83200.0,9,387.0,105,24.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
78463,78480.0,72,354.0,101,21.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
92368,92386.0,146,448.0,21,21.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
78105,78122.0,158,352.0,58,25.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
96761,96779.0,1,466.0,92,27.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
89856,89873.0,177,437.0,6,26.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,731.2438642558011,350.0,225.69972512586114,2015-03-15
220205,220258.0,76,1398.0,26,30.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
182652,182695.0,71,1081.0,101,31.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1023.6628566241017,1023.6628566241017,226.60561705996648,226.60561705996648,2015-03-15
223449,223503.0,75,1420.0,89,33.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
43027,43031.0,13,199.0,58,27.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
44168,44172.0,20,205.0,35,25.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
45871,45875.0,44,210.0,41,29.0,100.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,2262.7839355966476,350.0,225.69972512586114,2015-03-15
46807,46811.0,31,213.0,46,23.0,40.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1834.614782766184,350.0,225.69972512586114,2015-03-15
237799,237864.0,164,1575.0,89,35.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,509.0247088150659,350.0,225.69972512586114,2015-03-15
53266,53270.0,89,240.0,35,24.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
54333,54337.0,100,243.0,1,28.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
232794,232859.0,98,1542.0,74,34.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
56391,56395.0,77,255.0,26,28.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
232491,232556.0,130,1540.0,21,32.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
64160,64170.0,20,289.0,16,23.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
227751,227805.0,51,1467.0,46,37.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
66046,66056.0,41,296.0,52,28.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
224923,224977.0,37,1436.0,35,30.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
72637,72647.0,58,323.0,41,26.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
73278,73288.0,96,326.0,58,34.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
74493,74503.0,27,330.0,Team 69 - Garmin,30.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
222633,222686.0,41,1416.0,16,36.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
97892,97910.0,10,470.0,89,28.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
210041,210094.0,165,1303.0,108,35.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
101076,101094.0,16,491.0,56,22.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
204819,204872.0,137,1271.0,41,37.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
142124,142142.0,16,695.0,41,24.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
142710,142728.0,97,697.0,133,26.0,5.0,11,-1.0,3/15/2015,-,0.0,0 km,4.0,2015,3,15,1500.0,1500.0,350.0,350.0,2015-03-15
