,Unnamed: 0,Rnk,Rider,Team,Age,Pnt,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking,Year,Month,Day,old_elo,new_elo,old_rd,new_rd,Date1
43093,43097.0,13,199.0,114,29.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
206928,206981.0,88,1280.0,42,27.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
116326,116344.0,104,564.0,114,23.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,470.38663541797814,350.0,220.4583342149127,2017-03-12
144822,144840.0,141,716.0,76,28.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
165795,165828.0,167,890.0,46,33.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
144752,144770.0,DNF,714.0,76,25.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
116569,116587.0,78,565.0,42,26.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
94397,94415.0,157,455.0,17,26.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,523.1741192274839,350.0,220.4583342149127,2017-03-12
144149,144167.0,DNF,703.0,76,31.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
93857,93875.0,125,452.0,46,34.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
191883,191928.0,90,1136.0,62,32.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
66854,66864.0,11,297.0,114,27.0,8.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,2355.468705822656,1999.361816229291,193.17284538900356,174.61620977491722,2017-03-12
142957,142975.0,88,698.0,17,24.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
38318,38322.0,29,172.0,1,30.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
15022,15026.0,57,67.0,95,34.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
164037,164070.0,74,880.0,114,36.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
192281,192326.0,67,1138.0,46,38.0,7.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1360.4874690983545,350.0,220.4583342149127,2017-03-12
68152,68162.0,DNF,300.0,42,26.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
26447,26451.0,42,121.0,95,28.0,100.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,2323.7730654534535,350.0,220.4583342149127,2017-03-12
135112,135130.0,145,652.0,69-Drapac Pro Cycling Team,30.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
133605,133623.0,17,641.0,62,28.0,40.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1975.3963237258486,350.0,220.4583342149127,2017-03-12
6975,6975.0,99,39.0,62,30.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
201540,201593.0,25,1242.0,114,23.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
39611,39615.0,12,178.0,103,21.0,45.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,2028.1838075353544,350.0,220.4583342149127,2017-03-12
123212,123230.0,41,589.0,1,26.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1841.7750389707237,1864.257815522746,188.237425007674,226.60561705996648,2017-03-12
171274,171315.0,50,935.0,105,35.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
86573,86590.0,95,414.0,19,25.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
36647,36651.0,25,164.0,41,30.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1582.896007049919,1500.0,227.83653547705904,350.0,2017-03-12
28722,28726.0,129,129.0,1,23.0,12.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1538.4694535080112,350.0,220.4583342149127,2017-03-12
177392,177435.0,38,1031.0,76,31.0,20.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1696.8319049365282,350.0,220.4583342149127,2017-03-12
132838,132856.0,99,637.0,19,34.0,50.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
18043,18047.0,8,80.0,58,29.0,250.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1920.297479449322,2494.7343434330196,226.60561705996648,186.05274303774786,2017-03-12
86265,86282.0,58,409.0,74,26.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
123599,123617.0,45,591.0,114,24.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
15839,15843.0,94,72.0,84,31.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
132100,132118.0,87,633.0,75,28.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
27936,27940.0,155,127.0,69-Drapac Pro Cycling Team,30.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1415.9405041101356,1415.9405041101356,226.60561705996648,226.60561705996648,2017-03-12
85534,85551.0,136,404.0,32,28.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
78224,78241.0,DNF,352.0,58,27.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,631.3852091380672,631.3852091380672,226.60561705996648,226.60561705996648,2017-03-12
75500,75510.0,2,333.0,74,26.0,24.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1749.6193887460338,350.0,220.4583342149127,2017-03-12
73378,73388.0,78,326.0,58,36.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
199699,199752.0,94,1219.0,76,31.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
122020,122038.0,5,584.0,105,32.0,60.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,2536.733782641662,2563.1694510854745,226.60561705996648,195.17532413843222,2017-03-12
79362,79379.0,2,362.0,52,25.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
129609,129627.0,DNF,617.0,46,31.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
203616,203669.0,22,1265.0,32,32.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
126350,126368.0,69,604.0,1,28.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
89960,89977.0,2,437.0,7,28.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
120362,120380.0,25,580.0,105,30.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
139143,139161.0,150,674.0,19,32.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
26858,26862.0,136,122.0,41,25.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
68879,68889.0,82,303.0,103,30.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
120903,120921.0,47,582.0,103,25.0,90.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,2270.9855816439476,350.0,220.4583342149127,2017-03-12
137776,137794.0,32,665.0,105,32.0,28.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1313.8322797516707,1600.0746371094401,227.83653547705904,183.96013031641976,2017-03-12
194640,194693.0,70,1159.0,17,37.0,18.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1644.0444211270226,350.0,220.4583342149127,2017-03-12
2499,2499.0,112,14.0,28,30.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,628.7490868464952,350.0,220.4583342149127,2017-03-12
3079,3079.0,62,17.0,1,35.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
137222,137240.0,68,664.0,74,29.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
88500,88517.0,87,429.0,46,24.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,839.899022084518,350.0,220.4583342149127,2017-03-12
78951,78968.0,116,359.0,74,32.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
9213,9213.0,25,49.0,58,32.0,10.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1485.6819696985056,350.0,220.4583342149127,2017-03-12
136092,136110.0,62,658.0,41,24.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,734.3240544655066,350.0,220.4583342149127,2017-03-12
7348,7348.0,50,40.0,52,26.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
135848,135866.0,137,657.0,76,25.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1095.1300353126724,350.0,220.4583342149127,2017-03-12
140177,140195.0,23,684.0,74,23.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
113956,113974.0,32,552.0,28,24.0,80.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,2218.198097834442,350.0,220.4583342149127,2017-03-12
164429,164462.0,108,881.0,103,37.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
131123,131141.0,8,626.0,52,27.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
30429,30433.0,74,137.0,28,24.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
48160,48164.0,60,219.0,52,35.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,687.4248730646436,862.9210286323704,226.60561705996648,191.09695851119608,2017-03-12
183219,183263.0,37,1083.0,7,37.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
186731,186776.0,109,1108.0,32,31.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,681.5365706560009,350.0,220.4583342149127,2017-03-12
198748,198801.0,97,1203.0,76,29.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
99056,99074.0,107,477.0,21,29.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,575.9616030369896,350.0,220.4583342149127,2017-03-12
45975,45979.0,26,210.0,41,31.0,55.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,2080.97129134486,350.0,220.4583342149127,2017-03-12
209420,209473.0,116,1301.0,7,39.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
45404,45408.0,27,209.0,32,25.0,9.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,2085.501890809909,1788.1516898706845,227.83653547705904,188.54025997178073,2017-03-12
31378,31382.0,49,140.0,1,29.0,140.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1135.742184477254,1933.834675821569,226.60561705996648,184.2846274957648,2017-03-12
23693,23697.0,152,109.0,84,23.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
183797,183841.0,109,1087.0,58,35.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
10864,10865.0,3,55.0,19,30.0,160.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,2510.807484617825,350.0,220.4583342149127,2017-03-12
50187,50191.0,109,228.0,84,31.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1147.917519122178,350.0,220.4583342149127,2017-03-12
150124,150148.0,159,776.0,46,23.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
99889,99907.0,42,481.0,28,27.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
32347,32351.0,61,142.0,21,31.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,989.5550676936612,350.0,220.4583342149127,2017-03-12
150983,151007.0,69,787.0,76,31.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
128280,128298.0,45,613.0,62,30.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,892.6865058940238,350.0,220.4583342149127,2017-03-12
108376,108394.0,81,526.0,75,31.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1042.3425515031668,350.0,220.4583342149127,2017-03-12
80663,80680.0,54,368.0,105,25.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
52779,52783.0,150,238.0,69-Drapac Pro Cycling Team,25.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1307.699985288849,350.0,220.4583342149127,2017-03-12
101165,101183.0,41,491.0,19,24.0,120.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,2364.346618794479,2655.0340592232737,227.83653547705904,192.76144142124053,2017-03-12
20715,20719.0,79,92.0,1,31.0,6.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
128703,128721.0,41,615.0,42,27.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,417.5991516084723,350.0,220.4583342149127,2017-03-12
183982,184027.0,8,1088.0,41,30.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
109930,109948.0,5,530.0,103,26.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
112383,112401.0,31,543.0,52,34.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1143.7274176992742,1500.0,227.83653547705904,350.0,2017-03-12
105760,105778.0,16,516.0,84,27.0,36.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1922.6088399163432,350.0,220.4583342149127,2017-03-12
187552,187597.0,117,1116.0,28,36.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
157733,157757.0,146,842.0,42,33.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,787.1115382750123,350.0,220.4583342149127,2017-03-12
212907,212960.0,91,1341.0,62,31.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
104027,104045.0,93,506.0,19,31.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
426,426.0,51,1.0,1,33.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
98008,98026.0,92,470.0,74,30.0,16.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1591.256937317517,350.0,220.4583342149127,2017-03-12
127294,127312.0,76,606.0,74,30.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
12038,12042.0,118,58.0,19,27.0,14.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
80411,80428.0,DNF,367.0,95,23.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,364.8116677989667,350.0,220.4583342149127,2017-03-12
81585,81602.0,95,374.0,95,26.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
57522,57526.0,101,259.0,105,31.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
105330,105348.0,159,514.0,103,25.0,5.0,11,-1.0,3/12/2017,-,0.0,0 km,4.0,2017,3,12,1500.0,1500.0,350.0,350.0,2017-03-12
131616,131634.0,DNF,628.0,52,31.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
50730,50734.0,91,230.0,19,34.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
185796,185841.0,DNS,1098.0,32,28.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
18649,18653.0,29,82.0,105,28.0,18.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
39415,39419.0,78,175.0,106,31.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
154099,154123.0,150,823.0,114,34.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
40010,40014.0,147,179.0,7,26.0,7.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1477.8829925686066,350.0,223.40720813959834,2017-03-14
71388,71398.0,124,313.0,41,32.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
22485,22489.0,39,102.0,1,30.0,20.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
50375,50379.0,96,229.0,75,23.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
4409,4409.0,99,27.0,46,33.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,743.46453699122,743.46453699122,226.60561705996648,226.60561705996648,2017-03-14
3706,3706.0,108,23.0,41,31.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
121462,121480.0,102,583.0,69-Drapac Pro Cycling Team,30.0,90.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,2299.8063046534166,350.0,223.40720813959834,2017-03-14
70631,70641.0,70,307.0,114,22.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
185038,185083.0,DNF,1092.0,7,28.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
138233,138251.0,68,667.0,106,20.0,36.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1952.8440891439825,350.0,223.40720813959834,2017-03-14
77794,77811.0,130,348.0,74,24.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
69405,69415.0,126,304.0,84,26.0,160.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,2550.495904638203,350.0,223.40720813959834,2017-03-14
194253,194306.0,95,1157.0,95,34.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,463.3079694896867,1500.0,227.83653547705904,350.0,2017-03-14
51395,51399.0,169,232.0,1,28.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
69870,69880.0,150,305.0,95,30.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
124854,124872.0,40,594.0,105,29.0,55.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,2115.853304761123,350.0,223.40720813959834,2017-03-14
153368,153392.0,32,819.0,75,30.0,60.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,2170.1897099668367,350.0,223.40720813959834,2017-03-14
213345,213398.0,62,1344.0,19,36.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
187048,187093.0,12,1115.0,95,39.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
70389,70399.0,17,306.0,95,34.0,10.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1471.9801680367118,1571.391767613739,226.60561705996648,184.97475582038214,2017-03-14
16462,16466.0,83,75.0,1,28.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
77560,77577.0,76,347.0,7,29.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
85084,85101.0,179,399.0,69-Drapac Pro Cycling Team,28.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
200508,200561.0,74,1235.0,103,31.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,576.7112108579513,1500.0,227.83653547705904,350.0,2017-03-14
168773,168806.0,29,913.0,189,25.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
72198,72208.0,78,320.0,114,33.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
88094,88111.0,66,426.0,105,30.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
173230,173272.0,101,947.0,130,25.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
134559,134577.0,2,651.0,1,27.0,250.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1934.8617999638325,2522.3829535762916,227.83653547705904,187.65457055113134,2017-03-14
106843,106861.0,110,521.0,46,32.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
82917,82934.0,137,384.0,19,27.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
74568,74578.0,70,330.0,69-Drapac Pro Cycling Team,32.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
82469,82486.0,123,382.0,42,30.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
155815,155839.0,44,830.0,84,34.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
103390,103408.0,8,504.0,69-Drapac Pro Cycling Team,23.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
198931,198984.0,DNF,1211.0,75,22.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
6013,6013.0,48,34.0,19,31.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
38720,38724.0,15,173.0,105,26.0,190.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,2256.53546300878,2711.1584477507226,226.60561705996648,190.91358776228938,2017-03-14
133179,133197.0,40,639.0,84,27.0,32.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1898.5076839382689,350.0,223.40720813959834,2017-03-14
211415,211468.0,43,1319.0,130,26.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,690.1144522262159,1500.0,227.83653547705904,350.0,2017-03-14
31938,31942.0,14,141.0,84,29.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
171684,171725.0,53,936.0,42,35.0,5.0,33,-1.0,3/14/2017,-,0.0,0 km,10.0,2017,3,14,1500.0,1500.0,350.0,350.0,2017-03-14
