,Unnamed: 0,Rnk,Rider,Team,Age,Pnt,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking,Year,Month,Day,old_elo,new_elo,old_rd,new_rd,Date1
65785,65795.0,27,296.0,49,24.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
67505,67515.0,99,299.0,1,28.0,110.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,2300.767293130384,350.0,221.59956945717906,2011-01-23
71520,71530.0,150,316.0,104,25.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
78797,78814.0,DNF,359.0,92,26.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
82641,82658.0,DNF,384.0,54,21.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
96566,96584.0,133,466.0,105,23.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
102323,102341.0,90,501.0,174,19.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,806.0016792870008,350.0,221.59956945717906,2011-01-23
106569,106587.0,58,521.0,23,25.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
107050,107068.0,22,523.0,174,19.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,432.31027582615457,350.0,221.59956945717906,2011-01-23
108578,108596.0,57,527.0,79,23.0,250.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,2567.689724173845,350.0,221.59956945717906,2011-01-23
109652,109670.0,39,530.0,23,20.0,140.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,2407.5362655477684,350.0,221.59956945717906,2011-01-23
111670,111688.0,115,541.0,143,28.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
112096,112114.0,30,543.0,143,28.0,100.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,2247.3828069216916,350.0,221.59956945717906,2011-01-23
115374,115392.0,138,560.0,23,29.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
115738,115756.0,116,561.0,57,24.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
121633,121651.0,30,584.0,90,25.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
129384,129402.0,53,617.0,23,25.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
131313,131331.0,DNF,628.0,143,25.0,8.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1339.8465413739232,350.0,221.59956945717906,2011-01-23
133869,133887.0,20,649.0,98,24.0,40.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1820.3069172521534,350.0,221.59956945717906,2011-01-23
138819,138837.0,71,674.0,67,25.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
144871,144889.0,DNF,719.0,142,25.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
154940,154964.0,DNF,829.0,23,30.0,120.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,2354.1517793390763,350.0,221.59956945717906,2011-01-23
163631,163664.0,80,880.0,144,30.0,36.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1766.9224310434613,350.0,221.59956945717906,2011-01-23
226003,226057.0,126,1453.0,105,25.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
226956,227010.0,102,1461.0,142,29.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
229582,229636.0,160,1503.0,54,30.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
229740,229794.0,136,1507.0,142,26.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
257690,257767.0,47,1871.0,144,21.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
257744,257821.0,36,1874.0,105,31.0,60.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,2033.8448620869224,350.0,221.59956945717906,2011-01-23
258199,258276.0,46,1889.0,74,26.0,12.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
258780,258869.0,135,1897.0,79,35.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
259241,259330.0,DNF,1904.0,144,34.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
259597,259687.0,161,1913.0,90,33.0,70.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,2087.2293482956147,350.0,221.59956945717906,2011-01-23
259822,259912.0,68,1916.0,74,27.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
260104,260194.0,115,1922.0,79,33.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
260227,260317.0,162,1925.0,90,29.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
260488,260578.0,75,1928.0,92,36.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
261129,261219.0,138,1948.0,74,31.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
261655,261745.0,10,1958.0,144,36.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
261880,261970.0,61,1977.0,144,24.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
261999,262089.0,DNF,1987.0,92,23.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
262129,262219.0,150,1997.0,54,28.0,10.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1446.6155137913079,350.0,221.59956945717906,2011-01-23
262253,262343.0,184,2000.0,98,38.0,7.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1286.462055165231,350.0,221.59956945717906,2011-01-23
262438,262528.0,53,2011.0,93,23.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,485.6947620348469,350.0,221.59956945717906,2011-01-23
262626,262721.0,119,2021.0,142,27.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,966.1551379130777,350.0,221.59956945717906,2011-01-23
262843,262938.0,88,2028.0,77,33.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
263013,263108.0,102,2032.0,92,35.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,539.0792482435393,350.0,221.59956945717906,2011-01-23
263072,263167.0,76,2035.0,54,33.0,18.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1553.3844862086924,350.0,221.59956945717906,2011-01-23
263185,263280.0,78,2038.0,144,33.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1072.924110330462,350.0,221.59956945717906,2011-01-23
263417,263512.0,136,2043.0,93,31.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
263579,263674.0,29,2046.0,1,31.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
263971,264066.0,104,2061.0,105,27.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1126.3085965391545,350.0,221.59956945717906,2011-01-23
264019,264114.0,109,2062.0,77,26.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
264449,264553.0,121,2088.0,49,35.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
257344,257421.0,118,1865.0,74,24.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
42866,42870.0,1,199.0,57,23.0,160.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,2460.920751756461,350.0,221.59956945717906,2011-01-23
256998,257075.0,DNF,1856.0,49,26.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
256746,256823.0,67,1852.0,98,27.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
229878,229932.0,153,1508.0,49,25.0,16.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
230139,230193.0,48,1515.0,23,31.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
230425,230490.0,66,1521.0,92,28.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,699.2327068696162,350.0,221.59956945717906,2011-01-23
231559,231624.0,124,1534.0,57,31.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,859.3861654956931,350.0,221.59956945717906,2011-01-23
232016,232081.0,164,1537.0,104,30.0,6.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1233.0775689565387,350.0,221.59956945717906,2011-01-23
232182,232247.0,63,1538.0,79,21.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,645.8482206609239,350.0,221.59956945717906,2011-01-23
233583,233648.0,28,1547.0,79,31.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
233803,233868.0,111,1548.0,142,26.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1179.6930827478466,350.0,221.59956945717906,2011-01-23
242331,242396.0,94,1637.0,90,35.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
244293,244358.0,76,1652.0,49,26.0,24.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1660.1534586260768,350.0,221.59956945717906,2011-01-23
244627,244692.0,79,1654.0,92,31.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
245052,245117.0,166,1657.0,93,26.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
245491,245556.0,181,1662.0,1,32.0,32.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
248124,248189.0,47,1714.0,V 190,29.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,912.7706517043855,350.0,221.59956945717906,2011-01-23
248194,248259.0,93,1715.0,84,24.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1019.53962412177,350.0,221.59956945717906,2011-01-23
248320,248390.0,117,1718.0,143,27.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
250367,250438.0,130,1742.0,143,33.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
250544,250615.0,135,1745.0,49,24.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
251295,251367.0,190,1756.0,90,29.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
251928,252000.0,DNF,1760.0,77,22.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
252093,252165.0,45,1761.0,77,29.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
252329,252401.0,67,1764.0,90,32.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,592.4637344522316,350.0,221.59956945717906,2011-01-23
252462,252534.0,111,1766.0,77,30.0,14.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,221.59956945717906,2011-01-23
252734,252806.0,DNF,1769.0,74,24.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
253000,253072.0,44,1774.0,98,33.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
253316,253388.0,145,1777.0,104,35.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
254290,254362.0,47,1793.0,142,37.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
256909,256986.0,160,1855.0,93,30.0,80.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,2140.613834504307,350.0,221.59956945717906,2011-01-23
36292,36296.0,65,164.0,93,23.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
264703,264807.0,5,2124.0,98,39.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
31013,31017.0,15,140.0,77,23.0,55.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1980.46037587823,350.0,221.59956945717906,2011-01-23
2286,2286.0,82,14.0,2,24.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,752.6171930783086,350.0,221.59956945717906,2011-01-23
26097,26101.0,34,121.0,77,21.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
8568,8568.0,38,48.0,1,22.0,5.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1500.0,350.0,350.0,2011-01-23
7559,7559.0,26,41.0,67,27.0,9.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1393.2310275826155,350.0,221.59956945717906,2011-01-23
29060,29064.0,118,131.0,1,25.0,45.0,19,-1.0,1/23/2011,-,0.0,0 km,34.0,2011,1,23,1500.0,1873.6914034608458,350.0,221.59956945717906,2011-01-23
87850,87867.0,6,426.0,67,24.0,,64,-1.0,10/9/2011,-,0.0,0 km,32.0,2011,10,9,1500.0,1552.2963798796673,350.0,303.93997339210233,2011-10-09
172252,172294.0,35,944.0,143,25.0,,64,-1.0,10/9/2011,-,0.0,0 km,32.0,2011,10,9,1006.2787916444584,1866.0746591576708,187.050997768737,303.93997339210233,2011-10-09
36336,36340.0,44,164.0,93,24.0,,64,-1.0,10/9/2011,-,0.0,0 km,32.0,2011,10,9,1032.7348379214586,1343.1108603609982,229.70743549970325,303.93997339210233,2011-10-09
8618,8618.0,7,48.0,1,23.0,,64,-1.0,10/9/2011,-,0.0,0 km,32.0,2011,10,9,1527.1205702859288,1970.6674189170055,223.2269653039427,303.93997339210233,2011-10-09
175915,175958.0,24,996.0,1,25.0,,64,-1.0,10/9/2011,-,0.0,0 km,32.0,2011,10,9,2693.4693524087925,1133.9253408423292,197.30173888614337,303.93997339210233,2011-10-09
169390,169431.0,70,923.0,23,23.0,,64,-1.0,10/9/2011,-,0.0,0 km,32.0,2011,10,9,1500.0,1761.4818993983363,350.0,303.93997339210233,2011-10-09
128541,128559.0,3,615.0,98,22.0,,64,-1.0,10/9/2011,-,0.0,0 km,32.0,2011,10,9,1500.0,1238.5181006016637,350.0,303.93997339210233,2011-10-09
56169,56173.0,68,255.0,93,25.0,,64,-1.0,10/9/2011,-,0.0,0 km,32.0,2011,10,9,1798.326273145215,1029.3325810829945,223.2269653039427,303.93997339210233,2011-10-09
255963,256040.0,144,1817.0,92,24.0,,64,-1.0,10/9/2011,-,0.0,0 km,32.0,2011,10,9,1167.6456744673085,1447.7036201203327,229.14178173893637,303.93997339210233,2011-10-09
65840,65850.0,150,296.0,49,24.0,,64,-1.0,10/9/2011,-,0.0,0 km,32.0,2011,10,9,1500.0,1656.8891396390018,350.0,303.93997339210233,2011-10-09
242340,242405.0,134,1637.0,90,35.0,5.0,11,-1.0,3/13/2011,38.329 km/h,0.0,0 km,10.0,2011,3,13,1500.0,1500.0,350.0,350.0,2011-03-13
160500,160532.0,13,866.0,142,28.0,70.0,11,-1.0,3/13/2011,38.329 km/h,0.0,0 km,10.0,2011,3,13,1500.0,2143.117501493803,350.0,218.26049910410947,2011-03-13
243160,243225.0,42,1642.0,79,30.0,5.0,11,-1.0,3/13/2011,38.329 km/h,0.0,0 km,10.0,2011,3,13,1500.0,1500.0,350.0,350.0,2011-03-13
159292,159324.0,73,851.0,1,27.0,5.0,11,-1.0,3/13/2011,38.329 km/h,0.0,0 km,10.0,2011,3,13,1500.0,1500.0,350.0,350.0,2011-03-13
172871,172913.0,7,946.0,105,26.0,5.0,11,-1.0,3/13/2011,38.329 km/h,0.0,0 km,10.0,2011,3,13,1500.0,760.1493761725425,350.0,218.26049910410947,2011-03-13
153092,153116.0,DNF,819.0,144,24.0,50.0,11,-1.0,3/13/2011,38.329 km/h,0.0,0 km,10.0,2011,3,13,1500.0,1953.3415729407802,350.0,218.26049910410947,2011-03-13
150901,150925.0,63,787.0,88,25.0,10.0,11,-1.0,3/13/2011,38.329 km/h,0.0,0 km,10.0,2011,3,13,1500.0,1411.1462788527579,350.0,218.26049910410947,2011-03-13
147730,147754.0,OTL,753.0,67,24.0,5.0,11,-1.0,3/13/2011,38.329 km/h,0.0,0 km,10.0,2011,3,13,1500.0,1101.267651592198,350.0,218.26049910410947,2011-03-13
145897,145915.0,51,726.0,74,24.0,5.0,11,-1.0,3/13/2011,38.329 km/h,0.0,0 km,10.0,2011,3,13,1500.0,1500.0,350.0,350.0,2011-03-13
245989,246054.0,100,1671.0,142,39.0,5.0,11,-1.0,3/13/2011,38.329 km/h,0.0,0 km,10.0,2011,3,13,1500.0,1500.0,350.0,350.0,2011-03-13
13233,13237.0,91,63.0,88,26.0,5.0,11,-1.0,3/13/2011,38.329 km/h,0.0,0 km,10.0,2011,3,13,1500.0,1500.0,350.0,350.0,2011-03-13
165990,166023.0,92,893.0,104,31.0,5.0,11,-1.0,3/13/2011,38.329 km/h,0.0,0 km,10.0,2011,3,13,1500.0,1500.0,350.0,350.0,2011-03-13
239825,239890.0,106,1610.0,1,35.0,5.0,11,-1.0,3/13/2011,38.329 km/h,0.0,0 km,10.0,2011,3,13,1500.0,1500.0,350.0,350.0,2011-03-13
263766,263861.0,122,2053.0,179,31.0,5.0,11,-1.0,3/13/2011,38.329 km/h,0.0,0 km,10.0,2011,3,13,1500.0,946.3283379619184,350.0,218.26049910410947,2011-03-13
239083,239148.0,125,1600.0,57,30.0,160.0,11,-1.0,3/13/2011,38.329 km/h,0.0,0 km,10.0,2011,3,13,1500.0,2452.996128754363,350.0,218.26049910410947,2011-03-13
263589,263684.0,55,2046.0,1,31.0,20.0,11,-1.0,3/13/2011,38.329 km/h,0.0,0 km,10.0,2011,3,13,1500.0,1500.0,350.0,350.0,2011-03-13
233133,233198.0,87,1544.0,143,29.0,5.0,11,-1.0,3/13/2011,38.329 km/h,0.0,0 km,10.0,2011,3,13,1500.0,501.99512313858827,350.0,218.26049910410947,2011-03-13
