,Unnamed: 0,Rnk,Rider,Team,Age,Pnt,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking,Year,Month,Day,old_elo,new_elo,old_rd,new_rd,old_team_elo,new_team_elo,old_team_rd,new_team_rd,Date1
88051,88068.0,129,426.0,105,29.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,2443.5929986921465,2696.2998685950956,234.8074014443696,219.3198505404329,2016-03-15
189174,189219.0,70,1121.0,86,29.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1500.0,1266.8614458919235,350.0,262.08349318428117,2016-03-15
189517,189562.0,37,1122.0,92,30.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1635.6028514296434,1635.6028514296434,223.2269653039427,223.2269653039427,1721.9213454593023,988.9046932862665,221.7504328742152,202.49140423364383,2016-03-15
190552,190597.0,11,1126.0,1,34.0,36.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1971.2724146200821,350.0,214.6872566005901,2094.8681136775085,2000.287888960495,229.01914298023195,211.1194759708877,2016-03-15
190812,190857.0,91,1128.0,41,23.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1281.0328808514141,1566.127279431657,222.06992272460383,198.8206512820987,2016-03-15
92635,92653.0,80,449.0,7,23.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,574.1715327277853,994.8923178472016,224.99680691531086,197.5828585143538,2016-03-15
92142,92160.0,10,447.0,89,30.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,366.6623213512144,504.44157455459583,227.00813445078595,205.39778436480077,2016-03-15
191086,191131.0,139,1130.0,6,30.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1228.9029463359661,911.948170813831,222.53547693443105,198.66549904858377,2016-03-15
71328,71338.0,136,313.0,118,31.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,2367.1104701979416,2595.99743994435,231.83997242279824,216.32375733378692,2016-03-15
90606,90624.0,70,439.0,56,26.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1026.1560487585011,1496.3708601062801,221.93981342052027,196.71431287505894,2016-03-15
71755,71765.0,103,316.0,42,30.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1094.0323361210299,1227.986843513859,223.3531929428809,198.0408101008395,2016-03-15
90238,90256.0,15,438.0,105,29.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,2443.5929986921465,2696.2998685950956,234.8074014443696,219.3198505404329,2016-03-15
88913,88930.0,61,431.0,46,25.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,638.6307439557037,350.0,214.6872566005901,1249.0112532299545,977.329135496597,221.6934331173229,198.34295786431954,2016-03-15
70331,70341.0,42,306.0,1,33.0,14.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,2094.8681136775085,2000.287888960495,229.01914298023195,211.1194759708877,2016-03-15
116505,116523.0,1,565.0,42,25.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,887.7093797103162,350.0,214.6872566005901,1094.0323361210299,1227.986843513859,223.3531929428809,198.0408101008395,2016-03-15
203579,203632.0,51,1265.0,73,31.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1500.0,548.3407105420706,350.0,262.08349318428117,2016-03-15
45355,45359.0,43,209.0,73,24.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,837.8936525593937,350.0,214.6872566005901,1500.0,548.3407105420706,350.0,262.08349318428117,2016-03-15
21883,21887.0,157,98.0,101,25.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,538.9992896538586,350.0,214.6872566005901,1693.927113245611,1463.3011899426747,224.2546146515203,203.76432507500735,2016-03-15
126656,126674.0,102,605.0,56,23.0,160.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,2519.24541328023,350.0,214.6872566005901,1026.1560487585011,1496.3708601062801,221.93981342052027,196.71431287505894,2016-03-15
154051,154075.0,138,823.0,101,33.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1693.927113245611,1463.3011899426747,224.2546146515203,203.76432507500735,2016-03-15
160854,160886.0,32,866.0,52,33.0,16.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1722.1937788654702,350.0,214.6872566005901,1898.37158844895,1690.4313407736227,226.4466990078976,207.23689363554772,2016-03-15
4748,4748.0,69,28.0,52,32.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1898.37158844895,1690.4313407736227,226.4466990078976,207.23689363554772,2016-03-15
125352,125370.0,38,596.0,118,29.0,70.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,2170.535323223772,350.0,214.6872566005901,2367.1104701979416,2595.99743994435,231.83997242279824,216.32375733378692,2016-03-15
222481,222534.0,169,1415.0,86,28.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1086.9722883140062,350.0,214.6872566005901,1500.0,1266.8614458919235,350.0,262.08349318428117,2016-03-15
124791,124809.0,78,594.0,105,28.0,60.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,2120.71959607285,350.0,214.6872566005901,2443.5929986921465,2696.2998685950956,234.8074014443696,219.3198505404329,2016-03-15
124017,124035.0,DNF,592.0,84,33.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,981.6328307206684,1413.7367608670947,225.2934103550921,198.23343878337866,2016-03-15
161677,161710.0,168,870.0,26,38.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,738.2621982575486,350.0,214.6872566005901,2337.516332814781,2072.00450686438,236.32039405939113,218.96448564513847,2016-03-15
3011,3011.0,164,17.0,1,34.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,2094.8681136775085,2000.287888960495,229.01914298023195,211.1194759708877,2016-03-15
227435,227489.0,147,1465.0,6,27.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,439.36783535201357,350.0,214.6872566005901,1228.9029463359661,911.948170813831,222.53547693443105,198.66549904858377,2016-03-15
162167,162200.0,65,872.0,58,34.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,2470.8699573653953,2439.6554436630363,233.3107935853408,218.637991765179,2016-03-15
226705,226759.0,87,1457.0,74,27.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,605.0211805643546,605.0211805643546,223.2269653039427,223.2269653039427,1903.609423562575,1729.4812645355005,227.6944467823491,208.0800500137399,2016-03-15
152094,152118.0,71,813.0,41,31.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1281.0328808514141,1566.127279431657,222.06992272460383,198.8206512820987,2016-03-15
136366,136384.0,3,660.0,73,23.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1186.603742615851,350.0,214.6872566005901,1500.0,548.3407105420706,350.0,262.08349318428117,2016-03-15
22440,22444.0,69,102.0,1,29.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,2094.8681136775085,2000.287888960495,229.01914298023195,211.1194759708877,2016-03-15
46293,46297.0,126,211.0,40,26.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,788.0779254084711,350.0,214.6872566005901,1500.0,624.8972874519836,350.0,262.08349318428117,2016-03-15
162370,162403.0,120,873.0,40,27.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1500.0,624.8972874519836,350.0,262.08349318428117,2016-03-15
159445,159477.0,12,851.0,40,32.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,987.3408340121612,350.0,214.6872566005901,1500.0,624.8972874519836,350.0,262.08349318428117,2016-03-15
127776,127794.0,75,610.0,26,23.0,24.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1821.825233167315,350.0,214.6872566005901,2337.516332814781,2072.00450686438,236.32039405939113,218.96448564513847,2016-03-15
34176,34180.0,113,156.0,84,31.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,981.6328307206684,1413.7367608670947,225.2934103550921,198.23343878337866,2016-03-15
42585,42589.0,38,198.0,41,31.0,110.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,2369.7982318274626,350.0,214.6872566005901,1281.0328808514141,1566.127279431657,222.06992272460383,198.8206512820987,2016-03-15
131548,131566.0,13,628.0,52,30.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1136.7880154649285,350.0,214.6872566005901,1898.37158844895,1690.4313407736227,226.4466990078976,207.23689363554772,2016-03-15
156224,156248.0,130,832.0,130,26.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1385.8666512195407,350.0,214.6872566005901,1500.0,471.78413363215736,350.0,262.08349318428117,2016-03-15
130446,130464.0,107,623.0,89,32.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,366.6623213512144,504.44157455459583,227.00813445078595,205.39778436480077,2016-03-15
133127,133145.0,36,639.0,84,26.0,140.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,2469.4296861293074,350.0,214.6872566005901,981.6328307206684,1413.7367608670947,225.2934103550921,198.23343878337866,2016-03-15
129582,129600.0,153,617.0,46,30.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,937.5251068612387,350.0,214.6872566005901,1249.0112532299545,977.329135496597,221.6934331173229,198.34295786431954,2016-03-15
16413,16417.0,28,75.0,1,27.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,2094.8681136775085,2000.287888960495,229.01914298023195,211.1194759708877,2016-03-15
129128,129146.0,DNS,616.0,105,30.0,250.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,2618.8768675820747,350.0,214.6872566005901,2443.5929986921465,2696.2998685950956,234.8074014443696,219.3198505404329,2016-03-15
226936,226990.0,159,1460.0,74,31.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1903.609423562575,1729.4812645355005,227.6944467823491,208.0800500137399,2016-03-15
158050,158074.0,41,844.0,130,25.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,688.4464711066261,350.0,214.6872566005901,1500.0,471.78413363215736,350.0,262.08349318428117,2016-03-15
155957,155981.0,18,831.0,40,27.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1500.0,624.8972874519836,350.0,262.08349318428117,2016-03-15
33448,33452.0,20,147.0,52,27.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1898.37158844895,1690.4313407736227,226.4466990078976,207.23689363554772,2016-03-15
44791,44795.0,60,206.0,74,33.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,2232.2553977200732,2232.2553977200732,223.2269653039427,223.2269653039427,1903.609423562575,1729.4812645355005,227.6944467823491,208.0800500137399,2016-03-15
155760,155784.0,88,830.0,84,33.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,2123.773116576359,2123.773116576359,223.2269653039427,223.2269653039427,981.6328307206684,1413.7367608670947,225.2934103550921,198.23343878337866,2016-03-15
169145,169186.0,133,918.0,105,25.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,2443.5929986921465,2696.2998685950956,234.8074014443696,219.3198505404329,2016-03-15
225478,225532.0,2,1438.0,7,34.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,574.1715327277853,994.8923178472016,224.99680691531086,197.5828585143538,2016-03-15
45918,45922.0,91,210.0,41,30.0,50.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,2070.9038689219274,350.0,214.6872566005901,1281.0328808514141,1566.127279431657,222.06992272460383,198.8206512820987,2016-03-15
150712,150736.0,166,784.0,68,28.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1286.2351969176957,350.0,214.6872566005901,1622.3390951745666,1106.905856828107,230.40546750786925,206.76837127255288,2016-03-15
5521,5521.0,114,33.0,42,27.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,930.4680239954987,930.4680239954987,223.2269653039427,223.2269653039427,1094.0323361210299,1227.986843513859,223.3531929428809,198.0408101008395,2016-03-15
121408,121426.0,76,583.0,68,29.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1622.3390951745666,1106.905856828107,230.40546750786925,206.76837127255288,2016-03-15
229575,229629.0,80,1502.0,107,26.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1500.0,395.22755672224434,350.0,262.08349318428117,2016-03-15
227821,227875.0,137,1467.0,46,38.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1249.0112532299545,977.329135496597,221.6934331173229,198.34295786431954,2016-03-15
164741,164774.0,139,882.0,101,28.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1693.927113245611,1463.3011899426747,224.2546146515203,203.76432507500735,2016-03-15
229731,229785.0,141,1506.0,86,28.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1500.0,1266.8614458919235,350.0,262.08349318428117,2016-03-15
52725,52729.0,173,238.0,68,24.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1622.3390951745666,1106.905856828107,230.40546750786925,206.76837127255288,2016-03-15
5952,5952.0,7,34.0,56,30.0,100.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,2319.98250467654,350.0,214.6872566005901,1026.1560487585011,1496.3708601062801,221.93981342052027,196.71431287505894,2016-03-15
219928,219981.0,26,1396.0,73,26.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1500.0,548.3407105420706,350.0,262.08349318428117,2016-03-15
229871,229925.0,137,1507.0,107,31.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1500.0,395.22755672224434,350.0,262.08349318428117,2016-03-15
163964,163997.0,120,880.0,101,35.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1693.927113245611,1463.3011899426747,224.2546146515203,203.76432507500735,2016-03-15
230065,230119.0,44,1508.0,107,31.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,588.8150168047812,350.0,214.6872566005901,1500.0,395.22755672224434,350.0,262.08349318428117,2016-03-15
143787,143805.0,19,701.0,52,28.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,2178.014257148216,2178.014257148216,223.2269653039427,223.2269653039427,1898.37158844895,1690.4313407736227,226.4466990078976,207.23689363554772,2016-03-15
13941,13945.0,39,65.0,89,30.0,6.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1485.4981055213857,350.0,214.6872566005901,366.6623213512144,504.44157455459583,227.00813445078595,205.39778436480077,2016-03-15
54364,54368.0,162,243.0,41,29.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1281.0328808514141,1566.127279431657,222.06992272460383,198.8206512820987,2016-03-15
35622,35626.0,95,160.0,58,31.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,2470.8699573653953,2439.6554436630363,233.3107935853408,218.637991765179,2016-03-15
117379,117397.0,69,569.0,74,30.0,18.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1772.0095060163926,350.0,214.6872566005901,1903.609423562575,1729.4812645355005,227.6944467823491,208.0800500137399,2016-03-15
55249,55253.0,166,247.0,58,27.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,2470.8699573653953,2439.6554436630363,233.3107935853408,218.637991765179,2016-03-15
218839,218892.0,50,1391.0,74,38.0,12.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1672.3780517145478,350.0,214.6872566005901,1903.609423562575,1729.4812645355005,227.6944467823491,208.0800500137399,2016-03-15
56447,56451.0,4,255.0,68,29.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1236.4194697667733,350.0,214.6872566005901,1622.3390951745666,1106.905856828107,230.40546750786925,206.76837127255288,2016-03-15
166800,166833.0,81,894.0,42,33.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1094.0323361210299,1227.986843513859,223.3531929428809,198.0408101008395,2016-03-15
52365,52369.0,106,237.0,73,28.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1500.0,548.3407105420706,350.0,262.08349318428117,2016-03-15
16857,16861.0,20,77.0,26,26.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,2337.516332814781,2072.00450686438,236.32039405939113,218.96448564513847,2016-03-15
120312,120330.0,76,580.0,105,29.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,2443.5929986921465,2696.2998685950956,234.8074014443696,219.3198505404329,2016-03-15
15395,15399.0,132,71.0,73,27.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1500.0,548.3407105420706,350.0,262.08349318428117,2016-03-15
140676,140694.0,29,686.0,7,29.0,80.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,2220.3510503746948,350.0,214.6872566005901,574.1715327277853,994.8923178472016,224.99680691531086,197.5828585143538,2016-03-15
221117,221170.0,66,1402.0,73,29.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1500.0,548.3407105420706,350.0,262.08349318428117,2016-03-15
228903,228957.0,27,1481.0,7,36.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1435.682378370463,350.0,214.6872566005901,574.1715327277853,994.8923178472016,224.99680691531086,197.5828585143538,2016-03-15
38275,38279.0,67,172.0,86,29.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,1500.0,1266.8614458919235,350.0,262.08349318428117,2016-03-15
147180,147198.0,110,739.0,92,25.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,489.18356250293607,350.0,214.6872566005901,1721.9213454593023,988.9046932862665,221.7504328742152,202.49140423364383,2016-03-15
18575,18579.0,65,82.0,105,27.0,10.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,2443.5929986921465,2696.2998685950956,234.8074014443696,219.3198505404329,2016-03-15
149724,149748.0,103,771.0,107,31.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1037.1565611630836,350.0,214.6872566005901,1500.0,395.22755672224434,350.0,262.08349318428117,2016-03-15
150382,150406.0,DNF,781.0,84,25.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,981.6328307206684,1413.7367608670947,225.2934103550921,198.23343878337866,2016-03-15
51363,51367.0,159,232.0,1,27.0,5.0,33,-1.0,3/15/2016,-,0.0,0 km,8.0,2016,3,15,1500.0,1500.0,350.0,350.0,2094.8681136775085,2000.287888960495,229.01914298023195,211.1194759708877,2016-03-15
19169,19173.0,63,87.0,101,24.0,5.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1500.0,308.9850042227813,350.0,217.0364159592474,1463.3011899426747,1150.0356945126748,203.76432507500735,185.34730621935964,2016-03-27
191519,191564.0,108,1133.0,6,25.0,5.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1201.673726854785,1201.673726854785,223.2269653039427,223.2269653039427,911.948170813831,875.9182202175623,198.66549904858377,178.79239056520407,2016-03-27
202218,202271.0,8,1250.0,40,36.0,5.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1500.0,1500.0,350.0,350.0,624.8972874519836,1185.995929250027,262.08349318428117,213.16370847543243,2016-03-27
152556,152580.0,109,814.0,6,30.0,5.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1500.0,1500.0,350.0,350.0,911.948170813831,875.9182202175623,198.66549904858377,178.79239056520407,2016-03-27
196817,196870.0,78,1186.0,6,22.0,5.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1500.0,1500.0,350.0,350.0,911.948170813831,875.9182202175623,198.66549904858377,178.79239056520407,2016-03-27
83995,84012.0,145,393.0,147,22.0,5.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1500.0,1500.0,350.0,350.0,1500.0,486.24455033721677,350.0,251.57537771408852,2016-03-27
142190,142208.0,36,695.0,41,25.0,45.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1500.0,1964.3045893069138,350.0,217.03641595924742,1566.127279431657,1539.812350030634,198.8206512820987,183.4431165382731,2016-03-27
18583,18587.0,5,82.0,105,27.0,120.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1500.0,2492.325311345978,350.0,217.03641595924742,2696.2998685950956,2765.5678118283836,219.3198505404329,210.7922156173057,2016-03-27
10044,10044.0,9,53.0,40,21.0,80.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1500.0,2324.4341740060972,350.0,217.03641595924742,624.8972874519836,1185.995929250027,262.08349318428117,213.16370847543243,2016-03-27
9793,9793.0,44,52.0,46,26.0,5.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1500.0,1500.0,350.0,350.0,977.329135496597,869.8772962291328,198.34295786431954,178.7186052725562,2016-03-27
86207,86224.0,128,409.0,74,25.0,5.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1500.0,1500.0,350.0,350.0,1729.4812645355005,1942.375263372464,208.0800500137399,190.92470440567445,2016-03-27
16866,16870.0,46,77.0,26,26.0,5.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1500.0,1500.0,350.0,350.0,2072.00450686438,1413.2691058437085,218.96448564513847,202.24115669772337,2016-03-27
193877,193930.0,DNF,1156.0,147,26.0,5.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1500.0,564.0644529040197,350.0,217.0364159592474,1500.0,486.24455033721677,350.0,251.57537771408852,2016-03-27
134081,134099.0,3,649.0,105,29.0,5.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,522.042430345603,1500.0,219.91914017238904,350.0,2696.2998685950956,2765.5678118283836,219.3198505404329,210.7922156173057,2016-03-27
155266,155290.0,26,829.0,6,35.0,5.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1500.0,909.5283597925592,350.0,217.0364159592474,911.948170813831,875.9182202175623,198.66549904858377,178.79239056520407,2016-03-27
145755,145773.0,56,723.0,84,27.0,5.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1500.0,1500.0,350.0,350.0,1413.7367608670947,1016.9253699911991,198.23343878337866,181.5952380069069,2016-03-27
17380,17384.0,47,78.0,46,29.0,9.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1500.0,1420.585874781477,350.0,217.03641595924742,977.329135496597,869.8772962291328,198.34295786431954,178.7186052725562,2016-03-27
198885,198938.0,DNF,1211.0,92,21.0,5.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1500.0,1500.0,350.0,350.0,988.9046932862665,1343.4109097047851,202.49140423364383,181.05699716504404,2016-03-27
85732,85749.0,DNF,407.0,7,29.0,5.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1500.0,1500.0,350.0,350.0,994.8923178472016,800.0922953151096,197.5828585143538,178.3426469953578,2016-03-27
134491,134509.0,14,651.0,1,26.0,250.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1500.0,2652.16627383031,350.0,217.03641595924742,2000.287888960495,2279.1096466743506,211.1194759708877,196.2295197766537,2016-03-27
9150,9150.0,12,49.0,58,31.0,55.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1500.0,2066.3363687794094,350.0,217.03641595924742,2439.6554436630363,2415.6094223319806,218.637991765179,207.05487137213743,2016-03-27
194197,194250.0,15,1157.0,42,33.0,5.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1500.0,1500.0,350.0,350.0,1227.986843513859,1141.2586758218047,198.0408101008395,179.90587303604048,2016-03-27
21013,21017.0,36,93.0,56,23.0,8.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1472.8794297140714,1398.2831139310713,223.2269653039427,180.2286798853668,1496.3708601062801,1795.0881890734468,196.71431287505894,181.46787961858465,2016-03-27
135726,135744.0,154,656.0,84,27.0,5.0,1,-1.0,3/27/2016,-,0.0,0 km,12.0,2016,3,27,1099.613854711552,1500.0,219.91914017238904,350.0,1413.7367608670947,1016.9253699911991,198.23343878337866,181.5952380069069,2016-03-27
