133,134,135,,,0,,,,,,,Paris - Nice,,,,0,,10.0,NOVAL Benjamín,32.0,Saxo Bank - Sungard,",,0:00",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,135,136,,,0,,,,,,,Paris - Nice,,,,0,,10.0,SICARD Romain,23.0,Euskaltel - Euskadi,",,0:00",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,136,137,,,0,,,,,,,Paris - Nice,,,,0,,10.0,PIRES Bruno,29.0,Leopard Trek,",,0:00",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,137,138,,,0,,,,,,,Paris - Nice,,,,0,,10.0,LEIPHEIMER Levi,37.0,RadioShack,",,0:00",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,138,139,,,0,,,,,,,Paris - Nice,,,,0,,10.0,SCHLECK Fränk,30.0,Leopard Trek,",,0:00",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,139,140,,,0,,,,,,,Paris - Nice,,,,0,,10.0,LEQUATRE Geoffroy,29.0,RadioShack,",,0:00",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,140,141,,,0,,,,,,,Paris - Nice,,,,0,,10.0,SØRENSEN Nicki,35.0,Saxo Bank - Sungard,",,0:00",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,141,142,,,0,,,,,,,Paris - Nice,,,,0,,10.0,WEENING Pieter,29.0,Rabobank Cycling Team,",,0:00",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,142,143,,,0,,,,,,,Paris - Nice,,,,0,,10.0,VAN DE WALLE Jurgen,34.0,Omega Pharma-Lotto,",,0:00",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,143,144,,,0,,,,,,,Paris - Nice,,,,0,,10.0,BUSCHE Matthew,25.0,RadioShack,",,0:00",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,144,145,,,0,,,,,,,Paris - Nice,,,,0,,10.0,DEVOLDER Stijn,31.0,Vacansoleil - DCM,",,0:00",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,145,146,,,0,,,,,,,Paris - Nice,,,,0,,10.0,IZAGIRRE Gorka,23.0,Euskaltel - Euskadi,",,0:00",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,146,147,,,0,,,,,,,Paris - Nice,,,,0,,10.0,URÁN Rigoberto,24.0,Sky Procycling,",,0:00",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,147,148,,,0,,,,,,,Paris - Nice,,,,0,,10.0,LÓPEZ David,29.0,Movistar Team,",,0:00",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,148,149,,,0,,,,,,,Paris - Nice,,,,0,,10.0,GARCÍA ACOSTA José Vicente,38.0,Movistar Team,0:140:14,2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,149,150,,,0,,,,,,,Paris - Nice,,,,0,,10.0,RASMUSSEN Alex,26.0,HTC - High Road,0:180:18,2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,150,151,,,0,,,,,,,Paris - Nice,,,,0,,10.0,FINETTO Mauro,25.0,Liquigas - Cannondale,1:011:01,2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,151,152,,,0,,,,,,,Paris - Nice,,,,0,,10.0,BUFFAZ Mickaël,31.0,"Cofidis, le Crédit en Ligne",",,1:01",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,152,153,,,0,,,,,,,Paris - Nice,,,,0,,10.0,FEILLU Brice,25.0,Leopard Trek,",,1:01",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,153,154,,,0,,,,,,,Paris - Nice,,,,0,,10.0,ZANDIO Xabier,33.0,Sky Procycling,",,1:01",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,154,155,,,0,,,,,,,Paris - Nice,,,,0,,10.0,SPEZIALETTI Alessandro,36.0,Lampre - ISD,",,1:01",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,155,156,,,0,,,,,,,Paris - Nice,,,,0,,10.0,SIUTSOU Kanstantsin,28.0,HTC - High Road,",,1:01",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,156,157,,,0,,,,,,,Paris - Nice,,,,0,,10.0,CHRISTENSEN Mads,26.0,Saxo Bank - Sungard,",,1:01",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,157,158,,,0,,,,,,,Paris - Nice,,,,0,,10.0,PAULINHO Sérgio Miguel,30.0,RadioShack,",,1:01",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,158,159,,,0,,,,,,,Paris - Nice,,,,0,,10.0,DUPONT Hubert,30.0,AG2R La Mondiale,",,1:01",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,159,160,,,0,,,,,,,Paris - Nice,,,,0,,10.0,OFFREDO Yoann,24.0,FDJ,",,1:01",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,160,161,,,0,,,,,,,Paris - Nice,,,,0,,10.0,BOUET Maxime,24.0,AG2R La Mondiale,",,1:01",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,161,162,,,0,,,,,,,Paris - Nice,,,,0,,10.0,RIBLON Christophe,30.0,AG2R La Mondiale,",,1:01",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,162,163,,,0,,,,,,,Paris - Nice,,,,0,,10.0,QUÉMÉNEUR Perrig,26.0,Team Europcar,",,1:01",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,163,164,,,0,,,,,,,Paris - Nice,,,,0,,10.0,KROON Karsten,35.0,BMC Racing Team,",,1:01",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,164,165,,,0,,,,,,,Paris - Nice,,,,0,,10.0,FUGLSANG Jakob,25.0,Leopard Trek,",,1:01",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,165,166,,,0,,,,,,,Paris - Nice,,,,0,,10.0,PUJOL Óscar,27.0,Omega Pharma-Lotto,",,1:01",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,166,167,,,0,,,,,,,Paris - Nice,,,,0,,10.0,GAUDIN Damien,24.0,Team Europcar,",,1:01",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,167,168,,,0,,,,,,,Paris - Nice,,,,0,,10.0,SÁNCHEZ Luis León,27.0,Rabobank Cycling Team,",,1:01",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,168,169,,,0,,,,,,,Paris - Nice,,,,0,,10.0,PONZI Simone,24.0,Liquigas - Cannondale,1:241:24,2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,169,170,,,0,,,,,,,Paris - Nice,,,,0,,10.0,CALZATI Sylvain,31.0,Bretagne Schuller,3:193:19,2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,170,171,,,0,,,,,,,Paris - Nice,,,,0,,10.0,KVACHUK Oleksandr,27.0,Lampre - ISD,",,3:19",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,171,172,,,0,,,,,,,Paris - Nice,,,,0,,10.0,NIERMANN Grischa,35.0,Rabobank Cycling Team,",,3:19",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,172,173,,,0,,,,,,,Paris - Nice,,,,0,,10.0,SANTAROMITA Ivan,26.0,BMC Racing Team,",,3:19",2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,173,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,HAEDO Lucas Sebastián,27.0,Saxo Bank - Sungard,-,2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,174,DNF,,,0,,,,,,,Paris - Nice,,,,0,,10.0,MONCOUTIÉ David,35.0,"Cofidis, le Crédit en Ligne",-,2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,175,DNS,,,0,,,,,,,Paris - Nice,,,,0,,10.0,VELITS Martin,26.0,HTC - High Road,-,2.0,07 March 2011,39.577 km/h,198.5 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,2,,,0,,27.0,,4.0,30.0,,Paris - Nice,,,,0,,10.0,,,,,,,,,HAUSSLER Heinrich,Team Garmin - Cervélo,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,,,0,,24.0,,2.0,18.0,,Paris - Nice,,,,0,,10.0,,,,,,,,,GALIMZYANOV Denis,Team Katusha,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,4,,,0,,25.0,,1.0,13.0,,Paris - Nice,,,,0,,10.0,,,,,,,,,ROJAS José Joaquín,Movistar Team,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,5,,,0,,24.0,,1.0,10.0,,Paris - Nice,,,,0,,10.0,,,,,,,,,THOMAS Geraint,Sky Procycling,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,6,,,0,,34.0,,,7.0,,Paris - Nice,,,,0,,10.0,,,,,,,,,HENDERSON Gregory,Sky Procycling,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,7,,,0,,27.0,,,4.0,,Paris - Nice,,,,0,,10.0,,,,,,,,,RAVARD Anthony,AG2R La Mondiale,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,8,,,0,,26.0,,,3.0,,Paris - Nice,,,,0,,10.0,,,,,,,,,GAVAZZI Francesco,Lampre - ISD,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,9,,,0,,26.0,,,2.0,,Paris - Nice,,,,0,,10.0,,,,,,,,,FEILLU Romain,Vacansoleil - DCM,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,10,,,0,,26.0,,,1.0,,Paris - Nice,,,,0,,10.0,,,,,,,,,AGNOLI Valerio,Liquigas - Cannondale,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,11,,,0,,29.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,VAITKUS Tomas,Pro Team Astana,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,12,,,0,,25.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,WYSS Danilo,BMC Racing Team,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,12,13,,,0,,25.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,BOLE Grega,Lampre - ISD,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13,14,,,0,,31.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,BAK Lars Ytting,HTC - High Road,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,15,,,0,,25.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,EL FARES Julien,"Cofidis, le Crédit en Ligne",",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,16,,,0,,28.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,GUSEV Vladimir,Team Katusha,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,16,17,,,0,,28.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,PAURIOL Rémi,FDJ,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,17,18,,,0,,21.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,ULISSI Diego,Lampre - ISD,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18,19,,,0,,25.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,JEANNESSON Arnold,FDJ,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,19,20,,,0,,27.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,TROFIMOV Yuri,Team Katusha,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,21,,,0,,28.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,MONFORT Maxime,Leopard Trek,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,21,22,,,0,,31.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,PINEAU Jérôme,Quickstep Cycling Team,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,22,23,,,0,,28.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,REDA Francesco,Quickstep Cycling Team,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,23,24,,,0,,27.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,BRAJKOVIČ Janez,RadioShack,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,24,25,,,0,,31.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,PATE Danny,HTC - High Road,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,25,26,,,0,,26.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,ROCHE Nicolas,AG2R La Mondiale,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26,27,,,0,,29.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,VALENTIN Tristan,"Cofidis, le Crédit en Ligne",",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,27,28,,,0,,26.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,PORTE Richie,Saxo Bank - Sungard,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,28,29,,,0,,37.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,VINOKOUROV Alexandre,Pro Team Astana,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,29,30,,,0,,22.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,GALLOPIN Tony,"Cofidis, le Crédit en Ligne",",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,30,31,,,0,,31.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,DELPECH Jean-Luc,Bretagne Schuller,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,31,32,,,0,,31.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,ROGERS Michael,Sky Procycling,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,32,33,,,0,,31.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,PASAMONTES Luis,Movistar Team,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33,34,,,0,,31.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,BERTHOU Eric,Bretagne Schuller,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34,35,,,0,,28.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,GERDEMANN Linus,Leopard Trek,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,35,36,,,0,,33.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,DION Renaud,Bretagne Schuller,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,37,,,0,,24.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,DE GENDT Thomas,Vacansoleil - DCM,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,38,,,0,,25.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,MARTIN Tony,HTC - High Road,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,38,39,,,0,,27.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,SÁNCHEZ Luis León,Rabobank Cycling Team,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,39,40,,,0,,27.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,ROY Jérémy,FDJ,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,41,,,0,,30.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,GERRANS Simon,Sky Procycling,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,41,42,,,0,,25.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,FEILLU Brice,Leopard Trek,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42,43,,,0,,24.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,KIŠERLOVSKI Robert,Pro Team Astana,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,43,44,,,0,,35.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,KLÖDEN Andreas,RadioShack,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,44,45,,,0,,30.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,LAGUTIN Sergey,Vacansoleil - DCM,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,45,46,,,0,,32.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,TONDO Xavier,Movistar Team,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,46,47,,,0,,34.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,FOFONOV Dmitriy,Pro Team Astana,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,47,48,,,0,,29.0,,,,,Paris - Nice,,,,0,,10.0,,,,,,,,,LEQUATRE Geoffroy,RadioShack,",,0:00",3.0,08 March 2011,38.258 km/h,202 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
