,Unnamed: 0,Rnk,Rider,Team,Age,Pnt,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking,Year,Month,Day,old_elo,new_elo,old_rd,new_rd,old_team_elo,new_team_elo,old_team_rd,new_team_rd,Date1
17473,17477.0,13,78.0,46,31.0,70.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,2032.3768073024746,350.0,226.60561705996648,1500.0,1500.0,350.0,270.4198847298075,2018-01-21
83831,83848.0,93,392.0,19,34.0,120.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,2312.5751269353564,350.0,226.60561705996648,1500.0,1909.0487804022898,350.0,270.4198847298075,2018-01-21
17645,17649.0,88,79.0,74,23.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1418.1902439195421,350.0,270.4198847298075,2018-01-21
106397,106415.0,129,519.0,11,25.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,2236.287804724121,350.0,270.4198847298075,2018-01-21
78966,78983.0,124,359.0,74,33.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1418.1902439195421,350.0,270.4198847298075,2018-01-21
108834,108852.0,54,527.0,11,30.0,10.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1303.861176256983,350.0,226.60561705996648,1500.0,2236.287804724121,350.0,270.4198847298075,2018-01-21
112445,112463.0,124,543.0,52,35.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1009.1414635172523,350.0,270.4198847298075,2018-01-21
151819,151843.0,121,807.0,10,22.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1172.760975678168,350.0,270.4198847298075,2018-01-21
150796,150820.0,68,784.0,95,29.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1745.4292682413738,350.0,270.4198847298075,2018-01-21
146716,146734.0,60,734.0,Groupama - 84,26.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,463.26621735833805,350.0,226.60561705996648,1500.0,927.3317074367944,350.0,270.4198847298075,2018-01-21
145466,145484.0,33,720.0,42,28.0,160.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,2424.654454788509,350.0,226.60561705996648,1500.0,2072.668292563206,350.0,270.4198847298075,2018-01-21
145000,145018.0,148,719.0,29,32.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1090.9512195977102,350.0,270.4198847298075,2018-01-21
141549,141567.0,144,692.0,103,23.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1336.3804878390843,350.0,270.4198847298075,2018-01-21
140230,140248.0,51,684.0,74,24.0,50.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1864.257815522746,350.0,226.60561705996648,1500.0,1418.1902439195421,350.0,270.4198847298075,2018-01-21
11143,11144.0,74,56.0,19,23.0,32.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1696.1388237430172,350.0,226.60561705996648,1500.0,1909.0487804022898,350.0,270.4198847298075,2018-01-21
139185,139203.0,133,674.0,19,32.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1909.0487804022898,350.0,270.4198847298075,2018-01-21
138240,138258.0,78,667.0,58,21.0,110.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,2256.53546300878,350.0,226.60561705996648,1500.0,1827.239024321832,350.0,270.4198847298075,2018-01-21
131793,131811.0,117,629.0,75,23.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,845.5219513563366,350.0,270.4198847298075,2018-01-21
130912,130930.0,85,625.0,105,26.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,2154.4780486436634,350.0,270.4198847298075,2018-01-21
25945,25949.0,98,120.0,103,20.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1336.3804878390843,350.0,270.4198847298075,2018-01-21
129650,129668.0,161,617.0,46,32.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1500.0,350.0,270.4198847298075,2018-01-21
127319,127337.0,88,606.0,74,31.0,20.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1528.0198319632882,350.0,226.60561705996648,1500.0,1418.1902439195421,350.0,270.4198847298075,2018-01-21
122051,122069.0,6,584.0,105,32.0,190.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,2480.6941187150856,350.0,226.60561705996648,1500.0,2154.4780486436634,350.0,270.4198847298075,2018-01-21
117954,117972.0,54,570.0,11,33.0,250.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,2536.733782641662,350.0,226.60561705996648,1500.0,2236.287804724121,350.0,270.4198847298075,2018-01-21
113674,113692.0,57,551.0,74,30.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1418.1902439195421,350.0,270.4198847298075,2018-01-21
113035,113053.0,62,549.0,75,31.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,845.5219513563366,350.0,270.4198847298075,2018-01-21
111956,111974.0,127,541.0,52,35.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1009.1414635172523,350.0,270.4198847298075,2018-01-21
152185,152209.0,29,813.0,95,33.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1745.4292682413738,350.0,270.4198847298075,2018-01-21
77099,77116.0,86,345.0,105,24.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,2154.4780486436634,350.0,270.4198847298075,2018-01-21
73757,73767.0,164,327.0,52,28.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1009.1414635172523,350.0,270.4198847298075,2018-01-21
48767,48771.0,114,220.0,Groupama - 84,28.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,927.3317074367944,350.0,270.4198847298075,2018-01-21
48239,48243.0,51,219.0,52,36.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1009.1414635172523,350.0,270.4198847298075,2018-01-21
44924,44928.0,8,206.0,95,35.0,45.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1745.4292682413738,350.0,270.4198847298075,2018-01-21
41847,41851.0,47,192.0,42,22.0,28.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1640.0991598164408,350.0,226.60561705996648,1500.0,2072.668292563206,350.0,270.4198847298075,2018-01-21
40579,40583.0,39,183.0,75,23.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,845.5219513563366,350.0,270.4198847298075,2018-01-21
39667,39671.0,56,178.0,103,22.0,40.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1808.2181515961697,350.0,226.60561705996648,1500.0,1336.3804878390843,350.0,270.4198847298075,2018-01-21
38766,38770.0,60,173.0,105,27.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,2154.4780486436634,350.0,270.4198847298075,2018-01-21
38143,38147.0,22,171.0,7,23.0,80.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,2088.4164712290512,350.0,226.60561705996648,1500.0,1581.809756080458,350.0,270.4198847298075,2018-01-21
37946,37950.0,36,170.0,103,22.0,36.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1752.1784876695933,350.0,226.60561705996648,1500.0,1336.3804878390843,350.0,270.4198847298075,2018-01-21
36066,36070.0,10,162.0,32,25.0,24.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1584.0594958898646,350.0,226.60561705996648,1500.0,1254.5707317586262,350.0,270.4198847298075,2018-01-21
34285,34289.0,115,156.0,Groupama - 84,33.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,927.3317074367944,350.0,270.4198847298075,2018-01-21
33815,33819.0,92,154.0,42,22.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,2072.668292563206,350.0,270.4198847298075,2018-01-21
33017,33021.0,9,145.0,41,34.0,90.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,2144.4561351556276,350.0,226.60561705996648,1500.0,1663.619512160916,350.0,270.4198847298075,2018-01-21
31431,31435.0,12,140.0,95,30.0,100.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,2200.495799082204,350.0,226.60561705996648,1500.0,1745.4292682413738,350.0,270.4198847298075,2018-01-21
30154,30158.0,62,135.0,1,25.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,763.7121952758787,350.0,270.4198847298075,2018-01-21
28771,28775.0,52,129.0,1,24.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,763.7121952758787,350.0,270.4198847298075,2018-01-21
28485,28489.0,33,128.0,46,27.0,60.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1976.3371433758984,350.0,226.60561705996648,1500.0,1500.0,350.0,270.4198847298075,2018-01-21
26919,26923.0,49,122.0,41,25.0,9.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1247.8215123304067,350.0,226.60561705996648,1500.0,1663.619512160916,350.0,270.4198847298075,2018-01-21
26481,26485.0,28,121.0,95,28.0,55.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1920.297479449322,350.0,226.60561705996648,1500.0,1745.4292682413738,350.0,270.4198847298075,2018-01-21
49018,49022.0,48,222.0,42,26.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,2072.668292563206,350.0,270.4198847298075,2018-01-21
75900,75917.0,95,335.0,11,23.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,2236.287804724121,350.0,270.4198847298075,2018-01-21
53911,53915.0,5,242.0,75,28.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,845.5219513563366,350.0,270.4198847298075,2018-01-21
54668,54672.0,4,244.0,8,23.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1990.8585364827477,350.0,270.4198847298075,2018-01-21
72754,72764.0,16,323.0,41,29.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1663.619512160916,350.0,270.4198847298075,2018-01-21
72260,72270.0,86,320.0,8,33.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1990.8585364827477,350.0,270.4198847298075,2018-01-21
71435,71445.0,89,313.0,41,33.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1663.619512160916,350.0,270.4198847298075,2018-01-21
69927,69937.0,141,305.0,95,30.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1745.4292682413738,350.0,270.4198847298075,2018-01-21
66923,66933.0,1,297.0,8,28.0,140.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,2368.6147908619328,350.0,226.60561705996648,1500.0,1990.8585364827477,350.0,270.4198847298075,2018-01-21
66274,66284.0,58,296.0,52,31.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,743.46453699122,350.0,226.60561705996648,1500.0,1009.1414635172523,350.0,270.4198847298075,2018-01-21
64693,64703.0,105,290.0,58,28.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1827.239024321832,350.0,270.4198847298075,2018-01-21
62203,62213.0,53,279.0,103,29.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1336.3804878390843,350.0,270.4198847298075,2018-01-21
61682,61692.0,67,277.0,46,28.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1500.0,350.0,270.4198847298075,2018-01-21
61347,61357.0,37,276.0,95,33.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1745.4292682413738,350.0,270.4198847298075,2018-01-21
60755,60765.0,7,274.0,32,27.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1254.5707317586262,350.0,270.4198847298075,2018-01-21
20081,20085.0,7,90.0,11,24.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,2236.287804724121,350.0,270.4198847298075,2018-01-21
20274,20278.0,86,91.0,58,26.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,911.5835287709491,350.0,226.60561705996648,1500.0,1827.239024321832,350.0,270.4198847298075,2018-01-21
59105,59109.0,112,264.0,32,32.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,687.4248730646436,350.0,226.60561705996648,1500.0,1254.5707317586262,350.0,270.4198847298075,2018-01-21
57578,57582.0,48,259.0,105,32.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,631.3852091380672,350.0,226.60561705996648,1500.0,2154.4780486436634,350.0,270.4198847298075,2018-01-21
56987,56991.0,90,258.0,74,23.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1418.1902439195421,350.0,270.4198847298075,2018-01-21
56582,56586.0,6,255.0,29,31.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1090.9512195977102,350.0,270.4198847298075,2018-01-21
55311,55315.0,1,247.0,19,28.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1909.0487804022898,350.0,270.4198847298075,2018-01-21
54908,54912.0,111,246.0,105,24.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,2154.4780486436634,350.0,270.4198847298075,2018-01-21
54468,54472.0,38,243.0,19,31.0,6.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1909.0487804022898,350.0,270.4198847298075,2018-01-21
9604,9604.0,122,51.0,32,27.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1254.5707317586262,350.0,270.4198847298075,2018-01-21
24729,24733.0,25,114.0,8,31.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1990.8585364827477,350.0,270.4198847298075,2018-01-21
159784,159816.0,122,861.0,1,23.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,763.7121952758787,350.0,270.4198847298075,2018-01-21
182834,182877.0,108,1081.0,8,34.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1990.8585364827477,350.0,270.4198847298075,2018-01-21
152977,153001.0,129,816.0,41,22.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1663.619512160916,350.0,270.4198847298075,2018-01-21
179056,179099.0,122,1052.0,10,30.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1172.760975678168,350.0,270.4198847298075,2018-01-21
173762,173804.0,DNS,948.0,74,34.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1418.1902439195421,350.0,270.4198847298075,2018-01-21
162399,162432.0,127,874.0,7,24.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1581.809756080458,350.0,270.4198847298075,2018-01-21
163322,163355.0,131,878.0,7,34.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1581.809756080458,350.0,270.4198847298075,2018-01-21
5153,5153.0,117,31.0,29,22.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1090.9512195977102,350.0,270.4198847298075,2018-01-21
164081,164114.0,29,880.0,8,37.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,967.6231926975254,350.0,226.60561705996648,1500.0,1990.8585364827477,350.0,270.4198847298075,2018-01-21
181889,181932.0,11,1078.0,11,39.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,2236.287804724121,350.0,270.4198847298075,2018-01-21
165842,165875.0,157,890.0,46,34.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1500.0,350.0,270.4198847298075,2018-01-21
3939,3939.0,23,25.0,42,22.0,14.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,2072.668292563206,350.0,270.4198847298075,2018-01-21
2522,2522.0,83,14.0,29,31.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1090.9512195977102,350.0,270.4198847298075,2018-01-21
166438,166471.0,40,893.0,52,38.0,8.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1191.7818484038303,350.0,226.60561705996648,1500.0,1009.1414635172523,350.0,270.4198847298075,2018-01-21
166869,166902.0,129,894.0,42,35.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,2072.668292563206,350.0,270.4198847298075,2018-01-21
181490,181533.0,26,1071.0,32,28.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1254.5707317586262,350.0,270.4198847298075,2018-01-21
178695,178738.0,59,1048.0,46,25.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1500.0,350.0,270.4198847298075,2018-01-21
5037,5037.0,78,29.0,1,26.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,763.7121952758787,350.0,270.4198847298075,2018-01-21
188991,189036.0,82,1120.0,7,33.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1581.809756080458,350.0,270.4198847298075,2018-01-21
189611,189656.0,54,1122.0,75,32.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1023.6628566241017,350.0,226.60561705996648,1500.0,845.5219513563366,350.0,270.4198847298075,2018-01-21
190670,190715.0,51,1126.0,29,36.0,12.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1359.9008401835592,350.0,226.60561705996648,1500.0,1090.9512195977102,350.0,270.4198847298075,2018-01-21
199839,199892.0,37,1226.0,10,22.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1172.760975678168,350.0,270.4198847298075,2018-01-21
157958,157982.0,81,843.0,10,29.0,18.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1471.9801680367118,350.0,226.60561705996648,1500.0,1172.760975678168,350.0,270.4198847298075,2018-01-21
157364,157388.0,46,841.0,1,26.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1079.702520550678,350.0,226.60561705996648,1500.0,763.7121952758787,350.0,270.4198847298075,2018-01-21
156765,156789.0,145,839.0,1,21.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,799.5042009177963,350.0,226.60561705996648,1500.0,763.7121952758787,350.0,270.4198847298075,2018-01-21
156034,156058.0,145,831.0,75,28.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,519.3058812849144,350.0,226.60561705996648,1500.0,845.5219513563366,350.0,270.4198847298075,2018-01-21
199831,199884.0,99,1225.0,10,28.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,575.3455452114908,350.0,226.60561705996648,1500.0,1172.760975678168,350.0,270.4198847298075,2018-01-21
198830,198883.0,149,1206.0,41,24.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,1663.619512160916,350.0,270.4198847298075,2018-01-21
187588,187633.0,79,1116.0,105,37.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,2154.4780486436634,350.0,270.4198847298075,2018-01-21
156623,156647.0,162,835.0,42,30.0,5.0,10,-1.0,1/21/2018,-,0.0,0 km,42.0,2018,1,21,1500.0,1500.0,350.0,350.0,1500.0,2072.668292563206,350.0,270.4198847298075,2018-01-21
