,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,74.0,+11:02,143,GAVIRIA Fernando,25,UAE-Team Emirates,40.0,35.0,5:13:42,Gree_Tour_of_Guangxi,5,21 October 2019,40.587 km/h,40,212.2 km,57
1,2,63.0,+9:41,31,ACKERMANN Pascal,25,BORA - hansgrohe,15.0,20.0,",,0:00",Gree_Tour_of_Guangxi,5,21 October 2019,40.587 km/h,40,212.2 km,57
2,3,16.0,+0:53,87,TRENTIN Matteo,30,Mitchelton-Scott,6.0,12.0,",,0:00",Gree_Tour_of_Guangxi,5,21 October 2019,40.587 km/h,40,212.2 km,57
3,4,49.0,+6:42,24,BAUHAUS Phil,25,Bahrain Merida,,9.0,",,0:00",Gree_Tour_of_Guangxi,5,21 October 2019,40.587 km/h,40,212.2 km,57
4,5,44.0,+5:46,171,DUPONT Timothy,31,Wanty - Gobert Cycling Team,,7.0,",,0:00",Gree_Tour_of_Guangxi,5,21 October 2019,40.587 km/h,40,212.2 km,57
5,6,71.0,+10:50,7,SWIFT Ben,31,Team INEOS,,5.0,",,0:00",Gree_Tour_of_Guangxi,5,21 October 2019,40.587 km/h,40,212.2 km,57
6,7,53.0,+7:52,124,KANTER Max,21,Team Sunweb,,3.0,",,0:00",Gree_Tour_of_Guangxi,5,21 October 2019,40.587 km/h,40,212.2 km,57
7,8,65.0,+10:10,54,MARTINELLI Davide,26,Deceuninck - Quick Step,,2.0,",,0:00",Gree_Tour_of_Guangxi,5,21 October 2019,40.587 km/h,40,212.2 km,57
8,9,66.0,+10:10,132,DEGENKOLB John,30,Trek - Segafredo,,1.0,",,0:00",Gree_Tour_of_Guangxi,5,21 October 2019,40.587 km/h,40,212.2 km,57
9,10,21.0,+1:18,71,CAMPENAERTS Victor,27,Lotto Soudal,,,",,0:00",Gree_Tour_of_Guangxi,5,21 October 2019,40.587 km/h,40,212.2 km,57
10,11,47.0,+6:42,105,ROOSEN Timo,26,Team Jumbo-Visma,,,",,0:00",Gree_Tour_of_Guangxi,5,21 October 2019,40.587 km/h,40,212.2 km,57
11,12,78.0,+12:43,11,BALLERINI Davide,25,Astana Pro Team,,,",,0:00",Gree_Tour_of_Guangxi,5,21 October 2019,40.587 km/h,40,212.2 km,57
12,13,82.0,+13:26,156,SCHREURS Hamish,25,Israel Cycling Academy,,,",,0:00",Gree_Tour_of_Guangxi,5,21 October 2019,40.587 km/h,40,212.2 km,57
13,14,55.0,+8:13,92,DLAMINI Nic,24,Team Dimension Data,,,",,0:00",Gree_Tour_of_Guangxi,5,21 October 2019,40.587 km/h,40,212.2 km,57
14,15,28.0,+1:55,134,MOSCA Jacopo,26,Trek - Segafredo,,,",,0:00",Gree_Tour_of_Guangxi,5,21 October 2019,40.587 km/h,40,212.2 km,57
15,16,2.0,+0:05,64,MARTÍNEZ Daniel Felipe,23,EF Education First,,,",,0:00",Gree_Tour_of_Guangxi,5,21 October 2019,40.587 km/h,40,212.2 km,57
16,17,101.0,+19:21,145,OLIVEIRA Ivo,23,UAE-Team Emirates,,,",,0:00",Gree_Tour_of_Guangxi,5,21 October 2019,40.587 km/h,40,212.2 km,57
17,18,10.0,+0:38,127,TUSVELD Martijn,26,Team Sunweb,,,",,0:00",Gree_Tour_of_Guangxi,5,21 October 2019,40.587 km/h,40,212.2 km,57
18,19,24.0,+1:31,95,MÄDER Gino,22,Team Dimension Data,,,",,0:00",Gree_Tour_of_Guangxi,5,21 October 2019,40.587 km/h,40,212.2 km,57
