,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,84.0,+44:07,118,MALORI Adriano,26,Movistar Team,6.0,50.0,0:10:13,53.442,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
1,2,51.0,+26:04,211,CANCELLARA Fabian,33,Trek Factory Racing,4.0,30.0,0:060:06,52.924,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
2,3,53.0,+28:49,198,WIGGINS Bradley,33,Team Sky,2.0,18.0,0:110:11,52.5,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
3,4,75.0,+36:34,134,MARTIN Tony,28,Omega Pharma - Quick-Step,1.0,13.0,0:150:15,52.166000000000004,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
4,5,102.0,+53:57,164,DUMOULIN Tom,23,Team Giant - Shimano,1.0,10.0,0:190:19,51.835,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
5,6,151.0,+1:13:41,116,DOWSETT Alex,25,Movistar Team,,7.0,0:200:20,51.754,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
6,7,18.0,+5:38,133,KWIATKOWSKI Michał,23,Omega Pharma - Quick-Step,,4.0,0:220:22,51.591,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
7,8,86.0,+44:59,47,QUINZIATO Manuel,34,BMC Racing Team,,3.0,0:230:23,51.50899999999999,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
8,9,46.0,+24:40,213,DEVOLDER Stijn,34,Trek Factory Racing,,2.0,0:240:24,51.428999999999995,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
9,10,64.0,+31:10,142,DURBRIDGE Luke,22,Orica GreenEDGE,,1.0,0:260:26,51.268,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
10,11,118.0,+58:57,202,BENNATI Daniele,33,Tinkoff - Saxo,,,0:280:28,51.108000000000004,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
11,12,109.0,+56:37,65,DÉMARE Arnaud,22,FDJ.fr,,,0:310:31,50.87,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
12,13,63.0,+31:09,112,AMADOR Andrey,27,Movistar Team,,,",,0:31",50.87,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
13,14,114.0,+57:58,203,BOARO Manuele,27,Tinkoff - Saxo,,,0:320:32,50.791000000000004,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
14,15,144.0,+1:06:57,143,HEPBURN Michael,22,Orica GreenEDGE,,,0:330:33,50.711999999999996,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
15,16,11.0,+3:32,98,ULISSI Diego,24,Lampre - Merida,,,0:340:34,50.63399999999999,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
16,17,110.0,+56:57,36,TJALLINGII Maarten,36,Belkin-Pro Cycling Team,,,0:370:37,50.4,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
17,18,70.0,+33:13,54,KOREN Kristijan,27,Cannondale,,,",,0:37",50.4,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
18,19,25.0,+7:21,166,LUDVIGSSON Tobias,23,Team Giant - Shimano,,,0:380:38,50.323,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
19,20,2.0,+2:05,111,QUINTANA Nairo,24,Movistar Team,,,",,0:38",50.323,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
20,21,47.0,+24:47,187,MACHADO Tiago,28,Team NetApp – Endura,,,",,0:38",50.323,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
21,22,29.0,+11:11,58,SAGAN Peter,24,Cannondale,,,0:390:39,50.245,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
22,23,54.0,+28:53,148,IMPEY Daryl,29,Orica GreenEDGE,,,",,0:39",50.245,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
23,24,4.0,+2:39,8,PERAUD Jean-Christophe,36,AG2R La Mondiale,,,0:400:40,50.168,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
24,25,65.0,+31:18,216,POPOVYCH Yaroslav,34,Trek Factory Racing,,,",,0:40",50.168,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
25,26,3.0,+2:14,204,KREUZIGER Roman,27,Tinkoff - Saxo,,,",,0:40",50.168,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
26,27,89.0,+46:17,52,BODNAR Maciej,29,Cannondale,,,",,0:40",50.168,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
27,28,126.0,+1:02:08,24,COLEDAN Marco,25,Bardiani - CSF Pro Team,,,0:410:41,50.092,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
28,29,1.0,+0:00,201,CONTADOR Alberto,31,Tinkoff - Saxo,,,",,0:41",50.092,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
29,30,108.0,+55:49,63,BOUCHER David,34,FDJ.fr,,,",,0:41",50.092,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
30,31,41.0,+20:54,115,CASTROVIEJO Jonathan,26,Movistar Team,,,0:420:42,50.015,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
31,32,117.0,+58:48,38,WAGNER Robert,30,Belkin-Pro Cycling Team,,,",,0:42",50.015,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
32,33,93.0,+47:49,82,ELMIGER Martin,35,IAM Cycling,,,",,0:42",50.015,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
33,34,32.0,+14:32,117,INTXAUSTI Beñat,27,Movistar Team,,,",,0:42",50.015,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
34,35,125.0,+1:01:57,4,GRETSCH Patrick,26,AG2R La Mondiale,,,0:430:43,49.93899999999999,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
35,36,57.0,+30:01,214,IRIZAR Markel,34,Trek Factory Racing,,,",,0:43",49.93899999999999,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
36,37,19.0,+6:34,46,NERZ Dominik,24,BMC Racing Team,,,0:440:44,49.863,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
37,38,105.0,+54:26,127,TEKLEHAIMANOT Daniel,25,MTN - Qhubeka,,,",,0:44",49.863,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
38,39,7.0,+3:09,215,KIŠERLOVSKI Robert,27,Trek Factory Racing,,,",,0:44",49.863,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
39,40,123.0,+59:39,162,ARNDT Nikias,22,Team Giant - Shimano,,,",,0:44",49.863,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
40,41,106.0,+54:32,71,DEKKER Thomas,29,Garmin Sharp,,,0:450:45,49.787,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
41,42,72.0,+34:47,184,DE LA CRUZ David,24,Team NetApp – Endura,,,",,0:45",49.787,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
42,43,31.0,+13:37,131,URÁN Rigoberto,27,Omega Pharma - Quick-Step,,,0:460:46,49.711999999999996,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
43,44,85.0,+44:32,18,LUTSENKO Alexey,21,Astana Pro Team,,,",,0:46",49.711999999999996,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
44,45,94.0,+48:17,26,COLBRELLI Sonny,23,Bardiani - CSF Pro Team,,,",,0:46",49.711999999999996,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
45,46,23.0,+6:53,16,KANGERT Tanel,27,Astana Pro Team,,,0:470:47,49.636,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
46,47,150.0,+1:13:34,33,LEEZER Tom,28,Belkin-Pro Cycling Team,,,",,0:47",49.636,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
47,48,82.0,+41:37,173,GUSEV Vladimir,31,Team Katusha,,,",,0:47",49.636,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
48,49,78.0,+37:58,145,MEYER Cameron,26,Orica GreenEDGE,,,0:490:49,49.486000000000004,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
49,50,15.0,+4:18,186,HUZARSKI Bartosz,33,Team NetApp – Endura,,,",,0:49",49.486000000000004,Tirreno_Adriatico,7,18 March 2014,53.44 km/h,0,9.1 km,3
