,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1.0,+0:00,76,SAGAN Peter,27,BORA - hansgrohe,50.0,50.0,2:56:16,Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
1,2,2.0,+0:04,32,EWAN Caleb,23,ORICA-Scott,20.0,30.0,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
2,3,3.0,+0:06,54,VAN POPPEL Danny,24,Team Sky,8.0,18.0,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
3,4,5.0,+0:10,165,MINALI Riccardo,22,Astana Pro Team,,13.0,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
4,5,6.0,+0:10,122,BONIFAZIO Niccolò,23,Bahrain Merida Pro Cycling Team,,10.0,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
5,6,4.0,+0:09,173,HAAS Nathan,28,Team Dimension Data,,7.0,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
6,7,7.0,+0:10,144,FERRARI Roberto,34,UAE Team Emirates,,4.0,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
7,8,8.0,+0:10,213,FRANCZAK Paweł,25,Poland,,3.0,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
8,9,9.0,+0:10,67,VAN POPPEL Boy,29,Trek - Segafredo,,2.0,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
9,10,10.0,+0:10,2,DEBUSSCHERE Jens,27,Lotto Soudal,,1.0,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
10,11,11.0,+0:10,87,WALSCHEID Max,24,Team Sunweb,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
11,12,12.0,+0:10,102,BOUWMAN Koen,23,Team LottoNL-Jumbo,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
12,13,13.0,+0:10,201,BANASZEK Alan,19,CCC Sprandi Polkowice,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
13,14,14.0,+0:10,115,VAN ASBROECK Tom,27,Cannondale-Drapac Pro Cycling Team,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
14,15,15.0,+0:10,195,MAIKIN Roman,26,Gazprom-RusVelo,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
15,16,16.0,+0:10,134,ENGER Sondre Holst,23,AG2R La Mondiale,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
16,17,17.0,+0:10,175,REGUIGUI Youcef,27,Team Dimension Data,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
17,18,18.0,+0:10,22,GERTS Floris,25,BMC Racing Team,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
18,19,19.0,+0:10,197,TSATEVICH Alexey,28,Gazprom-RusVelo,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
19,20,20.0,+0:10,91,GONÇALVES José,28,Team Katusha Alpecin,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
20,21,21.0,+0:10,193,PORSEV Alexander,31,Gazprom-RusVelo,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
21,22,22.0,+0:10,55,POELS Wout,29,Team Sky,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
22,23,23.0,+0:10,23,HERMANS Ben,31,BMC Racing Team,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
23,24,24.0,+0:10,44,OLIVEIRA Nelson,28,Movistar Team,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
24,25,25.0,+0:10,163,SÁNCHEZ Luis León,33,Astana Pro Team,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
25,26,26.0,+0:10,194,ROVNY Ivan,29,Gazprom-RusVelo,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
26,27,27.0,+0:10,86,OOMEN Sam,21,Team Sunweb,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
27,28,28.0,+0:10,131,BIDARD François,25,AG2R La Mondiale,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
28,29,29.0,+0:10,47,ROJAS José Joaquín,32,Movistar Team,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
29,30,30.0,+0:10,143,COSTA Rui,30,UAE Team Emirates,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
30,31,31.0,+0:10,6,VALLS Rafael,30,Lotto Soudal,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
31,32,32.0,+0:10,41,ANACONA Winner,28,Movistar Team,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
32,33,33.0,+0:10,12,CAVAGNA Rémi,21,Quick-Step Floors,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
33,34,34.0,+0:10,4,MARCZYŃSKI Tomasz,33,Lotto Soudal,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
34,35,35.0,+0:10,35,HAIG Jack,23,ORICA-Scott,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
35,36,36.0,+0:10,43,QUINTANA Dayer,24,Movistar Team,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
36,37,37.0,+0:10,27,VAN GARDEREN Tejay,28,BMC Racing Team,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
37,38,38.0,+0:10,26,TEUNS Dylan,25,BMC Racing Team,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
38,39,39.0,+0:10,52,PUCCIO Salvatore,27,Team Sky,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
39,40,40.0,+0:10,133,DENZ Nico,23,AG2R La Mondiale,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
40,41,41.0,+0:10,75,MÜHLBERGER Gregor,23,BORA - hansgrohe,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
41,42,42.0,+0:10,3,DE CLERCQ Bart,30,Lotto Soudal,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
42,43,43.0,+0:10,85,KELDERMAN Wilco,26,Team Sunweb,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
43,44,44.0,+0:10,11,MARTINELLI Davide,24,Quick-Step Floors,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
44,45,45.0,+0:10,17,VAKOČ Petr,25,Quick-Step Floors,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
45,46,46.0,+0:10,174,O'CONNOR Ben,21,Team Dimension Data,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
46,47,47.0,+0:10,145,MODOLO Sacha,30,UAE Team Emirates,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
47,48,48.0,+0:10,203,HIRT Jan,26,CCC Sprandi Polkowice,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
48,49,49.0,+0:10,161,BRESCHEL Matti,32,Astana Pro Team,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
49,50,50.0,+0:10,13,DE PLUS Laurens,21,Quick-Step Floors,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
50,51,51.0,+0:10,192,LAGUTIN Sergey,36,Gazprom-RusVelo,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
51,52,52.0,+0:10,103,DE TIER Floris,25,Team LottoNL-Jumbo,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
52,53,53.0,+0:10,212,CIEŚLIK Paweł,31,Poland,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
53,54,54.0,+0:10,202,SCHLEGEL Michal,22,CCC Sprandi Polkowice,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
54,55,55.0,+0:10,146,MOHORIČ Matej,22,UAE Team Emirates,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
55,56,56.0,+0:10,53,GOŁAŚ Michał,33,Team Sky,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
56,57,57.0,+0:10,97,ZAKARIN Ilnur,27,Team Katusha Alpecin,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
57,58,58.0,+0:10,107,TOLHOEK Antwan,23,Team LottoNL-Jumbo,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
58,59,59.0,+0:10,106,OLIVIER Daan,24,Team LottoNL-Jumbo,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
59,60,60.0,+0:10,112,VILLELLA Davide,26,Cannondale-Drapac Pro Cycling Team,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
60,61,61.0,+0:10,96,ŠPILAK Simon,31,Team Katusha Alpecin,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
61,62,62.0,+0:10,92,KOCHETKOV Pavel,31,Team Katusha Alpecin,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
62,63,63.0,+0:10,127,VISCONTI Giovanni,34,Bahrain Merida Pro Cycling Team,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
63,64,64.0,+0:10,214,GRADEK Kamil,26,Poland,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
64,65,65.0,+0:10,191,BRUTT Pavel,35,Gazprom-RusVelo,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
65,66,66.0,+0:10,1,ARMÉE Sander,31,Lotto Soudal,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
66,67,67.0,+0:10,124,NIBALI Vincenzo,32,Bahrain Merida Pro Cycling Team,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
67,68,68.0,+0:10,93,LOSADA Alberto,35,Team Katusha Alpecin,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
68,69,69.0,+0:10,113,KOREN Kristijan,30,Cannondale-Drapac Pro Cycling Team,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
69,70,70.0,+0:10,135,MONTAGUTI Matteo,33,AG2R La Mondiale,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
70,71,71.0,+0:10,5,MONFORT Maxime,34,Lotto Soudal,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
71,72,72.0,+0:10,31,YATES Adam,24,ORICA-Scott,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
72,73,73.0,+0:10,111,DOMBROWSKI Joe,26,Cannondale-Drapac Pro Cycling Team,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
73,74,74.0,+0:10,46,IZAGIRRE Gorka,29,Movistar Team,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
74,75,75.0,+0:10,105,LINDEMAN Bert-Jan,28,Team LottoNL-Jumbo,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
75,76,76.0,+0:10,116,SLAGTER Tom-Jelte,28,Cannondale-Drapac Pro Cycling Team,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
76,77,77.0,+0:10,25,SÁNCHEZ Samuel,39,BMC Racing Team,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
77,78,78.0,+0:10,216,STACHOWIAK Adam,28,Poland,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
78,79,79.0,+0:10,183,LOZANO David,28,Team Novo Nordisk,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
79,80,80.0,+0:10,114,SKUJIŅŠ Toms,26,Cannondale-Drapac Pro Cycling Team,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
80,81,81.0,+0:10,15,SCHACHMANN Maximilian,23,Quick-Step Floors,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
81,82,82.0,+0:10,147,NIEMIEC Przemysław,37,UAE Team Emirates,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
82,83,83.0,+0:10,34,POWER Robert,22,ORICA-Scott,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
83,84,84.0,+0:10,136,POZZOVIVO Domenico,34,AG2R La Mondiale,,,",,0:00",Tour_de_Pologne,1,29 July 2017,44.25 km/h,0,130 km,38
