,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
122,123,17.0,+3:51,134,MEINTJES Louis,26,Team Dimension Data,,,",,1:47",46.325,Tirreno_Adriatico,7,13 March 2018,53.68 km/h,0,10.05 km,3
123,124,86.0,+40:07,197,VAN POPPEL Boy,30,Trek - Segafredo,,,",,1:47",46.325,Tirreno_Adriatico,7,13 March 2018,53.68 km/h,0,10.05 km,3
124,125,123.0,+58:11,72,VAN WINDEN Dennis,30,Israel Cycling Academy,,,1:481:48,46.266000000000005,Tirreno_Adriatico,7,13 March 2018,53.68 km/h,0,10.05 km,3
125,126,117.0,+56:29,111,CUNEGO Damiano,36,Nippo - Vini Fantini - Europa Ovini,,,1:491:49,46.207,Tirreno_Adriatico,7,13 March 2018,53.68 km/h,0,10.05 km,3
126,127,100.0,+47:07,74,JENSEN August,26,Israel Cycling Academy,,,1:521:52,46.031000000000006,Tirreno_Adriatico,7,13 March 2018,53.68 km/h,0,10.05 km,3
127,128,119.0,+57:01,76,SBARAGLI Kristian,27,Israel Cycling Academy,,,1:541:54,45.913999999999994,Tirreno_Adriatico,7,13 March 2018,53.68 km/h,0,10.05 km,3
128,129,134.0,+1:03:57,77,SAGIV Guy,23,Israel Cycling Academy,,,1:561:56,45.797,Tirreno_Adriatico,7,13 March 2018,53.68 km/h,0,10.05 km,3
129,130,21.0,+5:21,117,SANTAROMITA Ivan,33,Nippo - Vini Fantini - Europa Ovini,,,",,1:56",45.797,Tirreno_Adriatico,7,13 March 2018,53.68 km/h,0,10.05 km,3
130,131,57.0,+27:48,51,CIMOLAI Davide,28,Groupama - FDJ,,,1:591:59,45.623999999999995,Tirreno_Adriatico,7,13 March 2018,53.68 km/h,0,10.05 km,3
131,132,27.0,+8:47,151,ŠPILAK Simon,31,Team Katusha Alpecin,,,2:022:02,45.452,Tirreno_Adriatico,7,13 March 2018,53.68 km/h,0,10.05 km,3
132,133,71.0,+31:55,213,BUSATO Matteo,30,Wilier Triestina - Selle Italia,,,2:072:07,45.169,Tirreno_Adriatico,7,13 March 2018,53.68 km/h,0,10.05 km,3
133,134,85.0,+38:59,83,DEBUSSCHERE Jens,28,Lotto Soudal,,,2:242:24,44.23,Tirreno_Adriatico,7,13 March 2018,53.68 km/h,0,10.05 km,3
134,135,131.0,+1:02:39,215,MARECZKO Jakub,23,Wilier Triestina - Selle Italia,,,2:262:26,44.122,Tirreno_Adriatico,7,13 March 2018,53.68 km/h,0,10.05 km,3
135,DNS,,,32,COLBRELLI Sonny,27,Bahrain Merida Pro Cycling Team,,,-,,Tirreno_Adriatico,7,13 March 2018,53.68 km/h,0,10.05 km,3
136,DNS,,,121,GAVIRIA Fernando,23,Quick-Step Floors,,,-,,Tirreno_Adriatico,7,13 March 2018,53.68 km/h,0,10.05 km,3
137,DNS,,,124,KEISSE Iljo,35,Quick-Step Floors,,,-,,Tirreno_Adriatico,7,13 March 2018,53.68 km/h,0,10.05 km,3
