,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,+0:00,137,MEYER Cameron,25,Orica GreenEDGE,6.0,50.0,0:09:39,50.363,Tour_de_Suisse,1,08 June 2013,50.36 km/h,0,8.1 km,10
1,2,2,+0:10,45,TERPSTRA Niki,29,Omega Pharma - Quick-Step,4.0,30.0,0:100:10,49.508,Tour_de_Suisse,1,08 June 2013,50.36 km/h,0,8.1 km,10
2,3,3,+0:14,194,HAUSSLER Heinrich,29,IAM Cycling,2.0,18.0,0:140:14,49.174,Tour_de_Suisse,1,08 June 2013,50.36 km/h,0,8.1 km,10
3,4,4,+0:15,67,RASMUSSEN Alex,28,Garmin Sharp,1.0,13.0,0:150:15,49.091,Tour_de_Suisse,1,08 June 2013,50.36 km/h,0,8.1 km,10
4,5,5,+0:16,157,VERDUGO Gorka,34,Euskaltel - Euskadi,1.0,10.0,0:160:16,49.008,Tour_de_Suisse,1,08 June 2013,50.36 km/h,0,8.1 km,10
5,6,6,+0:16,195,HOLLENSTEIN Reto,27,IAM Cycling,,7.0,",,0:16",49.008,Tour_de_Suisse,1,08 June 2013,50.36 km/h,0,8.1 km,10
6,7,7,+0:18,105,KOCH Michel,21,Cannondale Pro Cycling Team,,4.0,0:180:18,48.843999999999994,Tour_de_Suisse,1,08 June 2013,50.36 km/h,0,8.1 km,10
7,8,8,+0:19,48,VELITS Peter,28,Omega Pharma - Quick-Step,,3.0,0:190:19,48.763000000000005,Tour_de_Suisse,1,08 June 2013,50.36 km/h,0,8.1 km,10
8,9,9,+0:19,62,HESJEDAL Ryder,32,Garmin Sharp,,2.0,",,0:19",48.763000000000005,Tour_de_Suisse,1,08 June 2013,50.36 km/h,0,8.1 km,10
9,10,10,+0:19,127,TOSATTO Matteo,39,Team Saxo - Tinkoff,,1.0,",,0:19",48.763000000000005,Tour_de_Suisse,1,08 June 2013,50.36 km/h,0,8.1 km,10
10,11,11,+0:20,8,VISCONTI Giovanni,30,Movistar Team,,,0:200:20,48.681000000000004,Tour_de_Suisse,1,08 June 2013,50.36 km/h,0,8.1 km,10
11,12,12,+0:21,73,FRANK Mathias,26,BMC Racing Team,,,0:210:21,48.6,Tour_de_Suisse,1,08 June 2013,50.36 km/h,0,8.1 km,10
12,13,13,+0:22,204,LEMOINE Cyril,30,Sojasun,,,0:220:22,48.519,Tour_de_Suisse,1,08 June 2013,50.36 km/h,0,8.1 km,10
13,14,14,+0:22,52,DYACHENKO Alexandr,29,Astana Pro Team,,,",,0:22",48.519,Tour_de_Suisse,1,08 June 2013,50.36 km/h,0,8.1 km,10
14,15,15,+0:22,71,GILBERT Philippe,30,BMC Racing Team,,,",,0:22",48.519,Tour_de_Suisse,1,08 June 2013,50.36 km/h,0,8.1 km,10
15,16,16,+0:22,31,CANCELLARA Fabian,32,RadioShack - Leopard,,,",,0:22",48.519,Tour_de_Suisse,1,08 June 2013,50.36 km/h,0,8.1 km,10
