,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,161,CIOLEK Gerald,26,MTN - Qhubeka,100.0,275.0,5:37:20,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
1,2,71,SAGAN Peter,23,Cannondale Pro Cycling Team,80.0,200.0,",,0:00",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
2,3,181,CANCELLARA Fabian,31,RadioShack - Leopard,70.0,150.0,",,0:00",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
3,4,173,CHAVANEL Sylvain,33,Omega Pharma - Quick-Step,60.0,120.0,",,0:00",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
4,5,121,PAOLINI Luca,36,Team Katusha,50.0,100.0,",,0:00",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
5,6,197,STANNARD Ian,25,Sky Procycling,40.0,90.0,",,0:00",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
6,7,65,PHINNEY Taylor,22,BMC Racing Team,30.0,80.0,",,0:00",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
7,8,125,KRISTOFF Alexander,25,Team Katusha,20.0,70.0,0:140:14,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
8,9,171,CAVENDISH Mark,27,Omega Pharma - Quick-Step,10.0,60.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
9,10,192,EISEL Bernhard,32,Sky Procycling,4.0,50.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
10,11,158,VENTOSO Francisco José,30,Movistar Team,,46.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
11,12,46,COLBRELLI Sonny,22,Bardiani Valvole - CSF Inox,,42.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
12,13,114,HAUSSLER Heinrich,29,IAM Cycling,,38.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
13,14,33,GASPAROTTO Enrico,30,Astana Pro Team,,34.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
14,15,217,TURGOT Sébastien,28,Team Europcar,,30.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
15,16,146,ROELANDTS Jürgen,27,Lotto Belisol Team,,28.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
16,17,15,BARDET Romain,22,AG2R La Mondiale,,26.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
17,18,201,DEGENKOLB John,24,Team Argos - Shimano,,24.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
18,19,96,OFFREDO Yoann,26,FDJ,,22.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
19,20,243,GATTO Oscar,28,Vini Fantini,,20.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
20,21,32,BOŽIČ Borut,32,Astana Pro Team,,19.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
21,22,127,VICIOSO Ángel,35,Team Katusha,,18.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
22,23,5,LANGEVELD Sebastian,28,Orica GreenEDGE,,17.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
23,24,123,FLORENCIO Xavier,33,Team Katusha,,16.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
24,25,156,ROJAS José Joaquín,27,Movistar Team,,15.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
25,26,215,MALACARNE Davide,25,Team Europcar,,14.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
26,27,195,RASCH Gabriel,36,Sky Procycling,,13.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
27,28,221,BENNATI Daniele,32,Team Saxo - Tinkoff,,12.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
28,29,13,BOUET Maxime,26,AG2R La Mondiale,,11.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
29,30,186,RAST Grégory,33,RadioShack - Leopard,,10.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
30,31,81,IZAGIRRE Gorka,25,Euskaltel - Euskadi,,9.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
31,32,61,GILBERT Philippe,30,BMC Racing Team,,8.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
32,33,131,POZZATO Filippo,31,Lampre - Merida,,7.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
33,34,247,RABOTTINI Matteo,25,Vini Fantini,,6.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
34,35,36,IGLINSKIY Maxim,31,Astana Pro Team,,5.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
35,36,68,VAN AVERMAET Greg,27,BMC Racing Team,,5.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
36,37,117,LÖFKVIST Thomas,28,IAM Cycling,,5.0,",,0:14",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
37,38,248,SANTAMBROGIO Mauro,28,Vini Fantini,,5.0,0:200:20,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
38,39,214,JÉRÔME Vincent,28,Team Europcar,,5.0,",,0:20",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
39,40,227,ROGERS Michael,33,Team Saxo - Tinkoff,,5.0,",,0:20",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
40,41,98,VICHOT Arthur,24,FDJ,,5.0,0:560:56,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
41,42,194,PUCCIO Salvatore,23,Sky Procycling,,5.0,",,0:56",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
42,43,128,VORGANOV Eduard,30,Team Katusha,,5.0,",,0:56",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
43,44,183,MONFORT Maxime,30,RadioShack - Leopard,,5.0,2:392:39,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
44,45,77,MOSER Moreno,22,Cannondale Pro Cycling Team,,5.0,2:422:42,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
45,46,133,FERRARI Roberto,30,Lampre - Merida,,5.0,3:263:26,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
46,47,4,IMPEY Daryl,28,Orica GreenEDGE,,5.0,",,3:26",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
47,48,35,GRIVKO Andrey,29,Astana Pro Team,,5.0,3:353:35,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
48,49,73,CARUSO Damiano,25,Cannondale Pro Cycling Team,,5.0,4:404:40,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
49,50,74,DE MARCHI Alessandro,26,Cannondale Pro Cycling Team,,5.0,",,4:40",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
50,51,135,MALORI Adriano,25,Lampre - Merida,,5.0,",,4:40",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
51,52,11,APPOLLONIO Davide,23,AG2R La Mondiale,,5.0,5:135:13,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
52,53,164,SBARAGLI Kristian,22,MTN - Qhubeka,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
53,54,51,RENSHAW Mark,30,Blanco Pro Cycling Team,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
54,55,23,FELLINE Fabio,22,Androni Giocattoli - Venezuela,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
55,56,182,HONDO Danilo,39,RadioShack - Leopard,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
56,57,225,AAEN JØRGENSEN Jonas,26,Team Saxo - Tinkoff,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
57,58,141,GREIPEL André,30,Lotto Belisol Team,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
58,59,112,DENIFL Stefan,25,IAM Cycling,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
59,60,118,SARAMOTINS Aleksejs,30,IAM Cycling,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
60,61,242,FINETTO Mauro,27,Vini Fantini,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
61,62,84,GARCÍA Ricardo,25,Euskaltel - Euskadi,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
62,63,57,TJALLINGII Maarten,35,Blanco Pro Cycling Team,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
63,64,145,REYNÉS Vicente,31,Lotto Belisol Team,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
64,65,136,PETACCHI Alessandro,39,Lampre - Merida,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
65,66,175,ŠTYBAR Zdeněk,27,Omega Pharma - Quick-Step,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
66,67,7,KEUKELEIRE Jens,24,Orica GreenEDGE,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
67,68,1,GERRANS Simon,32,Orica GreenEDGE,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
68,69,185,POPOVYCH Yaroslav,33,RadioShack - Leopard,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
69,70,106,NAVARDAUSKAS Ramūnas,25,Garmin Sharp,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
70,71,66,QUINZIATO Manuel,33,BMC Racing Team,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
71,72,231,FLECHA Juan Antonio,35,Vacansoleil - DCM,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
72,73,223,BRESCHEL Matti,28,Team Saxo - Tinkoff,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
73,74,107,VANSUMMEREN Johan,32,Garmin Sharp,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
74,75,137,PIETROPOLLI Daniele,32,Lampre - Merida,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
75,76,132,CIMOLAI Davide,23,Lampre - Merida,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
76,77,38,VANOTTI Alessandro,32,Astana Pro Team,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
77,78,233,BOLE Grega,27,Vacansoleil - DCM,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
78,79,206,GESCHKE Simon,27,Team Argos - Shimano,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
79,80,155,MADRAZO Ángel,24,Movistar Team,,5.0,",,5:13",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
80,81,82,AZANZA Jorge,30,Euskaltel - Euskadi,,5.0,7:497:49,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
81,82,53,MARTENS Paul,29,Blanco Pro Cycling Team,,5.0,8:598:59,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
82,83,111,BANDIERA Marco,28,IAM Cycling,,5.0,9:209:20,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
83,84,205,FRÖHLINGER Johannes,27,Team Argos - Shimano,,5.0,",,9:20",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
84,85,224,CANTWELL Jonathan,31,Team Saxo - Tinkoff,,5.0,",,9:20",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
85,86,6,O'GRADY Stuart,39,Orica GreenEDGE,,5.0,9:229:22,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
86,87,108,WEGMANN Fabian,32,Garmin Sharp,,5.0,",,9:22",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
87,88,87,TAMOURIDIS Ioannis,32,Euskaltel - Euskadi,,5.0,11:1911:19,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
88,89,234,LAGUTIN Sergey,32,Vacansoleil - DCM,,5.0,11:2111:21,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
89,90,144,HENDERSON Gregory,36,Lotto Belisol Team,,5.0,11:2911:29,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
90,91,147,SIEBERG Marcel,30,Lotto Belisol Team,,5.0,",,11:29",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
91,92,102,BAUER Jack,27,Garmin Sharp,,5.0,",,11:29",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
92,93,8,MOURIS Jens,33,Orica GreenEDGE,,5.0,",,11:29",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
93,94,101,FARRAR Tyler,28,Garmin Sharp,,5.0,",,11:29",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
94,95,246,PRONI Alessandro,30,Vini Fantini,,5.0,11:3911:39,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
95,96,75,KOREN Kristijan,26,Cannondale Pro Cycling Team,,5.0,11:4411:44,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
96,97,94,FISCHER Murilo Antonio,33,FDJ,,5.0,",,11:44",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
97,98,83,BRAVO Garikoitz,23,Euskaltel - Euskadi,,5.0,",,11:44",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
98,99,228,TOSATTO Matteo,38,Team Saxo - Tinkoff,,5.0,",,11:44",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
99,100,95,LADAGNOUS Matthieu,28,FDJ,,5.0,",,11:44",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
100,101,56,TANNER David,28,Blanco Pro Cycling Team,,5.0,",,11:44",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
101,102,162,PARDILLA Sergio,29,MTN - Qhubeka,,5.0,11:4611:46,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
102,103,168,VENTER Jaco,26,MTN - Qhubeka,,5.0,",,11:46",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
103,104,202,CURVERS Roy,33,Team Argos - Shimano,,5.0,",,11:46",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
104,105,237,VAN POPPEL Boy,25,Vacansoleil - DCM,,5.0,",,11:46",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
105,106,151,VISCONTI Giovanni,30,Movistar Team,,5.0,",,11:46",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
106,107,134,GRAZIATO Massimo,24,Lampre - Merida,,5.0,",,11:46",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
107,108,78,VIVIANI Elia,24,Cannondale Pro Cycling Team,,5.0,",,11:46",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
108,109,235,LINDEMAN Bert-Jan,23,Vacansoleil - DCM,,5.0,11:4911:49,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
109,110,103,HOWES Alex,25,Garmin Sharp,,5.0,",,11:49",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
110,111,48,PASQUALON Andrea,25,Bardiani Valvole - CSF Inox,,5.0,",,11:49",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
111,112,43,BATTAGLIN Enrico,23,Bardiani Valvole - CSF Inox,,5.0,",,11:49",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
112,113,153,CASTROVIEJO Jonathan,25,Movistar Team,,5.0,",,11:49",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
113,114,244,HULSMANS Kevin,34,Vini Fantini,,5.0,",,11:49",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
114,115,52,FLENS Rick,29,Blanco Pro Cycling Team,,5.0,",,11:49",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
115,116,116,LARSSON Gustav Erik,32,IAM Cycling,,5.0,",,11:49",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
116,117,142,BAK Lars Ytting,33,Lotto Belisol Team,,5.0,",,11:49",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
117,118,113,ELMIGER Martin,34,IAM Cycling,,5.0,",,11:49",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
118,119,216,THURAU Björn,24,Team Europcar,,5.0,",,11:49",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
119,120,122,BELKOV Maxim,28,Team Katusha,,5.0,",,11:49",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
120,121,24,GIL MARTINEZ Tomas Aurelio,35,Androni Giocattoli - Venezuela,,5.0,",,11:49",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
121,122,25,ROSA Diego,23,Androni Giocattoli - Venezuela,,5.0,",,11:49",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
122,123,226,MØRKØV Michael,27,Team Saxo - Tinkoff,,5.0,",,11:49",Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
123,124,3,COOKE Baden,34,Orica GreenEDGE,,5.0,11:5611:56,Milano_Sanremo,0,17 March 2013,43.577 km/h,0,245 km,6
