,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,77,BETTIOL Alberto,25,EF Education First,500.0,275.0,6:18:49,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
1,2,26,ASGREEN Kasper,24,Deceuninck - Quick Step,400.0,200.0,0:140:14,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
2,3,181,KRISTOFF Alexander,31,UAE-Team Emirates,325.0,150.0,0:170:17,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
3,4,201,VAN DER POEL Mathieu,24,Corendon - Circus,275.0,120.0,",,0:17",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
4,5,146,POLITT Nils,25,Team Katusha Alpecin,225.0,100.0,",,0:17",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
5,6,161,MATTHEWS Michael,28,Team Sunweb,175.0,90.0,",,0:17",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
6,7,51,NAESEN Oliver,28,AG2R La Mondiale,150.0,80.0,",,0:17",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
7,8,11,VALVERDE Alejandro,38,Movistar Team,125.0,70.0,",,0:17",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
8,9,31,BENOOT Tiesj,25,Lotto Soudal,100.0,60.0,",,0:17",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
9,10,61,VAN AVERMAET Greg,33,CCC Team,85.0,50.0,",,0:17",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
10,11,41,SAGAN Peter,29,BORA - hansgrohe,70.0,46.0,",,0:17",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
11,12,33,KEUKELEIRE Jens,30,Lotto Soudal,60.0,42.0,",,0:17",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
12,13,224,VAN GESTEL Dries,24,Sport Vlaanderen - Baloise,50.0,38.0,",,0:17",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
13,14,131,VAN AERT Wout,24,Team Jumbo-Visma,40.0,34.0,",,0:17",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
14,15,73,LANGEVELD Sebastian,34,EF Education First,35.0,30.0,",,0:17",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
15,16,23,JUNGELS Bob,26,Deceuninck - Quick Step,30.0,28.0,",,0:17",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
16,17,21,LAMPAERT Yves,27,Deceuninck - Quick Step,30.0,26.0,",,0:17",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
17,18,157,VAN BAARLE Dylan,26,Team Sky,30.0,24.0,0:240:24,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
18,19,171,STUYVEN Jasper,26,Trek - Segafredo,30.0,22.0,1:191:19,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
19,20,55,VANDENBERGH Stijn,34,AG2R La Mondiale,30.0,20.0,1:581:58,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
20,21,81,TRENTIN Matteo,29,Mitchelton-Scott,20.0,19.0,",,1:58",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
21,22,16,SÜTTERLIN Jasha,26,Movistar Team,20.0,18.0,",,1:58",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
22,23,4,GAUDIN Damien,32,Direct Energie,20.0,17.0,2:152:15,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
23,24,102,GARCÍA CORTINA Iván,23,Bahrain Merida,20.0,16.0,2:182:18,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
24,25,71,VANMARCKE Sep,30,EF Education First,20.0,15.0,2:202:20,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
25,26,7,PETIT Adrien,28,Direct Energie,20.0,14.0,",,2:20",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
26,27,155,ROWE Luke,29,Team Sky,20.0,13.0,",,2:20",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
27,28,111,DÉMARE Arnaud,27,Groupama - FDJ,20.0,12.0,",,2:20",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
28,29,172,DEGENKOLB John,30,Trek - Segafredo,20.0,11.0,",,2:20",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
29,30,105,COLBRELLI Sonny,28,Bahrain Merida,20.0,10.0,",,2:20",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
30,31,133,TEUNISSEN Mike,26,Team Jumbo-Visma,10.0,9.0,",,2:20",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
31,32,121,BOASSON HAGEN Edvald,31,Team Dimension Data,10.0,8.0,",,2:20",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
32,33,101,HAUSSLER Heinrich,35,Bahrain Merida,10.0,7.0,",,2:20",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
33,34,37,WELLENS Tim,27,Lotto Soudal,10.0,6.0,",,2:20",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
34,35,141,DEBUSSCHERE Jens,29,Team Katusha Alpecin,10.0,5.0,",,2:20",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
35,36,27,ŠTYBAR Zdeněk,33,Deceuninck - Quick Step,10.0,5.0,",,2:20",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
36,37,242,DE GENDT Aimé,24,Wanty - Gobert Cycling Team,10.0,5.0,",,2:20",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
37,38,186,BYSTRØM Sven Erik,27,UAE-Team Emirates,10.0,5.0,",,2:20",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
38,39,247,VLIEGEN Loïc,25,Wanty - Gobert Cycling Team,10.0,5.0,",,2:20",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
39,40,2,CALMEJANE Lilian,26,Direct Energie,10.0,5.0,",,2:20",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
40,41,104,MOHORIČ Matej,24,Bahrain Merida,10.0,5.0,",,2:20",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
41,42,151,MOSCON Gianni,24,Team Sky,10.0,5.0,",,2:20",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,07 April 2019,42.29 km/h,37,267 km,14
