,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,48.0,+1:04:15,204,HIRSCHI Marc,22,Team Sunweb,120.0,100.0,5:08:49,Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
1,2,20.0,+18:57,218,ROLLAND Pierre,33,B&B Hotels - Vital Concept p/b KTM,50.0,70.0,0:470:47,Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
2,3,49.0,+1:05:41,205,KRAGH ANDERSEN Søren,26,Team Sunweb,25.0,50.0,0:520:52,Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
3,4,64.0,+1:23:51,216,PACHER Quentin,28,B&B Hotels - Vital Concept p/b KTM,15.0,40.0,",,0:52",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
4,5,51.0,+1:07:37,124,HERRADA Jesús,30,"Cofidis, Solutions Crédits",5.0,32.0,",,0:52",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
5,6,45.0,+1:02:49,28,SCHACHMANN Maximilian,26,BORA - hansgrohe,,26.0,",,0:52",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
6,7,56.0,+1:13:51,143,HOULE Hugo,29,Astana Pro Team,,22.0,",,0:52",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
7,8,30.0,+46:08,58,REICHENBACH Sébastien,31,Groupama - FDJ,,18.0,",,0:52",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
8,9,42.0,+1:02:18,103,ELISSONDE Kenny,29,Trek - Segafredo,,14.0,0:560:56,Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
9,10,70.0,+1:29:54,208,ROCHE Nicolas,36,Team Sunweb,,10.0,",,0:56",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
10,11,38.0,+55:52,41,ALAPHILIPPE Julian,28,Deceuninck - Quick Step,,8.0,1:481:48,Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
11,12,28.0,+40:08,97,SOLER Marc,26,Movistar Team,,6.0,2:052:05,Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
12,13,82.0,+1:53:29,21,SAGAN Peter,30,BORA - hansgrohe,,4.0,2:302:30,Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
13,14,33.0,+52:12,111,VAN AVERMAET Greg,35,CCC Team,,2.0,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
14,15,77.0,+1:39:37,107,STUYVEN Jasper,28,Trek - Segafredo,,1.0,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
15,16,92.0,+2:02:12,194,GOGL Michael,26,NTT Pro Cycling,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
16,17,100.0,+2:09:58,212,BARTHE Cyril,24,B&B Hotels - Vital Concept p/b KTM,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
17,18,78.0,+1:41:19,35,NAESEN Oliver,29,AG2R La Mondiale,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
18,19,32.0,+47:46,18,VAN AERT Wout,25,Team Jumbo-Visma,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
19,20,13.0,+2:31,104,MOLLEMA Bauke,33,Trek - Segafredo,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
20,21,8.0,+1:02,161,YATES Adam,28,Mitchelton-Scott,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
21,22,14.0,+3:22,14,DUMOULIN Tom,29,Team Jumbo-Visma,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
22,23,36.0,+55:38,5,KWIATKOWSKI Michał,30,INEOS Grenadiers,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
23,24,1.0,+0:00,11,ROGLIČ Primož,30,Team Jumbo-Visma,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
24,25,2.0,+0:21,1,BERNAL Egan,23,INEOS Grenadiers,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
25,26,7.0,+0:44,131,POGAČAR Tadej,21,UAE-Team Emirates,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
26,27,24.0,+32:01,16,KUSS Sepp,25,Team Jumbo-Visma,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
27,28,47.0,+1:03:51,56,MADOUAS Valentin,24,Groupama - FDJ,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
28,29,123.0,+2:33:52,122,CONSONNI Simone,25,"Cofidis, Solutions Crédits",,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
29,30,6.0,+0:32,71,URÁN Rigoberto,33,EF Pro Cycling,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
30,31,69.0,+1:28:41,215,GAUTIER Cyril,32,B&B Hotels - Vital Concept p/b KTM,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
31,32,16.0,+3:42,63,CARUSO Damiano,32,Bahrain - McLaren,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
32,33,17.0,+3:43,91,VALVERDE Alejandro,40,Movistar Team,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
33,34,88.0,+2:01:35,178,VAN ASBROECK Tom,30,Israel Start-Up Nation,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
34,35,96.0,+2:05:40,167,MEZGEC Luka,32,Mitchelton-Scott,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
35,36,53.0,+1:10:28,54,KÜNG Stefan,26,Groupama - FDJ,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
36,37,110.0,+2:15:24,165,IMPEY Daryl,35,Mitchelton-Scott,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
37,38,85.0,+1:56:03,117,TRENTIN Matteo,31,CCC Team,,,",,2:30",Tour_de_France,12,10 September 2020,42.36 km/h,85,218 km,1
