,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,116,+3:24:58,112,BODNAR Maciej,32,BORA - hansgrohe,120.0,100.0,0:28:15,47.788000000000004,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
1,2,57,+2:17:48,5,KWIATKOWSKI Michał,27,Team Sky,50.0,70.0,0:010:01,47.75899999999999,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
2,3,1,+0:00,1,FROOME Chris,32,Team Sky,25.0,50.0,0:060:06,47.619,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
3,4,100,+3:08:13,121,MARTIN Tony,32,Team Katusha Alpecin,15.0,40.0,0:140:14,47.396,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
4,5,47,+2:01:59,86,IMPEY Daryl,32,ORICA-Scott,5.0,32.0,0:200:20,47.23,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
5,6,9,+8:49,31,CONTADOR Alberto,34,Trek - Segafredo,,26.0,0:210:21,47.203,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
6,7,84,+2:54:54,142,ARNDT Nikias,25,Team Sunweb,,22.0,0:280:28,47.011,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
7,8,2,+0:54,188,URÁN Rigoberto,30,Cannondale-Drapac Pro Cycling Team,,18.0,0:310:31,46.928999999999995,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
8,9,79,+2:49:17,44,KÜNG Stefan,23,BMC Racing Team,,14.0,0:340:34,46.848,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
9,10,25,+1:04:22,174,CHAVANEL Sylvain,38,Direct Energie,,10.0,0:370:37,46.766999999999996,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
10,11,107,+3:15:13,102,BAUER Jack,32,Quick-Step Floors,,8.0,0:410:41,46.659,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
11,12,108,+3:17:53,28,SÜTTERLIN Jasha,24,Movistar Team,,6.0,0:420:42,46.632,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
12,13,93,+3:03:28,128,POLITT Nils,23,Team Katusha Alpecin,,4.0,0:430:43,46.605,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
13,14,38,+1:39:49,166,ROGLIČ Primož,27,Team LottoNL-Jumbo,,2.0,0:490:49,46.445,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
14,15,4,+2:21,6,LANDA Mikel,27,Team Sky,,1.0,0:510:51,46.391999999999996,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
15,16,21,+42:39,135,GALLOPIN Tony,29,Lotto Soudal,,,0:560:56,46.25899999999999,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
16,17,161,+4:18:15,186,PHINNEY Taylor,27,Cannondale-Drapac Pro Cycling Team,,,1:061:06,45.997,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
17,18,112,+3:21:15,3,KIRYIENKA Vasil,36,Team Sky,,,1:071:07,45.97,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
18,19,10,+9:25,143,BARGUIL Warren,25,Team Sunweb,,,1:091:09,45.918,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
19,20,13,+24:38,19,VUILLERMOZ Alexis,29,AG2R La Mondiale,,,1:111:11,45.86600000000001,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
20,21,11,+14:48,42,CARUSO Damiano,29,BMC Racing Team,,,1:131:13,45.81399999999999,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
21,22,5,+3:05,51,ARU Fabio,27,Astana Pro Team,,,1:161:16,45.736999999999995,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
22,23,20,+42:04,133,BENOOT Tiesj,23,Lotto Soudal,,,1:211:21,45.608000000000004,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
23,24,77,+2:47:11,189,VAN BAARLE Dylan,25,Cannondale-Drapac Pro Cycling Team,,,1:221:22,45.582,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
24,25,33,+1:32:35,46,ROCHE Nicolas,33,BMC Racing Team,,,1:251:25,45.506,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
25,26,92,+3:00:21,26,ERVITI Imanol,33,Movistar Team,,,1:261:26,45.48,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
26,27,35,+1:35:16,173,CALMEJANE Lilian,24,Direct Energie,,,1:271:27,45.455,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
27,28,59,+2:21:28,25,CASTROVIEJO Jonathan,30,Movistar Team,,,",,1:27",45.455,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
28,29,122,+3:36:13,132,BAK Lars Ytting,37,Lotto Soudal,,,",,1:27",45.455,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
29,30,18,+37:47,24,BETANCUR Carlos,27,Movistar Team,,,1:281:28,45.428999999999995,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
30,31,96,+3:05:13,116,MCCARTHY Jay,24,BORA - hansgrohe,,,",,1:28",45.428999999999995,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
31,32,7,+6:14,89,YATES Simon,24,ORICA-Scott,,,1:341:34,45.277,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
32,33,8,+8:20,61,MEINTJES Louis,25,UAE Team Emirates,,,",,1:34",45.277,Tour_de_France,20,22 July 2017,47.79 km/h,23,22.5 km,1
