,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1.0,+0:00,64,PORTE Richie,30,Team Sky,6.0,50.0,0:20:23,28.258000000000003,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
1,2,3.0,+0:30,167,ŠPILAK Simon,28,Team Katusha,4.0,30.0,0:130:13,27.961,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
2,3,4.0,+0:30,11,COSTA Rui,28,Lampre - Merida,2.0,18.0,0:240:24,27.715,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
3,4,38.0,+24:05,157,MARTIN Tony,29,Etixx - Quick Step,1.0,13.0,0:290:29,27.604,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
4,5,2.0,+0:30,151,KWIATKOWSKI Michał,24,Etixx - Quick Step,1.0,10.0,",,0:29",27.604,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
5,6,50.0,+30:22,181,TALANSKY Andrew,26,Team Cannondale - Garmin,,7.0,0:370:37,27.429000000000002,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
6,7,5.0,+0:41,68,THOMAS Geraint,28,Team Sky,,4.0,0:390:39,27.385,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
7,8,26.0,+17:26,36,IZAGIRRE Ion,26,Movistar Team,,3.0,0:500:50,27.148000000000003,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
8,9,10.0,+2:18,128,WELLENS Tim,23,Lotto Soudal,,2.0,0:540:54,27.063000000000002,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
9,10,9.0,+1:38,31,IZAGIRRE Gorka,27,Movistar Team,,1.0,0:550:55,27.041999999999998,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
10,11,52.0,+30:50,47,TAARAMÄE Rein,27,Astana Pro Team,,,",,0:55",27.041999999999998,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
11,12,69.0,+41:00,123,DE GENDT Thomas,28,Lotto Soudal,,,0:560:56,27.021,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
12,13,8.0,+1:24,18,VALLS Rafael,27,Lampre - Merida,,,0:590:59,26.958000000000002,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
13,14,7.0,+1:05,45,FUGLSANG Jakob,29,Astana Pro Team,,,1:031:03,26.874000000000002,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
14,15,46.0,+28:40,178,ZOIDL Riccardo,26,Trek Factory Racing,,,1:091:09,26.749000000000002,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
15,16,12.0,+2:50,28,VICHOT Arthur,26,FDJ,,,",,1:09",26.749000000000002,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
16,17,29.0,+19:03,98,YATES Simon,22,Orica GreenEDGE,,,",,1:09",26.749000000000002,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
17,18,13.0,+2:58,133,EDET Nicolas,27,"Cofidis, Solutions Crédits",,,1:121:12,26.686999999999998,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
18,19,40.0,+24:52,191,SEPÚLVEDA Eduardo,23,Bretagne - Séché Environnement,,,1:171:17,26.585,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
19,20,16.0,+5:41,51,VAN GARDEREN Tejay,26,BMC Racing Team,,,1:181:18,26.564,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
20,21,11.0,+2:48,101,CHAVANEL Sylvain,35,IAM Cycling,,,1:191:19,26.544,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
21,22,68.0,+40:19,141,MAJKA Rafał,25,Tinkoff - Saxo,,,",,1:19",26.544,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
22,23,56.0,+33:09,182,BAUER Jack,29,Team Cannondale - Garmin,,,1:251:25,26.421999999999997,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
23,24,22.0,+12:01,84,GAUTIER Cyril,27,Team Europcar,,,1:291:29,26.340999999999998,Paris___Nice,7,15 March 2015,28.26 km/h,0,9.6 km,4
