,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,7,TERPSTRA Niki,33,Quick-Step Floors,500.0,275.0,6:21:25,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,01 April 2018,41.64 km/h,0,264.7 km,12
1,2,165,PEDERSEN Mads,22,Trek - Segafredo,400.0,200.0,0:120:12,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,01 April 2018,41.64 km/h,0,264.7 km,12
2,3,1,GILBERT Philippe,35,Quick-Step Floors,325.0,150.0,0:170:17,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,01 April 2018,41.64 km/h,0,264.7 km,12
3,4,77,VALGREN Michael,26,Astana Pro Team,275.0,120.0,0:200:20,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,01 April 2018,41.64 km/h,0,264.7 km,12
4,5,31,VAN AVERMAET Greg,32,BMC Racing Team,225.0,100.0,0:250:25,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,01 April 2018,41.64 km/h,0,264.7 km,12
5,6,11,SAGAN Peter,28,BORA - hansgrohe,175.0,90.0,",,0:25",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,01 April 2018,41.64 km/h,0,264.7 km,12
6,7,161,STUYVEN Jasper,25,Trek - Segafredo,150.0,80.0,",,0:25",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,01 April 2018,41.64 km/h,0,264.7 km,12
7,8,41,BENOOT Tiesj,24,Lotto Soudal,125.0,70.0,",,0:25",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,01 April 2018,41.64 km/h,0,264.7 km,12
8,9,191,VAN AERT Wout,23,Vérandas Willems-Crelan,100.0,60.0,",,0:25",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,01 April 2018,41.64 km/h,0,264.7 km,12
9,10,4,ŠTYBAR Zdeněk,32,Quick-Step Floors,85.0,50.0,",,0:25",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,01 April 2018,41.64 km/h,0,264.7 km,12
10,11,21,NAESEN Oliver,27,AG2R La Mondiale,70.0,46.0,",,0:25",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,01 April 2018,41.64 km/h,0,264.7 km,12
11,12,157,VAN BAARLE Dylan,25,Team Sky,60.0,42.0,",,0:25",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,01 April 2018,41.64 km/h,0,264.7 km,12
