,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,122.0,+1:22:00,71,KRISTOFF Alexander,27,Team Katusha,6.0,50.0,3:38:07,Tour_de_Suisse,7,19 June 2015,45.28 km/h,0,164.6 km,13
1,2,39.0,+23:18,41,SAGAN Peter,25,Tinkoff - Saxo,4.0,30.0,",,0:00",Tour_de_Suisse,7,19 June 2015,45.28 km/h,0,164.6 km,13
2,3,127.0,+1:25:15,1,CIMOLAI Davide,25,Lampre - Merida,2.0,18.0,",,0:00",Tour_de_Suisse,7,19 June 2015,45.28 km/h,0,164.6 km,13
3,4,41.0,+24:18,37,VAN AVERMAET Greg,30,BMC Racing Team,1.0,13.0,",,0:00",Tour_de_Suisse,7,19 June 2015,45.28 km/h,0,164.6 km,13
4,5,129.0,+1:25:49,134,DÉMARE Arnaud,23,FDJ,1.0,10.0,",,0:00",Tour_de_Suisse,7,19 June 2015,45.28 km/h,0,164.6 km,13
5,6,96.0,+1:05:16,128,ROELANDTS Jürgen,29,Lotto Soudal,,7.0,",,0:00",Tour_de_Suisse,7,19 June 2015,45.28 km/h,0,164.6 km,13
6,7,85.0,+1:00:25,67,VANMARCKE Sep,26,Team LottoNL-Jumbo,,4.0,",,0:00",Tour_de_Suisse,7,19 June 2015,45.28 km/h,0,164.6 km,13
7,8,45.0,+29:05,101,ALBASINI Michael,34,Orica GreenEDGE,,3.0,",,0:00",Tour_de_Suisse,7,19 June 2015,45.28 km/h,0,164.6 km,13
8,9,65.0,+46:54,186,MARCATO Marco,31,Wanty - Groupe Gobert,,2.0,",,0:00",Tour_de_Suisse,7,19 June 2015,45.28 km/h,0,164.6 km,13
9,10,37.0,+22:23,117,ROJAS José Joaquín,30,Movistar Team,,1.0,",,0:00",Tour_de_Suisse,7,19 June 2015,45.28 km/h,0,164.6 km,13
