,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,35.0,+1:16:51,61,GILBERT Philippe,37,Deceuninck - Quick Step,100.0,80.0,4:20:15,La_Vuelta_ciclista_a_Espa_a,17,11 September 2019,50.63 km/h,41,219.6 km,16
1,2,140.0,+3:37:25,43,BENNETT Sam,28,BORA - hansgrohe,40.0,50.0,0:020:02,La_Vuelta_ciclista_a_Espa_a,17,11 September 2019,50.63 km/h,41,219.6 km,16
2,3,55.0,+1:54:09,63,CAVAGNA Rémi,24,Deceuninck - Quick Step,20.0,35.0,",,0:02",La_Vuelta_ciclista_a_Espa_a,17,11 September 2019,50.63 km/h,41,219.6 km,16
3,4,10.0,+12:21,38,TEUNS Dylan,27,Bahrain Merida,12.0,25.0,",,0:02",La_Vuelta_ciclista_a_Espa_a,17,11 September 2019,50.63 km/h,41,219.6 km,16
4,5,6.0,+5:05,151,KELDERMAN Wilco,28,Team Sunweb,4.0,18.0,",,0:02",La_Vuelta_ciclista_a_Espa_a,17,11 September 2019,50.63 km/h,41,219.6 km,16
5,6,81.0,+2:30:00,55,KOCH Jonas,26,CCC Team,,15.0,",,0:02",La_Vuelta_ciclista_a_Espa_a,17,11 September 2019,50.63 km/h,41,219.6 km,16
6,7,46.0,+1:44:45,73,CRADDOCK Lawson,27,EF Education First,,12.0,",,0:02",La_Vuelta_ciclista_a_Espa_a,17,11 September 2019,50.63 km/h,41,219.6 km,16
7,8,75.0,+2:24:42,64,DECLERCQ Tim,30,Deceuninck - Quick Step,,10.0,",,0:02",La_Vuelta_ciclista_a_Espa_a,17,11 September 2019,50.63 km/h,41,219.6 km,16
8,9,88.0,+2:33:05,15,DILLIER Silvan,29,AG2R La Mondiale,,8.0,",,0:02",La_Vuelta_ciclista_a_Espa_a,17,11 September 2019,50.63 km/h,41,219.6 km,16
9,10,8.0,+8:03,66,KNOX James,23,Deceuninck - Quick Step,,6.0,0:060:06,La_Vuelta_ciclista_a_Espa_a,17,11 September 2019,50.63 km/h,41,219.6 km,16
10,11,93.0,+2:39:43,114,BOASSON HAGEN Edvald,32,Team Dimension Data,,5.0,",,0:06",La_Vuelta_ciclista_a_Espa_a,17,11 September 2019,50.63 km/h,41,219.6 km,16
11,12,139.0,+3:35:59,158,WALSCHEID Max,26,Team Sunweb,,4.0,0:090:09,La_Vuelta_ciclista_a_Espa_a,17,11 September 2019,50.63 km/h,41,219.6 km,16
12,13,97.0,+2:43:45,108,SMITH Dion,26,Mitchelton-Scott,,3.0,0:100:10,La_Vuelta_ciclista_a_Espa_a,17,11 September 2019,50.63 km/h,41,219.6 km,16
13,14,2.0,+2:24,7,QUINTANA Nairo,29,Movistar Team,,2.0,",,0:10",La_Vuelta_ciclista_a_Espa_a,17,11 September 2019,50.63 km/h,41,219.6 km,16
14,15,40.0,+1:32:37,121,POELS Wout,31,Team INEOS,,1.0,0:190:19,La_Vuelta_ciclista_a_Espa_a,17,11 September 2019,50.63 km/h,41,219.6 km,16
15,16,59.0,+1:59:03,68,ŠTYBAR Zdeněk,33,Deceuninck - Quick Step,,,0:300:30,La_Vuelta_ciclista_a_Espa_a,17,11 September 2019,50.63 km/h,41,219.6 km,16
