,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,VIVIANI Elia,30,Deceuninck - Quick Step,400.0,225.0,4:47:26,EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
1,2,83,EWAN Caleb,25,Lotto Soudal,320.0,150.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
2,3,111,NIZZOLO Giacomo,30,Team Dimension Data,260.0,110.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
3,4,173,KRISTOFF Alexander,32,UAE-Team Emirates,220.0,90.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
4,5,136,TEUNISSEN Mike,27,Team Jumbo-Visma,180.0,80.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
5,6,44,SAGAN Peter,29,BORA - hansgrohe,140.0,70.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
6,7,97,TRENTIN Matteo,30,Mitchelton-Scott,120.0,60.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
7,8,71,DÉMARE Arnaud,27,Groupama - FDJ,100.0,50.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
8,9,33,COLBRELLI Sonny,29,Bahrain Merida,80.0,46.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
9,10,14,NAESEN Oliver,28,AG2R La Mondiale,68.0,42.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
10,11,191,GREIPEL André,37,Team Arkéa Samsic,56.0,38.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
11,12,116,JANSE VAN RENSBURG Reinardt,30,Team Dimension Data,48.0,34.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
12,13,4,MØRKØV Michael,34,Deceuninck - Quick Step,40.0,30.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
13,14,127,SWIFT Ben,31,Team INEOS,32.0,26.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
14,15,166,PEDERSEN Mads,23,Trek - Segafredo,28.0,22.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
15,16,145,POLITT Nils,25,Team Katusha Alpecin,24.0,20.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
16,17,15,DUVAL Julien,29,AG2R La Mondiale,24.0,18.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
17,18,183,SHILOV Sergey,31,Gazprom-RusVelo,24.0,17.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
18,19,193,RUSSO Clément,24,Team Arkéa Samsic,24.0,16.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
19,20,151,BAKELANTS Jan,33,Team Sunweb,24.0,15.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
20,21,154,HIRSCHI Marc,21,Team Sunweb,16.0,14.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
21,22,106,SÜTTERLIN Jasha,26,Movistar Team,16.0,13.0,",,0:00",EuroEyes_Cyclassics_Hamburg,0,25 August 2019,45.23 km/h,15,216.7 km,32
