,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,40.0,+56:18,114,DUMOULIN Tom,25,Team Giant - Alpecin,120.0,100.0,0:50:15,44.776,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
1,2,1.0,+0:00,1,FROOME Chris,31,Team Sky,50.0,70.0,1:031:03,43.86,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
2,3,111.0,+1:58:50,19,OLIVEIRA Nelson,27,Movistar Team,25.0,50.0,1:311:31,43.464,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
3,4,89.0,+1:45:25,73,COPPEL Jérôme,29,IAM Cycling,15.0,40.0,1:351:35,43.408,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
4,5,135.0,+2:11:31,95,DENNIS Rohan,26,BMC Racing Team,5.0,32.0,1:411:41,43.325,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
5,6,2.0,+1:47,61,MOLLEMA Bauke,29,Trek - Segafredo,,26.0,1:541:54,43.145,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
6,7,15.0,+6:48,9,THOMAS Geraint,30,Team Sky,,22.0,2:002:00,43.062,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
7,8,76.0,+1:35:36,17,IZAGIRRE Ion,27,Movistar Team,,18.0,2:022:02,43.035,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
8,9,64.0,+1:22:34,185,MARTIN Tony,31,Etixx - Quick Step,,14.0,2:052:05,42.994,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
9,10,124.0,+2:06:31,104,CUMMINGS Steve,35,Team Dimension Data,,10.0,2:242:24,42.735,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
10,11,99.0,+1:51:03,133,BÁRTA Jan,31,Bora - Argon 18,,8.0,2:312:31,42.641000000000005,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
11,12,151.0,+2:19:53,33,BODNAR Maciej,31,Tinkoff,,6.0,2:322:32,42.626999999999995,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
12,13,104.0,+1:54:20,103,BOASSON HAGEN Edvald,29,Team Dimension Data,,4.0,2:342:34,42.6,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
13,14,27.0,+34:49,72,CLEMENT Stef,33,IAM Cycling,,2.0,2:382:38,42.54600000000001,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
14,15,5.0,+3:17,12,VALVERDE Alejandro,36,Movistar Team,,1.0,2:482:48,42.413000000000004,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
15,16,6.0,+3:19,99,VAN GARDEREN Tejay,27,BMC Racing Team,,,2:502:50,42.386,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
16,17,91.0,+1:46:44,203,DURBRIDGE Luke,25,ORICA-BikeExchange,,,3:013:01,42.24,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
17,18,3.0,+2:45,209,YATES Adam,23,ORICA-BikeExchange,,,",,3:01",42.24,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
18,19,33.0,+48:22,149,ZAKARIN Ilnur,26,Team Katusha,,,3:073:07,42.161,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
19,20,4.0,+2:59,11,QUINTANA Nairo,26,Movistar Team,,,3:083:08,42.148,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
20,21,8.0,+4:27,91,PORTE Richie,31,BMC Racing Team,,,",,3:08",42.148,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
21,22,11.0,+5:24,36,KREUZIGER Roman,30,Tinkoff,,,3:133:13,42.082,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
22,23,120.0,+2:03:50,62,CANCELLARA Fabian,35,Trek - Segafredo,,,3:153:15,42.056000000000004,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
23,24,74.0,+1:35:03,127,ROUX Anthony,29,FDJ,,,3:233:23,41.952,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
24,25,35.0,+50:47,22,NIBALI Vincenzo,31,Astana Pro Team,,,3:293:29,41.873000000000005,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
25,26,61.0,+1:19:33,208,PLAZA Rubén,36,ORICA-BikeExchange,,,3:353:35,41.79600000000001,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
26,27,93.0,+1:46:47,26,LUTSENKO Alexey,23,Astana Pro Team,,,3:413:41,41.718,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
27,28,73.0,+1:33:19,177,SICARD Romain,28,Direct Energie,,,3:483:48,41.628,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
28,29,39.0,+55:18,172,CHAVANEL Sylvain,37,Direct Energie,,,3:523:52,41.577,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
29,30,7.0,+4:04,41,BARDET Romain,25,AG2R La Mondiale,,,",,3:52",41.577,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
30,31,72.0,+1:31:40,128,ROY Jérémy,33,FDJ,,,4:064:06,41.398,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
31,32,43.0,+58:44,163,DE GENDT Thomas,29,Lotto Soudal,,,4:084:08,41.373000000000005,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
32,33,9.0,+5:03,184,MARTIN Dan,29,Etixx - Quick Step,,,4:104:10,41.348,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
33,34,92.0,+1:46:45,213,DELAPLACE Anthony,26,Fortuneo - Vital Concept,,,4:174:17,41.25899999999999,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
34,35,12.0,+5:48,157,MEINTJES Louis,24,Lampre - Merida,,,4:224:22,41.196000000000005,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
35,36,177.0,+2:29:18,47,GOUGEARD Alexis,23,AG2R La Mondiale,,,",,4:22",41.196000000000005,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
36,37,10.0,+5:16,21,ARU Fabio,26,Astana Pro Team,,,4:254:25,41.159,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
37,38,65.0,+1:24:41,24,GRIVKO Andrey,32,Astana Pro Team,,,4:294:29,41.108000000000004,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
38,39,30.0,+44:04,79,PANTANO Jarlinson,27,IAM Cycling,,,4:384:38,40.996,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
39,40,17.0,+11:41,126,REICHENBACH Sébastien,27,FDJ,,,4:424:42,40.946,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
40,41,100.0,+1:51:18,57,VANMARCKE Sep,27,Team LottoNL-Jumbo,,,4:434:43,40.934,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
41,42,13.0,+5:54,141,RODRÍGUEZ Joaquim,37,Team Katusha,,,4:464:46,40.897,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
42,43,49.0,+1:04:00,116,PREIDLER Georg,26,Team Giant - Alpecin,,,4:494:49,40.86,Tour_de_France,13,15 July 2016,44.78 km/h,50,37.5 km,1
