,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,2.0,+0:02,31,PORTE Richie,29,Team Sky,6.0,50.0,3:37:32,Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
1,2,1.0,+0:00,7,DENNIS Rohan,24,BMC Racing Team,4.0,30.0,0:090:09,Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
2,3,5.0,+0:24,122,FERNÁNDEZ Rubén,23,Movistar Team,2.0,18.0,0:160:16,Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
3,4,3.0,+0:20,1,EVANS Cadel,37,BMC Racing Team,1.0,13.0,",,0:16",Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
4,5,4.0,+0:22,25,DUMOULIN Tom,24,Team Giant - Alpecin,1.0,10.0,",,0:16",Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
5,6,6.0,+0:31,81,POZZOVIVO Domenico,32,AG2R La Mondiale,,7.0,0:190:19,Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
6,7,8.0,+0:46,104,MACHADO Tiago,29,Team Katusha,,4.0,0:240:24,Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
7,8,19.0,+2:01,56,MOSER Moreno,24,Team Cannondale - Garmin,,3.0,0:260:26,Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
8,9,9.0,+0:52,123,IZAGIRRE Gorka,27,Movistar Team,,2.0,0:280:28,Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
9,10,16.0,+1:17,112,JEANNESSON Arnold,29,FDJ,,1.0,",,0:28",Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
10,11,10.0,+0:53,135,PANTANO Jarlinson,26,IAM Cycling,,,",,0:28",Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
11,12,7.0,+0:38,15,IMPEY Daryl,30,Orica GreenEDGE,,,",,0:28",Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
12,13,11.0,+0:57,151,BENNETT George,24,Team LottoNL-Jumbo,,,0:320:32,Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
13,14,13.0,+1:00,167,GRMAY Tsgabu,23,Lampre - Merida,,,0:380:38,Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
14,15,12.0,+1:00,71,ROGERS Michael,35,Tinkoff - Saxo,,,0:480:48,Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
15,16,14.0,+1:10,91,SÁNCHEZ Luis León,31,Astana Pro Team,,,",,0:48",Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
16,17,46.0,+6:14,11,MEYER Cameron,27,Orica GreenEDGE,,,",,0:48",Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
17,18,20.0,+2:19,57,VILLELLA Davide,23,Team Cannondale - Garmin,,,0:560:56,Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
18,19,81.0,+16:41,41,DE GENDT Thomas,28,Lotto Soudal,,,0:580:58,Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
19,20,17.0,+1:30,121,CAPECCHI Eros,28,Movistar Team,,,1:021:02,Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
20,21,15.0,+1:17,183,HAIG Jack,21,UniSA-Australia,,,1:051:05,Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
21,22,18.0,+1:43,45,HANSEN Adam,33,Lotto Soudal,,,1:151:15,Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
22,23,24.0,+2:43,142,DE LA CRUZ David,25,Etixx - Quick Step,,,1:291:29,Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
23,24,23.0,+2:43,111,ROY Jérémy,31,FDJ,,,1:541:54,Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
24,25,22.0,+2:36,22,GESCHKE Simon,28,Team Giant - Alpecin,,,2:162:16,Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
25,26,27.0,+2:50,166,MORI Manuele,34,Lampre - Merida,,,",,2:16",Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
26,27,21.0,+2:28,147,BOUET Maxime,28,Etixx - Quick Step,,,",,2:16",Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
27,28,25.0,+2:44,42,BAK Lars Ytting,35,Lotto Soudal,,,",,2:16",Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
28,29,28.0,+2:56,96,WESTRA Lieuwe,32,Astana Pro Team,,,",,2:16",Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
29,30,29.0,+3:05,103,LAGUTIN Sergey,34,Team Katusha,,,",,2:16",Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
30,31,58.0,+8:57,173,ROE Timothy,25,Drapac Professional Cycling,,,",,2:16",Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
31,32,33.0,+3:37,82,DUMOULIN Samuel,34,AG2R La Mondiale,,,",,2:16",Santos_Tour_Down_Under,5,24 January 2015,41.79 km/h,0,151.5 km,42
