,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1.0,+0:00,1,COSTA Rui,26,Movistar Team,6.0,50.0,0:51:56,30.963,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
1,2,6.0,+1:51,56,KANGERT Tanel,26,Astana Pro Team,4.0,30.0,0:210:21,30.755,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
2,3,2.0,+1:02,114,MOLLEMA Bauke,26,Blanco Pro Cycling Team,2.0,18.0,0:290:29,30.677,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
3,4,13.0,+5:16,81,PERAUD Jean-Christophe,36,AG2R La Mondiale,1.0,13.0,0:420:42,30.551,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
4,5,17.0,+7:33,2,AMADOR Andrey,26,Movistar Team,1.0,10.0,0:430:43,30.541,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
5,6,4.0,+1:26,166,PINOT Thibaut,23,FDJ,,7.0,0:550:55,30.426,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
6,7,3.0,+1:10,121,KREUZIGER Roman,27,Team Saxo - Tinkoff,,4.0,1:001:00,30.378,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
7,8,9.0,+2:42,21,ŠPILAK Simon,26,Team Katusha,,3.0,1:051:05,30.33,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
8,9,14.0,+5:36,51,BRAJKOVIČ Janez,29,Astana Pro Team,,2.0,1:061:06,30.320999999999998,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
9,10,7.0,+2:23,78,VAN GARDEREN Tejay,24,BMC Racing Team,,1.0,1:191:19,30.197,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
10,11,34.0,+21:53,153,IZAGIRRE Ion,24,Euskaltel - Euskadi,,,1:271:27,30.122,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
11,12,8.0,+2:42,64,MARTIN Dan,26,Garmin Sharp,,,1:321:32,30.075,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
12,13,23.0,+15:59,48,VELITS Peter,28,Omega Pharma - Quick-Step,,,1:361:36,30.037,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
13,14,21.0,+11:53,96,SCARPONI Michele,33,Lampre - Merida,,,",,1:36",30.037,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
14,15,10.0,+3:44,137,MEYER Cameron,25,Orica GreenEDGE,,,1:481:48,29.926,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
15,16,12.0,+5:10,151,ANTÓN Igor,30,Euskaltel - Euskadi,,,1:521:52,29.888,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
16,17,38.0,+24:50,163,JEANNESSON Arnold,27,FDJ,,,1:541:54,29.87,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
17,18,11.0,+4:08,52,DYACHENKO Alexandr,29,Astana Pro Team,,,1:551:55,29.861,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
18,19,5.0,+1:43,73,FRANK Mathias,26,BMC Racing Team,,,1:561:56,29.851,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
19,20,48.0,+31:17,108,SAGAN Peter,23,Cannondale Pro Cycling Team,,,2:012:01,29.805,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
20,21,19.0,+8:54,82,BOUET Maxime,26,AG2R La Mondiale,,,2:042:04,29.778000000000002,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
21,22,47.0,+31:16,86,MONTAGUTI Matteo,29,AG2R La Mondiale,,,2:082:08,29.741,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
22,23,29.0,+18:48,203,FEILLU Brice,27,Sojasun,,,2:092:09,29.732,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
23,24,15.0,+5:37,126,ROCHE Nicolas,28,Team Saxo - Tinkoff,,,2:132:13,29.695,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
24,25,49.0,+31:25,88,RIBLON Christophe,32,AG2R La Mondiale,,,2:182:18,29.65,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
25,26,50.0,+32:09,167,ROY Jérémy,29,FDJ,,,2:222:22,29.613000000000003,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
26,27,20.0,+10:16,34,MONFORT Maxime,30,RadioShack - Leopard,,,2:242:24,29.595,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
27,28,22.0,+13:23,75,MOINARD Amaël,31,BMC Racing Team,,,2:352:35,29.496,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
28,29,63.0,+40:49,33,KLÖDEN Andreas,37,RadioShack - Leopard,,,2:402:40,29.451,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
29,30,53.0,+34:27,3,HERRADA Jesús,22,Movistar Team,,,",,2:40",29.451,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
30,31,56.0,+36:48,42,DE WEERT Kevin,31,Omega Pharma - Quick-Step,,,2:432:43,29.424,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
31,32,37.0,+23:56,184,GESCHKE Simon,27,Team Argos - Shimano,,,2:482:48,29.379,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
32,33,41.0,+27:13,131,ALBASINI Michael,32,Orica GreenEDGE,,,2:592:59,29.281,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
33,34,52.0,+33:01,13,EDMONDSON Joshua,20,Sky Procycling,,,3:043:04,29.236,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
34,35,40.0,+25:28,37,SCHLECK Andy,28,RadioShack - Leopard,,,",,3:04",29.236,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
35,36,18.0,+7:41,191,TSCHOPP Johann,30,IAM Cycling,,,3:073:07,29.21,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
36,37,36.0,+23:04,117,SÁNCHEZ Luis León,29,Blanco Pro Cycling Team,,,3:093:09,29.191999999999997,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
37,38,42.0,+27:37,196,LÖFKVIST Thomas,29,IAM Cycling,,,3:143:14,29.148000000000003,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
38,39,35.0,+22:23,12,DOMBROWSKI Joe,22,Sky Procycling,,,3:153:15,29.139,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
39,40,65.0,+41:30,46,VANDEWALLE Kristof,28,Omega Pharma - Quick-Step,,,3:213:21,29.087,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
40,41,16.0,+6:57,197,REICHENBACH Sébastien,24,IAM Cycling,,,3:243:24,29.06,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
41,42,64.0,+41:10,38,VOIGT Jens,41,RadioShack - Leopard,,,3:253:25,29.051,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
42,43,68.0,+42:33,135,IMPEY Daryl,28,Orica GreenEDGE,,,3:293:29,29.017,Tour_de_Suisse,9,16 June 2013,30.96 km/h,0,26.8 km,10
