,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,+0:00,122,DE GENDT Thomas,31,Lotto Soudal,50.0,50.0,4:13:48,Volta_Ciclista_a_Catalunya,3,21 March 2018,36.22 km/h,116,153.2 km,31
1,2,5,+0:29,61,YATES Simon,25,Mitchelton-Scott,20.0,30.0,0:200:20,Volta_Ciclista_a_Catalunya,3,21 March 2018,36.22 km/h,116,153.2 km,31
2,3,6,+0:31,161,PINOT Thibaut,27,Groupama - FDJ,8.0,18.0,",,0:20",Volta_Ciclista_a_Catalunya,3,21 March 2018,36.22 km/h,116,153.2 km,31
3,4,28,+0:35,81,FRANK Mathias,31,AG2R La Mondiale,,13.0,",,0:20",Volta_Ciclista_a_Catalunya,3,21 March 2018,36.22 km/h,116,153.2 km,31
4,5,7,+0:34,2,QUINTANA Nairo,28,Movistar Team,,10.0,",,0:20",Volta_Ciclista_a_Catalunya,3,21 March 2018,36.22 km/h,116,153.2 km,31
5,6,21,+0:35,132,VISCONTI Giovanni,35,Bahrain Merida Pro Cycling Team,,7.0,",,0:20",Volta_Ciclista_a_Catalunya,3,21 March 2018,36.22 km/h,116,153.2 km,31
6,7,23,+0:35,24,SCHACHMANN Maximilian,24,Quick-Step Floors,,4.0,",,0:20",Volta_Ciclista_a_Catalunya,3,21 March 2018,36.22 km/h,116,153.2 km,31
7,8,11,+0:35,16,BERNAL Egan,21,Team Sky,,3.0,",,0:20",Volta_Ciclista_a_Catalunya,3,21 March 2018,36.22 km/h,116,153.2 km,31
8,9,8,+0:35,131,MOHORIČ Matej,23,Bahrain Merida Pro Cycling Team,,2.0,",,0:20",Volta_Ciclista_a_Catalunya,3,21 March 2018,36.22 km/h,116,153.2 km,31
9,10,9,+0:35,21,JUNGELS Bob,25,Quick-Step Floors,,1.0,",,0:20",Volta_Ciclista_a_Catalunya,3,21 March 2018,36.22 km/h,116,153.2 km,31
10,11,14,+0:35,57,SKUJIŅŠ Toms,26,Trek - Segafredo,,,",,0:20",Volta_Ciclista_a_Catalunya,3,21 March 2018,36.22 km/h,116,153.2 km,31
11,12,2,+0:23,1,VALVERDE Alejandro,37,Movistar Team,,,",,0:20",Volta_Ciclista_a_Catalunya,3,21 March 2018,36.22 km/h,116,153.2 km,31
12,13,45,+0:35,142,BILBAO Pello,28,Astana Pro Team,,,",,0:20",Volta_Ciclista_a_Catalunya,3,21 March 2018,36.22 km/h,116,153.2 km,31
13,14,15,+0:35,241,BARGUIL Warren,26,Team Fortuneo - Samsic,,,",,0:20",Volta_Ciclista_a_Catalunya,3,21 March 2018,36.22 km/h,116,153.2 km,31
14,15,10,+0:35,207,PRADES Eduard,30,Euskadi - Murias,,,",,0:20",Volta_Ciclista_a_Catalunya,3,21 March 2018,36.22 km/h,116,153.2 km,31
15,16,81,+1:24,23,NARVÁEZ Jhonatan,21,Quick-Step Floors,,,",,0:20",Volta_Ciclista_a_Catalunya,3,21 March 2018,36.22 km/h,116,153.2 km,31
16,17,26,+0:35,163,GAUDU David,21,Groupama - FDJ,,,",,0:20",Volta_Ciclista_a_Catalunya,3,21 March 2018,36.22 km/h,116,153.2 km,31
17,18,4,+0:29,66,IMPEY Daryl,33,Mitchelton-Scott,,,",,0:20",Volta_Ciclista_a_Catalunya,3,21 March 2018,36.22 km/h,116,153.2 km,31
