,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1.0,+0:00,53,KÜNG Stefan,24,BMC Racing Team,50.0,50.0,0:14:11,53.725,BinckBank_Tour,2,14 August 2018,53.73 km/h,0,12.7 km,30
1,2,2.0,+0:14,112,CAMPENAERTS Victor,26,Lotto Soudal,20.0,30.0,0:140:14,52.855,BinckBank_Tour,2,14 August 2018,53.73 km/h,0,12.7 km,30
2,3,3.0,+0:15,5,KRAGH ANDERSEN Søren,24,Team Sunweb,8.0,18.0,0:150:15,52.794,BinckBank_Tour,2,14 August 2018,53.73 km/h,0,12.7 km,30
3,4,4.0,+0:15,3,MATTHEWS Michael,27,Team Sunweb,,13.0,",,0:15",52.794,BinckBank_Tour,2,14 August 2018,53.73 km/h,0,12.7 km,30
4,5,5.0,+0:19,15,SCHACHMANN Maximilian,24,Quick-Step Floors,,10.0,0:190:19,52.552,BinckBank_Tour,2,14 August 2018,53.73 km/h,0,12.7 km,30
5,6,6.0,+0:19,162,DOWSETT Alex,29,Team Katusha Alpecin,,7.0,",,0:19",52.552,BinckBank_Tour,2,14 August 2018,53.73 km/h,0,12.7 km,30
6,7,7.0,+0:20,22,DURBRIDGE Luke,27,Mitchelton-Scott,,4.0,0:200:20,52.49100000000001,BinckBank_Tour,2,14 August 2018,53.73 km/h,0,12.7 km,30
7,8,8.0,+0:22,54,SCOTSON Miles,24,BMC Racing Team,,3.0,0:220:22,52.371,BinckBank_Tour,2,14 August 2018,53.73 km/h,0,12.7 km,30
8,9,9.0,+0:23,42,BODNAR Maciej,33,BORA - hansgrohe,,2.0,0:230:23,52.31100000000001,BinckBank_Tour,2,14 August 2018,53.73 km/h,0,12.7 km,30
9,10,10.0,+0:23,14,LAMPAERT Yves,27,Quick-Step Floors,,1.0,",,0:23",52.31100000000001,BinckBank_Tour,2,14 August 2018,53.73 km/h,0,12.7 km,30
