,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,2.0,+0:06,92,BERNAL Egan,21,Team Sky,60.0,50.0,0:25:10,23.603,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
1,2,1.0,+0:00,121,ROGLIČ Primož,28,Team LottoNL-Jumbo,25.0,30.0,0:040:04,23.54,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
2,3,3.0,+0:27,1,PORTE Richie,33,BMC Racing Team,10.0,18.0,0:180:18,23.325,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
3,4,4.0,+1:02,124,KRUIJSWIJK Steven,30,Team LottoNL-Jumbo,,13.0,0:480:48,22.875,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
4,5,5.0,+1:17,146,COSTA Rui,31,UAE-Team Emirates,,10.0,1:061:06,22.614,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
5,6,7.0,+1:22,87,LATOUR Pierre,24,AG2R La Mondiale,,7.0,1:211:21,22.401,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
6,7,6.0,+1:22,6,DENNIS Rohan,27,BMC Racing Team,,4.0,1:261:26,22.331,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
7,8,8.0,+1:42,141,MARTIN Dan,31,UAE-Team Emirates,,3.0,1:281:28,22.303,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
8,9,9.0,+1:42,31,BUCHMANN Emanuel,25,BORA - hansgrohe,,2.0,1:301:30,22.275,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
9,10,12.0,+1:59,171,ŠPILAK Simon,31,Team Katusha Alpecin,,1.0,1:431:43,22.095,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
10,11,10.0,+1:55,51,IZAGIRRE Ion,29,Bahrain Merida Pro Cycling Team,,,1:451:45,22.068,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
11,12,11.0,+1:56,175,GONÇALVES José,29,Team Katusha Alpecin,,,1:471:47,22.041,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
12,13,15.0,+2:08,71,FUGLSANG Jakob,33,Astana Pro Team,,,1:481:48,22.026999999999997,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
13,14,13.0,+2:04,116,MARTÍNEZ Daniel Felipe,22,Team EF Education First-Drapac p/b Cannondale,,,1:531:53,21.959,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
14,15,21.0,+2:36,145,ĐURASEK Kristijan,30,UAE-Team Emirates,,,1:551:55,21.932,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
15,16,14.0,+2:07,93,CASTROVIEJO Jonathan,31,Team Sky,,,2:012:01,21.851999999999997,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
16,17,22.0,+2:37,27,NIEVE Mikel,33,Mitchelton-Scott,,,2:052:05,21.798000000000002,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
17,18,17.0,+2:24,7,VAN GARDEREN Tejay,29,BMC Racing Team,,,2:072:07,21.772,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
18,19,41.0,+3:45,174,FABBRO Matteo,23,Team Katusha Alpecin,,,2:082:08,21.758000000000003,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
19,20,20.0,+2:35,57,PERNSTEINER Hermann,27,Bahrain Merida Pro Cycling Team,,,2:102:10,21.732,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
20,21,16.0,+2:19,96,ROSA Diego,29,Team Sky,,,2:182:18,21.625999999999998,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
21,22,18.0,+2:32,24,POWER Robert,22,Mitchelton-Scott,,,2:192:19,21.613000000000003,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
22,23,26.0,+2:48,75,HANSEN Jesper,27,Astana Pro Team,,,2:222:22,21.574,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
23,24,24.0,+2:41,115,DOMBROWSKI Joe,26,Team EF Education First-Drapac p/b Cannondale,,,2:232:23,21.561,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
24,25,23.0,+2:41,47,SEPÚLVEDA Eduardo,26,Movistar Team,,,2:242:24,21.548000000000002,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
25,26,27.0,+2:48,46,ROSÓN Jaime,25,Movistar Team,,,2:272:27,21.509,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
26,27,19.0,+2:33,91,THOMAS Geraint,31,Team Sky,,,2:332:33,21.430999999999997,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
27,28,39.0,+3:38,61,DE GENDT Thomas,31,Lotto Soudal,,,",,2:33",21.430999999999997,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
28,29,25.0,+2:45,111,CARTHY Hugh,23,Team EF Education First-Drapac p/b Cannondale,,,",,2:33",21.430999999999997,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
29,30,93.0,+20:07,135,STORER Michael,21,Team Sunweb,,,2:342:34,21.418000000000003,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
30,31,28.0,+3:02,42,ANACONA Winner,29,Movistar Team,,,2:372:37,21.38,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
31,32,29.0,+3:06,156,GAUDU David,21,Groupama - FDJ,,,2:442:44,21.29,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
32,33,72.0,+9:02,137,VERVAEKE Louis,24,Team Sunweb,,,2:472:47,21.252,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
33,34,31.0,+3:16,182,DEGAND Thomas,31,Wanty - Groupe Gobert,,,2:492:49,21.226999999999997,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
34,35,30.0,+3:07,77,KANGERT Tanel,31,Astana Pro Team,,,",,2:49",21.226999999999997,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
35,36,73.0,+9:33,136,TEN DAM Laurens,37,Team Sunweb,,,3:003:00,21.089000000000002,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
36,37,33.0,+3:20,81,FRANK Mathias,31,AG2R La Mondiale,,,3:013:01,21.076,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
37,38,35.0,+3:24,101,GRMAY Tsgabu,26,Trek - Segafredo,,,3:023:02,21.064,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
38,39,36.0,+3:24,26,VERONA Carlos,25,Mitchelton-Scott,,,3:043:04,21.039,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
39,40,91.0,+19:57,133,HAMILTON Chris,22,Team Sunweb,,,3:063:06,21.014,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
40,41,34.0,+3:22,105,CONCI Nicola,21,Trek - Segafredo,,,3:113:11,20.951999999999998,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
41,42,37.0,+3:35,12,CAPECCHI Eros,31,Quick-Step Floors,,,3:133:13,20.928,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
42,43,32.0,+3:17,54,IZAGIRRE Gorka,30,Bahrain Merida Pro Cycling Team,,,",,3:13",20.928,Tour_de_Romandie,3,27 April 2018,23.6 km/h,167,9.9 km,38
