,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,60.0,+8:18,223,CANCELLARA Fabian,34,Trek - Segafredo,60.0,50.0,0:11:08,54.162,Tirreno_Adriatico,7,15 March 2016,54.16 km/h,0,10.05 km,8
1,2,150.0,+28:29,125,LE BON Johan,25,FDJ,25.0,30.0,0:130:13,53.128,Tirreno_Adriatico,7,15 March 2016,54.16 km/h,0,10.05 km,8
2,3,117.0,+19:21,111,MARTIN Tony,30,Etixx - Quick Step,10.0,18.0,0:150:15,52.972,Tirreno_Adriatico,7,15 March 2016,54.16 km/h,0,10.05 km,8
3,4,149.0,+28:28,163,DOWSETT Alex,27,Movistar Team,,13.0,",,0:15",52.972,Tirreno_Adriatico,7,15 March 2016,54.16 km/h,0,10.05 km,8
4,5,109.0,+17:57,5,BODNAR Maciej,31,Tinkoff,,10.0,0:170:17,52.818000000000005,Tirreno_Adriatico,7,15 March 2016,54.16 km/h,0,10.05 km,8
5,6,51.0,+6:14,123,GENIEZ Alexandre,27,FDJ,,7.0,0:180:18,52.74100000000001,Tirreno_Adriatico,7,15 March 2016,54.16 km/h,0,10.05 km,8
6,7,17.0,+1:06,101,BOASSON HAGEN Edvald,28,Team Dimension Data,,4.0,0:190:19,52.663999999999994,Tirreno_Adriatico,7,15 March 2016,54.16 km/h,0,10.05 km,8
7,8,96.0,+15:26,213,KIRYIENKA Vasil,34,Team Sky,,3.0,0:200:20,52.586999999999996,Tirreno_Adriatico,7,15 March 2016,54.16 km/h,0,10.05 km,8
8,9,11.0,+0:49,52,CARUSO Damiano,28,BMC Racing Team,,2.0,0:220:22,52.435,Tirreno_Adriatico,7,15 March 2016,54.16 km/h,0,10.05 km,8
9,10,2.0,+0:01,1,SAGAN Peter,26,Tinkoff,,1.0,0:240:24,52.283,Tirreno_Adriatico,7,15 March 2016,54.16 km/h,0,10.05 km,8
10,11,29.0,+2:38,134,HOLLENSTEIN Reto,30,IAM Cycling,,,",,0:24",52.283,Tirreno_Adriatico,7,15 March 2016,54.16 km/h,0,10.05 km,8
