,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,34.0,+15:34,13,KÜNG Stefan,24,BMC Racing Team,60.0,50.0,0:39:44,51.342,Tour_de_Suisse,9,17 June 2018,51.34 km/h,0,34 km,13
1,2,59.0,+44:49,35,KRAGH ANDERSEN Søren,23,Team Sunweb,25.0,30.0,0:190:19,50.93600000000001,Tour_de_Suisse,9,17 June 2018,51.34 km/h,0,34 km,13
2,3,37.0,+19:12,17,VAN GARDEREN Tejay,29,BMC Racing Team,10.0,18.0,0:230:23,50.852,Tour_de_Suisse,9,17 June 2018,51.34 km/h,0,34 km,13
3,4,115.0,+1:34:04,77,BODNAR Maciej,33,BORA - hansgrohe,,13.0,0:260:26,50.788000000000004,Tour_de_Suisse,9,17 June 2018,51.34 km/h,0,34 km,13
4,5,49.0,+32:38,36,MATTHEWS Michael,27,Team Sunweb,,10.0,",,0:26",50.788000000000004,Tour_de_Suisse,9,17 June 2018,51.34 km/h,0,34 km,13
5,6,14.0,+3:47,163,SIVAKOV Pavel,20,Team Sky,,7.0,0:370:37,50.558,Tour_de_Suisse,9,17 June 2018,51.34 km/h,0,34 km,13
6,7,75.0,+58:19,22,MEYER Cameron,30,Mitchelton-Scott,,4.0,",,0:37",50.558,Tour_de_Suisse,9,17 June 2018,51.34 km/h,0,34 km,13
7,8,2.0,+1:02,51,FUGLSANG Jakob,33,Astana Pro Team,,3.0,0:380:38,50.537,Tour_de_Suisse,9,17 June 2018,51.34 km/h,0,34 km,13
8,9,70.0,+52:11,34,ARNDT Nikias,26,Team Sunweb,,2.0,0:440:44,50.412,Tour_de_Suisse,9,17 June 2018,51.34 km/h,0,34 km,13
9,10,60.0,+46:04,114,OLIVEIRA Nelson,29,Movistar Team,,1.0,0:460:46,50.37,Tour_de_Suisse,9,17 June 2018,51.34 km/h,0,34 km,13
10,11,9.0,+2:27,177,ULISSI Diego,28,UAE-Team Emirates,,,0:490:49,50.308,Tour_de_Suisse,9,17 June 2018,51.34 km/h,0,34 km,13
11,12,40.0,+23:39,32,GESCHKE Simon,32,Team Sunweb,,,0:590:59,50.102,Tour_de_Suisse,9,17 June 2018,51.34 km/h,0,34 km,13
12,13,6.0,+1:47,1,ŠPILAK Simon,31,Team Katusha Alpecin,,,1:031:03,50.02,Tour_de_Suisse,9,17 June 2018,51.34 km/h,0,34 km,13
13,14,1.0,+0:00,11,PORTE Richie,33,BMC Racing Team,,,1:041:04,50.0,Tour_de_Suisse,9,17 June 2018,51.34 km/h,0,34 km,13
