,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,111.0,+3:10:33,14,GOUGEARD Alexis,22,AG2R La Mondiale,16.0,80.0,4:19:20,Vuelta_a_Espa_a,19,11 September 2015,42.99 km/h,0,185.8 km,9
1,2,24.0,+45:46,107,OLIVEIRA Nelson,26,Lampre - Merida,8.0,50.0,0:400:40,Vuelta_a_Espa_a,19,11 September 2015,42.99 km/h,0,185.8 km,9
2,3,21.0,+39:50,116,MONFORT Maxime,32,Lotto Soudal,4.0,35.0,0:440:44,Vuelta_a_Espa_a,19,11 September 2015,42.99 km/h,0,185.8 km,9
3,4,42.0,+1:37:49,122,AMADOR Andrey,29,Movistar Team,2.0,25.0,",,0:44",Vuelta_a_Espa_a,19,11 September 2015,42.99 km/h,0,185.8 km,9
4,5,33.0,+1:10:29,185,MACHADO Tiago,29,Team Katusha,1.0,18.0,",,0:44",Vuelta_a_Espa_a,19,11 September 2015,42.99 km/h,0,185.8 km,9
5,6,67.0,+2:20:11,36,MOINARD Amaël,33,BMC Racing Team,,15.0,",,0:44",Vuelta_a_Espa_a,19,11 September 2015,42.99 km/h,0,185.8 km,9
6,7,63.0,+2:11:35,62,DUARTE Fabio,29,Team Colombia,,12.0,0:530:53,Vuelta_a_Espa_a,19,11 September 2015,42.99 km/h,0,185.8 km,9
7,8,15.0,+14:49,41,ARROYO David,35,Caja Rural - Seguros RGA,,10.0,1:031:03,Vuelta_a_Espa_a,19,11 September 2015,42.99 km/h,0,185.8 km,9
8,9,87.0,+2:40:40,5,KNEES Christian,34,Team Sky,,8.0,1:171:17,Vuelta_a_Espa_a,19,11 September 2015,42.99 km/h,0,185.8 km,9
9,10,79.0,+2:30:19,128,VENTOSO Francisco José,33,Movistar Team,,6.0,",,1:17",Vuelta_a_Espa_a,19,11 September 2015,42.99 km/h,0,185.8 km,9
10,11,72.0,+2:21:55,155,KING Ben,26,Team Cannondale - Garmin,,5.0,1:301:30,Vuelta_a_Espa_a,19,11 September 2015,42.99 km/h,0,185.8 km,9
