,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,25,TERPSTRA Niki,29,Omega Pharma - Quick-Step,100.0,275.0,6:09:01,Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
1,2,121,DEGENKOLB John,25,Team Giant - Shimano,80.0,200.0,0:200:20,Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
2,3,1,CANCELLARA Fabian,33,Trek Factory Racing,70.0,150.0,",,0:20",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
3,4,11,VANMARCKE Sep,25,Belkin-Pro Cycling Team,60.0,120.0,",,0:20",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
4,5,24,ŠTYBAR Zdeněk,28,Omega Pharma - Quick-Step,50.0,100.0,",,0:20",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
5,6,101,SAGAN Peter,24,Cannondale,40.0,90.0,",,0:20",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
6,7,58,THOMAS Geraint,27,Team Sky,30.0,80.0,",,0:20",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
7,8,86,LANGEVELD Sebastian,29,Garmin Sharp,20.0,70.0,",,0:20",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
8,9,51,WIGGINS Bradley,33,Team Sky,10.0,60.0,",,0:20",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
9,10,21,BOONEN Tom,33,Omega Pharma - Quick-Step,4.0,50.0,",,0:20",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
10,11,123,DE BACKER Bert,30,Team Giant - Shimano,,46.0,0:260:26,Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
11,12,95,DÉMARE Arnaud,22,FDJ.fr,,42.0,0:470:47,Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
12,13,53,EISEL Bernhard,33,Team Sky,,38.0,",,0:47",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
13,14,71,TURGOT Sébastien,30,AG2R La Mondiale,,34.0,",,0:47",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
14,15,201,LEUKEMANS Björn,36,Wanty - Groupe Gobert,,30.0,",,0:47",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
15,16,28,VANDENBERGH Stijn,29,Omega Pharma - Quick-Step,,28.0,",,0:47",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
16,17,31,VAN AVERMAET Greg,28,BMC Racing Team,,26.0,",,0:47",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
17,18,16,VAN EMDEN Jos,29,Belkin-Pro Cycling Team,,24.0,",,0:47",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
18,19,34,HUSHOVD Thor,36,BMC Racing Team,,22.0,1:051:05,Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
19,20,204,DRUCKER Jempy,27,Wanty - Groupe Gobert,,20.0,",,1:05",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
20,21,52,BOASSON HAGEN Edvald,26,Team Sky,,19.0,",,1:05",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
21,22,32,BURGHARDT Marcus,30,BMC Racing Team,,18.0,",,1:05",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
22,23,77,MINARD Sébastien,31,AG2R La Mondiale,,17.0,",,1:05",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
23,24,146,MARTINEZ Yannick,25,Team Europcar,,16.0,",,1:05",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
24,25,46,KEUKELEIRE Jens,25,Orica GreenEDGE,,15.0,",,1:05",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
25,26,14,TANKINK Bram,35,Belkin-Pro Cycling Team,,14.0,",,1:05",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
26,27,73,CHAINEL Steve,30,AG2R La Mondiale,,13.0,",,1:05",Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
27,28,216,PETIT Adrien,23,"Cofidis, Solutions Crédits",,12.0,2:552:55,Paris___Roubaix,0,13 April 2014,41.79 km/h,0,257 km,28
