,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,0,NORDHAUG Lars Petter,28,Sky Procycling,80.0,225.0,5:28:29,Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
1,2,0,MOSER Moreno,21,Liquigas - Cannondale,60.0,150.0,0:020:02,Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
2,3,0,KOLOBNEV Alexandr,31,Team Katusha,50.0,110.0,",,0:02",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
3,4,0,GERRANS Simon,32,Orica GreenEDGE,40.0,90.0,0:040:04,Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
4,5,0,BOASSON HAGEN Edvald,25,Sky Procycling,30.0,80.0,",,0:04",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
5,6,0,LEUKEMANS Björn,35,Vacansoleil - DCM,22.0,70.0,",,0:04",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
6,7,0,ROELANDTS Jürgen,27,Lotto Belisol Team,14.0,60.0,",,0:04",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
7,8,0,COSTA Rui,25,Movistar Team,10.0,50.0,",,0:04",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
8,9,0,PAOLINI Luca,35,Team Katusha,6.0,46.0,",,0:04",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
9,10,0,GALLOPIN Tony,24,RadioShack - Nissan,2.0,42.0,",,0:04",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
10,11,0,WEGMANN Fabian,32,Garmin Sharp,,38.0,",,0:04",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
11,12,0,SAGAN Peter,22,Liquigas - Cannondale,,34.0,",,0:04",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
12,13,0,VICHOT Arthur,23,FDJ - BigMat,,30.0,",,0:04",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
13,14,0,VAN AVERMAET Greg,27,BMC Racing Team,,26.0,",,0:04",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
14,15,0,ZAUGG Oliver,31,RadioShack - Nissan,,22.0,",,0:04",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
15,16,0,MARCATO Marco,28,Vacansoleil - DCM,,20.0,",,0:04",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
16,17,0,SØRENSEN Chris Anker,28,Team Saxo Bank - Tinkoff Bank,,18.0,",,0:04",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
17,18,0,MARTENS Paul,28,Rabobank Cycling Team,,17.0,",,0:04",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
18,19,0,GAVAZZI Francesco,28,Astana Pro Team,,16.0,",,0:04",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
19,20,0,SLAGTER Tom-Jelte,23,Rabobank Cycling Team,,15.0,",,0:04",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
20,21,0,VOECKLER Thomas,33,Team Europcar,,14.0,",,0:04",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
21,22,0,BARDET Romain,21,AG2R La Mondiale,,13.0,",,0:04",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
22,23,0,HESJEDAL Ryder,31,Garmin Sharp,,12.0,0:110:11,Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
23,24,0,VEILLEUX David,24,Team Europcar,,11.0,0:220:22,Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
24,25,0,PARISIEN François,30,Spidertech Powered by C10,,10.0,",,0:22",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
25,26,0,HAUSSLER Heinrich,28,Garmin Sharp,,9.0,0:240:24,Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
26,27,0,HERMANS Ben,26,RadioShack - Nissan,,8.0,",,0:24",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
27,28,0,DUMOULIN Samuel,32,"Cofidis, le Crédit en Ligne",,7.0,",,0:24",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
28,29,0,BOŽIČ Borut,32,Astana Pro Team,,6.0,",,0:24",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
29,30,0,MORI Manuele,32,Lampre - ISD,,5.0,",,0:24",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
30,31,0,VANENDERT Jelle,27,Lotto Belisol Team,,5.0,",,0:24",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
31,32,0,DENIFL Stefan,24,Vacansoleil - DCM,,5.0,",,0:24",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
32,33,0,KROON Karsten,36,Team Saxo Bank - Tinkoff Bank,,5.0,",,0:24",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
33,34,0,WELLENS Tim,21,Lotto Belisol Team,,5.0,",,0:24",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
34,35,0,FRANK Mathias,25,BMC Racing Team,,5.0,0:280:28,Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
35,36,0,GÉRARD Arnaud,27,FDJ - BigMat,,5.0,",,0:28",Grand_Prix_Cycliste_de_Montr_al,0,09 September 2012,37.573 km/h,0,205.7 km,22
