,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,11.0,+5:23,32,BILBAO Pello,29,Astana Pro Team,100.0,80.0,4:06:27,Giro_d_Italia,7,17 May 2019,45.04 km/h,95,185 km,15
1,2,14.0,+5:34,11,GALLOPIN Tony,30,AG2R La Mondiale,40.0,50.0,0:050:05,Giro_d_Italia,7,17 May 2019,45.04 km/h,95,185 km,15
2,3,13.0,+5:24,64,FORMOLO Davide,26,BORA - hansgrohe,20.0,35.0,",,0:05",Giro_d_Italia,7,17 May 2019,45.04 km/h,95,185 km,15
3,4,41.0,+9:05,136,HAMILTON Lucas,23,Mitchelton-Scott,12.0,25.0,0:090:09,Giro_d_Italia,7,17 May 2019,45.04 km/h,95,185 km,15
4,5,19.0,+6:16,23,CATTANEO Mattia,28,Androni Giocattoli - Sidermec,4.0,18.0,",,0:09",Giro_d_Italia,7,17 May 2019,45.04 km/h,95,185 km,15
5,6,2.0,+1:32,7,ROJAS José Joaquín,33,Movistar Team,,15.0,0:300:30,Giro_d_Italia,7,17 May 2019,45.04 km/h,95,185 km,15
6,7,51.0,+12:11,164,HENAO Sebastián,25,Team INEOS,,12.0,0:480:48,Giro_d_Italia,7,17 May 2019,45.04 km/h,95,185 km,15
7,8,82.0,+21:57,6,PEDRERO Antonio,27,Movistar Team,,10.0,1:011:01,Giro_d_Italia,7,17 May 2019,45.04 km/h,95,185 km,15
8,9,5.0,+2:17,106,MADOUAS Valentin,22,Groupama - FDJ,,8.0,1:071:07,Giro_d_Italia,7,17 May 2019,45.04 km/h,95,185 km,15
9,10,50.0,+11:36,28,VENDRAME Andrea,24,Androni Giocattoli - Sidermec,,6.0,",,1:07",Giro_d_Italia,7,17 May 2019,45.04 km/h,95,185 km,15
10,11,39.0,+8:41,128,VAN DER SANDE Tosh,28,Lotto Soudal,,5.0,",,1:07",Giro_d_Italia,7,17 May 2019,45.04 km/h,95,185 km,15
