,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,0,BOLE Grega,26,Lampre - ISD,80.0,225.0,6:32:40,GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
1,2,0,GERRANS Simon,31,Sky Procycling,60.0,150.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
2,3,0,VOECKLER Thomas,32,Team Europcar,50.0,110.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
3,4,0,HUSHOVD Thor,33,Team Garmin - Cervélo,40.0,90.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
4,5,0,NIZZOLO Giacomo,22,Leopard Trek,30.0,80.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
5,6,0,GÉRARD Arnaud,26,FDJ,22.0,70.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
6,7,0,ROJAS José Joaquín,26,Movistar Team,14.0,60.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
7,8,0,BEPPU Fumiyuki,28,RadioShack,10.0,50.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
8,9,0,SIMON Julien,25,Saur - Sojasun,6.0,46.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
9,10,0,OFFREDO Yoann,24,FDJ,2.0,42.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
10,11,0,MARCATO Marco,27,Vacansoleil - DCM,,38.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
11,12,0,GALLAND Jérémie,28,Saur - Sojasun,,34.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
12,13,0,PONZI Simone,24,Liquigas - Cannondale,,30.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
13,14,0,MOL Wouter,29,Vacansoleil - DCM,,26.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
14,15,0,WYNANTS Maarten,29,Rabobank Cycling Team,,22.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
15,16,0,SELVAGGI Mirko,26,Vacansoleil - DCM,,20.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
16,17,0,CARDOSO Manuel Antonio Leal,28,RadioShack,,18.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
17,18,0,CLARKE Simon,25,Pro Team Astana,,17.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
18,19,0,MCEWEN Robbie,39,RadioShack,,16.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
19,20,0,DELPECH Jean-Luc,31,Bretagne Schuller,,15.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
20,21,0,HIVERT Jonathan,26,Saur - Sojasun,,14.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
21,22,0,DUMOULIN Samuel,31,"Cofidis, le Crédit en Ligne",,13.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
22,23,0,BRUTT Pavel,29,Team Katusha,,12.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
23,24,0,IZAGIRRE Ion,22,Euskaltel - Euskadi,,11.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
24,25,0,HARDY Romain,23,Bretagne Schuller,,10.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
25,26,0,BAK Lars Ytting,31,HTC - High Road,,9.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
26,27,0,HONDO Danilo,37,Lampre - ISD,,8.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
27,28,0,GHYSELINCK Jan,23,HTC - High Road,,7.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
28,29,0,GALLOPIN Tony,23,"Cofidis, le Crédit en Ligne",,6.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
29,30,0,FERNÁNDEZ Koldo,29,Euskaltel - Euskadi,,5.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
30,31,0,RIBLON Christophe,30,AG2R La Mondiale,,5.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
31,32,0,BOŽIČ Borut,31,Vacansoleil - DCM,,5.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
32,33,0,DELAPLACE Anthony,21,Saur - Sojasun,,5.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
33,34,0,TANKINK Bram,32,Rabobank Cycling Team,,5.0,",,0:00",GP_Ouest_France___Plouay,0,28 August 2011,37.94 km/h,0,248.3 km,23
