,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,50.0,+9:49,93,CAVAGNA Rémi,23,Deceuninck - Quick Step,40.0,35.0,5:44:22,Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
1,2,35.0,+2:12,135,KING Ben,30,Team Dimension Data,15.0,20.0,7:117:11,Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
2,3,54.0,+14:50,121,GESCHKE Simon,33,CCC Team,6.0,12.0,",,7:11",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
3,4,3.0,+0:07,92,ASGREEN Kasper,24,Deceuninck - Quick Step,,9.0,7:477:47,Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
4,5,58.0,+17:52,37,PHILIPSEN Jasper,21,UAE-Team Emirates,,7.0,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
5,6,5.0,+0:22,117,SCHACHMANN Maximilian,25,BORA - hansgrohe,,5.0,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
6,7,59.0,+17:52,76,HAAS Nathan,30,Team Katusha Alpecin,,3.0,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
7,8,39.0,+3:13,102,BALLERINI Davide,24,Astana Pro Team,,2.0,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
8,9,73.0,+26:25,91,ŠTYBAR Zdeněk,33,Deceuninck - Quick Step,,1.0,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
9,10,4.0,+0:16,31,POGAČAR Tadej,20,UAE-Team Emirates,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
10,11,29.0,+1:01,181,MCCABE Travis,30,United States,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
11,12,11.0,+0:36,13,HIGUITA Sergio,21,EF Education First,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
12,13,2.0,+0:06,1,MOSCON Gianni,25,Team INEOS,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
13,14,32.0,+1:28,152,ÁVILA Edwin,29,Israel Cycling Academy,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
14,15,8.0,+0:34,3,DE LA CRUZ David,30,Team INEOS,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
15,16,34.0,+1:41,125,SCHÄR Michael,32,CCC Team,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
16,17,53.0,+13:38,177,PLANET Charles,25,Team Novo Nordisk,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
17,18,9.0,+0:35,114,GROßSCHARTNER Felix,25,BORA - hansgrohe,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
18,19,64.0,+18:44,145,NIEUWENHUIS Joris,23,Team Sunweb,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
19,20,10.0,+0:36,21,BENNETT George,29,Team Jumbo-Visma,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
20,21,20.0,+0:46,83,BERHANE Natnael,28,"Cofidis, Solutions Crédits",,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
21,22,74.0,+26:25,22,DE TIER Floris,27,Team Jumbo-Visma,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
22,23,7.0,+0:33,106,GREGAARD Jonas,22,Astana Pro Team,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
23,24,16.0,+0:37,154,CATAFORD Alexander,25,Israel Cycling Academy,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
24,25,27.0,+0:57,66,MURPHY Kyle,27,Rally UHC Cycling,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
25,26,36.0,+2:35,34,LAENGEN Vegard Stake,30,UAE-Team Emirates,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
26,27,13.0,+0:37,85,HANSEN Jesper,28,"Cofidis, Solutions Crédits",,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
27,28,44.0,+8:13,175,KUSZTOR Péter,34,Team Novo Nordisk,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
28,29,15.0,+0:37,11,URÁN Rigoberto,32,EF Education First,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
29,30,21.0,+0:46,72,CRAS Steff,23,Team Katusha Alpecin,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
30,31,1.0,+0:00,17,VAN GARDEREN Tejay,30,EF Education First,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
31,32,6.0,+0:33,62,BRITTON Rob,34,Rally UHC Cycling,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
32,33,42.0,+8:13,61,MCNULTY Brandon,21,Rally UHC Cycling,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
33,34,33.0,+1:41,107,HOULE Hugo,28,Astana Pro Team,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
34,35,26.0,+0:57,65,MANNION Gavin,27,Rally UHC Cycling,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
35,36,14.0,+0:37,41,PORTE Richie,34,Trek - Segafredo,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
36,37,17.0,+0:42,51,DENNIS Rohan,28,Bahrain Merida,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
37,38,18.0,+0:44,71,ŠPILAK Simon,32,Team Katusha Alpecin,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
38,39,63.0,+18:39,116,SAGAN Juraj,30,BORA - hansgrohe,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
39,40,19.0,+0:44,55,PERNSTEINER Hermann,28,Bahrain Merida,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
40,41,12.0,+0:36,15,MORTON Lachlan,27,EF Education First,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
41,42,75.0,+26:25,46,SKUJIŅŠ Toms,27,Trek - Segafredo,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
42,43,61.0,+18:21,115,OSS Daniel,32,BORA - hansgrohe,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
43,44,47.0,+8:24,43,EG Niklas,24,Trek - Segafredo,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
44,45,38.0,+3:10,25,POWLESS Neilson,22,Team Jumbo-Visma,,,",,7:47",Amgen_Tour_of_California,3,14 May 2019,36.066 km/h,113,207 km,52
