,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
63,64,66,+0:45,126,INSAUSTI Jon Ander,24,Bahrain Merida Pro Cycling Team,,,",,0:45",46.088,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
64,65,67,+0:45,88,WIŚNIOWSKI Łukasz,25,Team Sky,,,",,0:45",46.088,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
65,66,68,+0:45,175,DUVAL Julien,27,AG2R La Mondiale,,,",,0:45",46.088,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
66,67,69,+0:45,46,HOFSTEDE Lennard,22,Team Sunweb,,,",,0:45",46.088,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
67,68,70,+0:46,92,KOREN Kristijan,30,Cannondale-Drapac Pro Cycling Team,,,0:460:46,46.023,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
68,69,71,+0:47,218,CORDEEL Sander,29,Vérandas Willems-Crelan,,,0:470:47,45.957,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
69,70,72,+0:47,116,THOMSON Jay Robert,31,Team Dimension Data,,,",,0:47",45.957,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
70,71,73,+0:47,142,CONSONNI Simone,22,UAE Team Emirates,,,",,0:47",45.957,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
71,72,74,+0:47,122,AGNOLI Valerio,32,Bahrain Merida Pro Cycling Team,,,",,0:47",45.957,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
72,73,63,+0:44,108,CORT Magnus,24,ORICA-Scott,,,0:480:48,45.891999999999996,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
73,74,75,+0:48,127,PER David,22,Bahrain Merida Pro Cycling Team,,,",,0:48",45.891999999999996,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
74,75,76,+0:48,82,DIBBEN Jonathan,23,Team Sky,,,",,0:48",45.891999999999996,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
75,76,78,+0:48,208,VANSPEYBROUCK Pieter,30,Wanty - Groupe Gobert,,,",,0:48",45.891999999999996,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
76,77,79,+0:48,63,GUERREIRO Ruben,23,Trek - Segafredo,,,",,0:48",45.891999999999996,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
77,78,80,+0:49,184,RICKAERT Jonas,23,Sport Vlaanderen - Baloise,,,0:490:49,45.827,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
78,79,81,+0:49,118,VAN ZYL Johann,26,Team Dimension Data,,,",,0:49",45.827,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
79,80,82,+0:50,155,LADAGNOUS Matthieu,32,FDJ,,,0:500:50,45.763000000000005,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
80,81,64,+0:44,43,BAUHAUS Phil,23,Team Sunweb,,,",,0:50",45.763000000000005,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
81,82,83,+0:50,84,GEOGHEGAN HART Tao,22,Team Sky,,,",,0:50",45.763000000000005,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
82,83,84,+0:51,177,HOULE Hugo,26,AG2R La Mondiale,,,0:510:51,45.698,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
83,84,85,+0:51,109,BEWLEY Sam,30,ORICA-Scott,,,",,0:51",45.698,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
84,85,86,+0:52,132,GATTO Oscar,32,Astana Pro Team,,,0:520:52,45.63399999999999,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
85,86,87,+0:52,191,ASSELMAN Jesper,27,Roompot - Nederlandse Loterij,,,",,0:52",45.63399999999999,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
86,87,88,+0:52,36,TANKINK Bram,38,Team LottoNL-Jumbo,,,",,0:52",45.63399999999999,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
87,88,89,+0:52,195,VAN DER HOORN Taco,23,Roompot - Nederlandse Loterij,,,",,0:52",45.63399999999999,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
88,89,90,+0:53,77,POLITT Nils,23,Team Katusha Alpecin,,,0:530:53,45.57,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
