,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,47,+2:25:20,75,MARTIN Tony,29,Omega Pharma - Quick-Step,20.0,100.0,1:06:21,48.832,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
1,2,33,+1:48:09,106,DUMOULIN Tom,23,Team Giant - Shimano,10.0,70.0,1:391:39,47.647,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
2,3,71,+3:07:27,202,BÁRTA Jan,29,Team NetApp – Endura,6.0,50.0,1:471:47,47.553999999999995,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
3,4,1,+0:00,41,NIBALI Vincenzo,29,Astana Pro Team,4.0,40.0,1:581:58,47.426,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
4,5,7,+14:41,201,KÖNIG Leopold,26,Team NetApp – Endura,2.0,32.0,2:022:02,47.38,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
5,6,5,+11:44,141,VAN GARDEREN Tejay,25,BMC Racing Team,,26.0,2:082:08,47.31100000000001,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
6,7,2,+7:52,81,PERAUD Jean-Christophe,37,AG2R La Mondiale,,22.0,2:272:27,47.093,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
7,8,34,+1:48:28,192,CHAVANEL Sylvain,35,IAM Cycling,,18.0,2:362:36,46.99100000000001,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
8,9,64,+2:53:53,164,IRIZAR Markel,34,Trek Factory Racing,,14.0,2:392:39,46.957,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
9,10,69,+2:59:05,145,OSS Daniel,27,BMC Racing Team,,10.0,2:582:58,46.742,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
10,11,153,+4:46:56,6,PATE Danny,35,Team Sky,,8.0,3:013:01,46.708,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
11,12,3,+8:24,127,PINOT Thibaut,24,FDJ.fr,,6.0,3:123:12,46.585,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
12,13,75,+3:12:19,193,ELMIGER Martin,35,IAM Cycling,,4.0,",,3:12",46.585,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
13,14,112,+3:52:52,52,BODNAR Maciej,29,Cannondale,,2.0,3:133:13,46.574,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
14,15,130,+4:21:56,188,TUFT Svein,37,Orica GreenEDGE,,1.0,3:233:23,46.463,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
15,16,27,+1:19:53,149,VELITS Peter,29,BMC Racing Team,,,3:243:24,46.452,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
16,17,87,+3:30:51,116,OLIVEIRA Nelson,25,Lampre - Merida,,,3:303:30,46.385,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
17,18,20,+52:11,46,KANGERT Tanel,27,Astana Pro Team,,,3:353:35,46.33,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
18,19,122,+4:05:03,184,DURBRIDGE Luke,23,Orica GreenEDGE,,,3:383:38,46.297,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
19,20,79,+3:21:04,49,WESTRA Lieuwe,31,Astana Pro Team,,,3:443:44,46.231,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
20,21,8,+18:12,169,ZUBELDIA Haimar,37,Trek Factory Racing,,,3:453:45,46.22,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
21,22,41,+2:00:50,16,IZAGIRRE Ion,25,Movistar Team,,,4:004:00,46.055,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
22,23,95,+3:39:28,43,GRIVKO Andrey,30,Astana Pro Team,,,4:054:05,46.001000000000005,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
23,24,101,+3:43:25,27,SMUKULIS Gatis,27,Team Katusha,,,4:064:06,45.99,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
24,25,37,+1:55:57,19,VISCONTI Giovanni,31,Movistar Team,,,4:154:15,45.891999999999996,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
25,26,6,+11:46,82,BARDET Romain,23,AG2R La Mondiale,,,4:174:17,45.871,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
26,27,124,+4:07:01,207,MENDES José,29,Team NetApp – Endura,,,4:234:23,45.806000000000004,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
27,28,4,+9:55,11,VALVERDE Alejandro,34,Movistar Team,,,4:284:28,45.751999999999995,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
28,29,57,+2:49:37,128,ROY Jérémy,31,FDJ.fr,,,4:304:30,45.73,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
29,30,59,+2:51:43,14,HERRADA Jesús,24,Movistar Team,,,4:314:31,45.72,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
30,31,88,+3:34:05,179,TAARAMÄE Rein,27,"Cofidis, Solutions Crédits",,,4:414:41,45.611999999999995,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
31,32,83,+3:22:57,12,ERVITI Imanol,30,Movistar Team,,,4:444:44,45.58,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
32,33,131,+4:22:33,44,GRUZDEV Dmitriy,28,Astana Pro Team,,,4:564:56,45.452,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
33,34,22,+59:29,8,THOMAS Geraint,28,Team Sky,,,5:015:01,45.398999999999994,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
34,35,104,+3:44:40,219,VACHON Florian,29,Bretagne - Séché Environnement,,,5:065:06,45.346000000000004,Tour_de_France,20,26 July 2014,48.83 km/h,0,54 km,2
