,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,+0:00,121,CAVENDISH Mark,31,Team Dimension Data,40.0,35.0,4:37:06,Abu_Dhabi_Tour,1,23 February 2017,40.92 km/h,0,189 km,20
1,2,2,+0:04,71,GREIPEL André,34,Lotto Soudal,15.0,20.0,",,0:00",Abu_Dhabi_Tour,1,23 February 2017,40.92 km/h,0,189 km,20
2,3,4,+0:06,24,BONIFAZIO Niccolò,23,Bahrain Merida Pro Cycling Team,6.0,12.0,",,0:00",Abu_Dhabi_Tour,1,23 February 2017,40.92 km/h,0,189 km,20
3,4,7,+0:10,192,CONSONNI Simone,22,UAE Team Emirates,,9.0,",,0:00",Abu_Dhabi_Tour,1,23 February 2017,40.92 km/h,0,189 km,20
4,5,8,+0:10,171,VIVIANI Elia,28,Team Sky,,7.0,",,0:00",Abu_Dhabi_Tour,1,23 February 2017,40.92 km/h,0,189 km,20
5,6,9,+0:10,105,KLUGE Roger,31,ORICA-Scott,,5.0,",,0:00",Abu_Dhabi_Tour,1,23 February 2017,40.92 km/h,0,189 km,20
6,7,10,+0:10,64,PORSEV Alexander,31,Gazprom-RusVelo,,3.0,",,0:00",Abu_Dhabi_Tour,1,23 February 2017,40.92 km/h,0,189 km,20
7,8,11,+0:10,55,PELUCCHI Matteo,28,BORA - hansgrohe,,2.0,",,0:00",Abu_Dhabi_Tour,1,23 February 2017,40.92 km/h,0,189 km,20
8,9,12,+0:10,35,RUFFONI Nicola,26,Bardiani - CSF,,1.0,",,0:00",Abu_Dhabi_Tour,1,23 February 2017,40.92 km/h,0,189 km,20
9,10,13,+0:10,95,GROSU Eduard-Michael,24,Nippo - Vini Fantini,,,",,0:00",Abu_Dhabi_Tour,1,23 February 2017,40.92 km/h,0,189 km,20
10,11,14,+0:10,142,BATTAGLIN Enrico,27,Team LottoNL-Jumbo,,,",,0:00",Abu_Dhabi_Tour,1,23 February 2017,40.92 km/h,0,189 km,20
11,12,15,+0:10,94,FILOSI Iuri,25,Nippo - Vini Fantini,,,",,0:00",Abu_Dhabi_Tour,1,23 February 2017,40.92 km/h,0,189 km,20
12,13,16,+0:10,58,SELIG Rüdiger,28,BORA - hansgrohe,,,",,0:00",Abu_Dhabi_Tour,1,23 February 2017,40.92 km/h,0,189 km,20
13,14,17,+0:10,126,RENSHAW Mark,34,Team Dimension Data,,,",,0:00",Abu_Dhabi_Tour,1,23 February 2017,40.92 km/h,0,189 km,20
14,15,18,+0:10,137,ZABEL Rick,23,Team Katusha Alpecin,,,",,0:00",Abu_Dhabi_Tour,1,23 February 2017,40.92 km/h,0,189 km,20
15,16,19,+0:10,92,CANOLA Marco,28,Nippo - Vini Fantini,,,",,0:00",Abu_Dhabi_Tour,1,23 February 2017,40.92 km/h,0,189 km,20
16,17,20,+0:10,194,COSTA Rui,30,UAE Team Emirates,,,",,0:00",Abu_Dhabi_Tour,1,23 February 2017,40.92 km/h,0,189 km,20
