,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,+0:00,11,GERRANS Simon,35,Orica GreenEDGE,60.0,50.0,3:37:34,Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
1,2,3,+0:05,1,DENNIS Rohan,25,BMC Racing Team,25.0,30.0,",,0:00",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
2,3,4,+0:11,53,WOODS Michael,29,Cannondale Pro Cycling Team,10.0,18.0,",,0:00",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
3,4,2,+0:03,76,MCCARTHY Jay,23,Tinkoff,,13.0,",,0:00",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
4,5,8,+0:15,111,MORABITO Steve,32,FDJ,,10.0,",,0:00",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
5,6,6,+0:15,45,VALLS Rafael,28,Lotto Soudal,,7.0,",,0:00",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
6,7,5,+0:15,32,HENAO Sergio,28,Team Sky,,4.0,",,0:00",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
7,8,9,+0:15,81,POZZOVIVO Domenico,33,AG2R La Mondiale,,3.0,",,0:00",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
8,9,10,+0:15,4,PORTE Richie,30,BMC Racing Team,,2.0,",,0:00",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
9,10,7,+0:15,125,FERNÁNDEZ Rubén,24,Movistar Team,,1.0,",,0:00",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
10,11,12,+0:28,96,SÁNCHEZ Luis León,32,Astana Pro Team,,,0:130:13,Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
11,12,11,+0:28,51,CLARKE Simon,29,Cannondale Pro Cycling Team,,,",,0:13",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
12,13,31,+0:37,61,BOBRIDGE Jack,26,Trek - Segafredo,,,0:220:22,Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
13,14,34,+0:37,143,SERRY Pieter,27,Etixx - Quick Step,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
14,15,14,+0:37,52,BEVIN Patrick,24,Cannondale Pro Cycling Team,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
15,16,15,+0:37,117,ROUX Anthony,28,FDJ,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
16,17,32,+0:37,31,THOMAS Geraint,29,Team Sky,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
17,18,27,+0:37,42,BAK Lars Ytting,36,Lotto Soudal,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
18,19,16,+0:37,26,LUDVIGSSON Tobias,24,Team Giant - Alpecin,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
19,20,19,+0:37,105,SILIN Egor,27,Team Katusha,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
20,21,24,+0:37,24,PREIDLER Georg,25,Team Giant - Alpecin,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
21,22,33,+0:37,97,WESTRA Lieuwe,33,Astana Pro Team,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
22,23,25,+0:37,126,HERRADA Jesús,25,Movistar Team,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
23,24,18,+0:37,127,ROJAS José Joaquín,30,Movistar Team,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
24,25,22,+0:37,144,DE LA CRUZ David,26,Etixx - Quick Step,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
25,26,20,+0:37,95,MALACARNE Davide,28,Astana Pro Team,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
26,27,71,+5:12,47,HANSEN Adam,34,Lotto Soudal,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
27,28,26,+0:37,141,VAKOČ Petr,23,Etixx - Quick Step,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
28,29,17,+0:37,171,MEYER Cameron,28,Team Dimension Data,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
29,30,28,+0:37,153,BENNETT George,25,Team LottoNL-Jumbo,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
30,31,37,+0:37,186,NORRIS Lachlan,29,Drapac Professional Cycling,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
31,32,21,+0:37,101,MACHADO Tiago,30,Team Katusha,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
32,33,30,+0:37,65,STETINA Peter,28,Trek - Segafredo,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
33,34,36,+0:37,195,HAMILTON Chris,20,UniSA-Australia,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
34,35,13,+0:31,166,ULISSI Diego,26,Lampre - Merida,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
35,36,23,+0:37,147,VERONA Carlos,23,Etixx - Quick Step,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
36,37,29,+0:37,163,MEINTJES Louis,23,Lampre - Merida,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
37,38,35,+0:37,107,TAARAMÄE Rein,28,Team Katusha,,,",,0:22",Santos_Tour_Down_Under,3,21 January 2016,38.33 km/h,72,139 km,47
