,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,61,EWAN Caleb,22,ORICA-BikeExchange,400.0,225.0,4:54:26,Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
1,2,154,DEGENKOLB John,27,Team Giant - Alpecin,320.0,150.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
2,3,75,NIZZOLO Giacomo,27,Trek - Segafredo,260.0,110.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
3,4,26,VAN POPPEL Danny,23,Team Sky,220.0,90.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
4,5,53,KRISTOFF Alexander,29,Team Katusha,180.0,80.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
5,6,121,GROENEWEGEN Dylan,23,Team LottoNL-Jumbo,140.0,70.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
6,7,175,RENSHAW Mark,33,Team Dimension Data,120.0,60.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
7,8,163,ENGER Sondre Holst,22,IAM Cycling,100.0,50.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
8,9,47,TRENTIN Matteo,27,Etixx - Quick Step,80.0,46.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
9,10,1,GREIPEL André,34,Lotto Soudal,68.0,42.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
10,11,7,ROELANDTS Jürgen,31,Lotto Soudal,56.0,38.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
11,12,33,OSS Daniel,29,BMC Racing Team,48.0,34.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
12,13,108,TLEUBAYEV Ruslan,29,Astana Pro Team,40.0,30.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
13,14,17,TRUSOV Nikolay,31,Tinkoff,32.0,26.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
14,15,18,VALGREN Michael,24,Tinkoff,28.0,22.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
15,16,152,CURVERS Roy,36,Team Giant - Alpecin,24.0,20.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
16,17,117,HOULE Hugo,25,AG2R La Mondiale,24.0,18.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
17,18,162,HAUSSLER Heinrich,32,IAM Cycling,24.0,17.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
18,19,212,SIMÓN Jordi,25,VERVA ActiveJet Pro Cycling Team,24.0,16.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
19,20,135,MODOLO Sacha,29,Lampre - Merida,24.0,15.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
20,21,183,DEMPSTER Zak,28,Bora - Argon 18,16.0,14.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
21,22,171,BOASSON HAGEN Edvald,29,Team Dimension Data,16.0,13.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
22,23,96,SÜTTERLIN Jasha,23,Movistar Team,16.0,12.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
23,24,218,POLNICKÝ Jiří,26,VERVA ActiveJet Pro Cycling Team,16.0,11.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
24,25,214,GRADEK Kamil,25,VERVA ActiveJet Pro Cycling Team,16.0,10.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
25,26,36,VELITS Peter,31,BMC Racing Team,16.0,9.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
26,27,201,BOUHANNI Nacer,26,"Cofidis, Solutions Crédits",16.0,8.0,",,0:00",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
27,28,32,DE MARCHI Alessandro,30,BMC Racing Team,16.0,7.0,0:130:13,Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
28,29,148,ZEPUNTKE Ruben,23,Cannondale-Drapac Pro Cycling Team,16.0,6.0,",,0:13",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
29,30,207,TURGIS Anthony,22,"Cofidis, Solutions Crédits",16.0,5.0,",,0:13",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
30,31,161,ELMIGER Martin,37,IAM Cycling,8.0,5.0,",,0:13",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
31,32,166,NAESEN Oliver,25,IAM Cycling,8.0,5.0,",,0:13",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
32,33,137,PIBERNIK Luka,22,Lampre - Merida,8.0,5.0,",,0:13",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
33,34,81,DÉMARE Arnaud,24,FDJ,8.0,5.0,0:190:19,Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
34,35,64,IMPEY Daryl,31,ORICA-BikeExchange,8.0,5.0,",,0:19",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
35,36,197,REIHS Michael,37,Stölting Service Group,8.0,5.0,",,0:19",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
36,37,126,ROOSEN Timo,23,Team LottoNL-Jumbo,8.0,5.0,",,0:19",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
37,38,97,VENTOSO Francisco José,34,Movistar Team,8.0,5.0,0:230:23,Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
38,39,133,COSTA Rui,29,Lampre - Merida,8.0,5.0,",,0:23",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
39,40,174,REGUIGUI Youcef,26,Team Dimension Data,8.0,5.0,",,0:23",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
40,41,37,VLIEGEN Loïc,22,BMC Racing Team,8.0,5.0,",,0:23",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
41,42,93,IZAGIRRE Gorka,28,Movistar Team,8.0,5.0,0:260:26,Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
42,43,15,BRUTT Pavel,34,Tinkoff,8.0,5.0,",,0:26",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
43,44,31,BURGHARDT Marcus,33,BMC Racing Team,8.0,5.0,0:290:29,Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
44,45,25,SWIFT Ben,28,Team Sky,8.0,5.0,",,0:29",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
45,46,51,GUARNIERI Jacopo,29,Team Katusha,8.0,5.0,0:310:31,Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
46,47,57,PORSEV Alexander,30,Team Katusha,8.0,5.0,",,0:31",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
47,48,127,VANMARCKE Sep,28,Team LottoNL-Jumbo,8.0,5.0,",,0:31",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
48,49,41,BOONEN Tom,35,Etixx - Quick Step,8.0,5.0,",,0:31",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
49,50,8,SIEBERG Marcel,34,Lotto Soudal,8.0,5.0,",,0:31",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
50,51,44,MAES Nikolas,30,Etixx - Quick Step,4.0,5.0,",,0:31",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
51,52,104,DE VREESE Laurens,27,Astana Pro Team,4.0,5.0,",,0:31",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
52,53,2,DEBUSSCHERE Jens,26,Lotto Soudal,4.0,5.0,",,0:31",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
53,54,86,SARREAU Marc,23,FDJ,4.0,5.0,",,0:31",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
54,55,186,PÖSTLBERGER Lukas,24,Bora - Argon 18,4.0,5.0,",,0:31",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
55,56,125,TEUNISSEN Mike,23,Team LottoNL-Jumbo,2.0,5.0,",,0:31",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
56,57,23,NORDHAUG Lars Petter,32,Team Sky,2.0,5.0,0:360:36,Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
57,58,76,RAST Grégory,36,Trek - Segafredo,2.0,5.0,",,0:36",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
58,59,24,ROWE Luke,26,Team Sky,2.0,5.0,",,0:36",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
59,60,156,SINKELDAM Ramon,27,Team Giant - Alpecin,2.0,5.0,",,0:36",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
60,61,122,HOFLAND Moreno,24,Team LottoNL-Jumbo,,5.0,",,0:36",Cyclassics_Hamburg,0,21 August 2016,44.36 km/h,0,217.7 km,29
