,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1.0,+0:00,51,CONTADOR Alberto,33,Tinkoff,50.0,50.0,0:29:13,33.885,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
1,2,3.0,+0:37,21,QUINTANA Nairo,26,Movistar Team,20.0,30.0,0:050:05,33.788000000000004,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
2,3,2.0,+0:12,12,HENAO Sergio,28,Team Sky,8.0,18.0,0:180:18,33.54,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
3,4,32.0,+17:10,37,YATES Adam,23,Orica GreenEDGE,,13.0,0:530:53,32.89,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
4,5,6.0,+1:29,41,SÁNCHEZ Samuel,38,BMC Racing Team,,10.0,1:041:04,32.691,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
5,6,4.0,+1:13,91,PINOT Thibaut,25,FDJ,,7.0,1:091:09,32.602,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
6,7,7.0,+2:19,111,COSTA Rui,29,Lampre - Merida,,4.0,1:161:16,32.477,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
7,8,5.0,+1:22,1,RODRÍGUEZ Joaquim,36,Team Katusha,,3.0,",,1:16",32.477,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
8,9,20.0,+7:03,155,LÓPEZ Miguel Ángel,22,Astana Pro Team,,2.0,1:211:21,32.388000000000005,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
9,10,17.0,+4:33,181,BILBAO Pello,26,Caja Rural - Seguros RGA,,1.0,1:261:26,32.3,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
10,11,29.0,+15:03,2,VAN DEN BROECK Jurgen,33,Team Katusha,,,1:291:29,32.248000000000005,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
11,12,16.0,+4:04,28,VISCONTI Giovanni,33,Movistar Team,,,1:311:31,32.213,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
12,13,8.0,+2:47,3,ŠPILAK Simon,29,Team Katusha,,,",,1:31",32.213,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
13,14,39.0,+21:32,132,BRAMBILLA Gianluca,28,Etixx - Quick Step,,,1:331:33,32.178000000000004,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
14,15,23.0,+10:53,14,HENAO Sebastián,22,Team Sky,,,1:371:37,32.108000000000004,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
15,16,43.0,+22:34,126,FELLINE Fabio,26,Trek - Segafredo,,,1:431:43,32.004,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
16,17,11.0,+3:15,87,VERVAEKE Louis,22,Lotto Soudal,,,",,1:43",32.004,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
17,18,64.0,+41:48,152,CATALDO Dario,31,Astana Pro Team,,,1:501:50,31.884,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
18,19,24.0,+12:46,156,ROSA Diego,27,Astana Pro Team,,,1:521:52,31.85,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
19,20,35.0,+18:39,82,MONFORT Maxime,33,Lotto Soudal,,,",,1:52",31.85,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
20,21,15.0,+3:43,78,VUILLERMOZ Alexis,27,AG2R La Mondiale,,,1:531:53,31.833000000000002,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
21,22,25.0,+13:18,133,DE PLUS Laurens,20,Etixx - Quick Step,,,1:551:55,31.799,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
22,23,21.0,+8:32,191,NAVARRO Daniel,32,"Cofidis, Solutions Crédits",,,1:561:56,31.781999999999996,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
23,24,30.0,+16:15,52,KREUZIGER Roman,29,Tinkoff,,,1:581:58,31.748,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
24,25,9.0,+2:52,65,CRADDOCK Lawson,24,Cannondale Pro Cycling Team,,,",,1:58",31.748,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
25,26,73.0,+51:41,194,EDET Nicolas,28,"Cofidis, Solutions Crédits",,,1:591:59,31.730999999999998,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
26,27,14.0,+3:30,75,LATOUR Pierre,22,AG2R La Mondiale,,,2:032:03,31.663,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
27,28,12.0,+3:19,11,LANDA Mikel,26,Team Sky,,,2:112:11,31.529,Vuelta_Ciclista_al_Pais_Vasco,6,09 April 2016,33.88 km/h,112,16.5 km,16
