,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,117.0,+4:18:47,169,VAN EMDEN Jos,32,Team LottoNL-Jumbo,100.0,80.0,0:33:08,53.058,Giro_d_Italia,21,28 May 2017,53.06 km/h,0,29.3 km,23
1,2,1.0,+0:00,181,DUMOULIN Tom,26,Team Sunweb,40.0,50.0,0:150:15,52.661,Giro_d_Italia,21,28 May 2017,53.06 km/h,0,29.3 km,23
2,3,133.0,+4:32:10,45,QUINZIATO Manuel,37,BMC Racing Team,20.0,35.0,0:270:27,52.347,Giro_d_Italia,21,28 May 2017,53.06 km/h,0,29.3 km,23
3,4,102.0,+4:05:01,176,KIRYIENKA Vasil,35,Team Sky,12.0,25.0,0:310:31,52.244,Giro_d_Italia,21,28 May 2017,53.06 km/h,0,29.3 km,23
4,5,70.0,+3:07:54,46,ROSSKOPF Joey,27,BMC Racing Team,4.0,18.0,0:350:35,52.14,Giro_d_Italia,21,28 May 2017,53.06 km/h,0,29.3 km,23
5,6,127.0,+4:27:24,51,BÁRTA Jan,32,BORA - hansgrohe,,15.0,0:390:39,52.037,Giro_d_Italia,21,28 May 2017,53.06 km/h,0,29.3 km,23
6,7,71.0,+3:09:18,187,PREIDLER Georg,26,Team Sunweb,,12.0,0:510:51,51.731,Giro_d_Italia,21,28 May 2017,53.06 km/h,0,29.3 km,23
7,8,8.0,+7:04,131,JUNGELS Bob,24,Quick-Step Floors,,10.0,0:540:54,51.655,Giro_d_Italia,21,28 May 2017,53.06 km/h,0,29.3 km,23
8,9,106.0,+4:11:13,79,TRATNIK Jan,27,CCC Sprandi Polkowice,,8.0,0:570:57,51.57899999999999,Giro_d_Italia,21,28 May 2017,53.06 km/h,0,29.3 km,23
9,10,18.0,+37:49,112,AMADOR Andrey,30,Movistar Team,,6.0,1:021:02,51.45399999999999,Giro_d_Italia,21,28 May 2017,53.06 km/h,0,29.3 km,23
