,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,61,+18:17,11,YATES Simon,26,Mitchelton-Scott,60.0,50.0,0:30:26,50.273999999999994,Paris___Nice,5,14 March 2019,50.274 km/h,9,25.5 km,7
1,2,31,+10:38,126,POLITT Nils,25,Team Katusha Alpecin,25.0,30.0,0:070:07,50.082,Paris___Nice,5,14 March 2019,50.274 km/h,9,25.5 km,7
2,3,1,+0:00,74,KWIATKOWSKI Michał,28,Team Sky,10.0,18.0,0:110:11,49.973,Paris___Nice,5,14 March 2019,50.274 km/h,9,25.5 km,7
3,4,23,+3:05,157,VAN GARDEREN Tejay,30,EF Education First,,13.0,0:150:15,49.864,Paris___Nice,5,14 March 2019,50.274 km/h,9,25.5 km,7
4,5,29,+8:02,154,MARTÍNEZ Daniel Felipe,22,EF Education First,,10.0,",,0:15",49.864,Paris___Nice,5,14 March 2019,50.274 km/h,9,25.5 km,7
5,6,2,+0:15,71,BERNAL Egan,22,Team Sky,,7.0,",,0:15",49.864,Paris___Nice,5,14 March 2019,50.274 km/h,9,25.5 km,7
6,7,18,+2:10,152,CRADDOCK Lawson,27,EF Education First,,4.0,",,0:15",49.864,Paris___Nice,5,14 March 2019,50.274 km/h,9,25.5 km,7
7,8,120,+30:34,156,SCULLY Tom,29,EF Education First,,3.0,0:270:27,49.541000000000004,Paris___Nice,5,14 March 2019,50.274 km/h,9,25.5 km,7
8,9,70,+21:30,1,SOLER Marc,25,Movistar Team,,2.0,0:300:30,49.461000000000006,Paris___Nice,5,14 March 2019,50.274 km/h,9,25.5 km,7
9,10,3,+0:24,27,SÁNCHEZ Luis León,35,Astana Pro Team,,1.0,",,0:30",49.461000000000006,Paris___Nice,5,14 March 2019,50.274 km/h,9,25.5 km,7
