,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,23,+0:12,135,MEERSMAN Gianni,30,Etixx - Quick Step,100.0,80.0,4:16:39,Vuelta_a_Espa_a,2,21 August 2016,37.59 km/h,0,160.8 km,15
1,2,149,+3:18,197,SCHWARZMANN Michael,25,Bora - Argon 18,40.0,50.0,",,0:00",Vuelta_a_Espa_a,2,21 August 2016,37.59 km/h,0,160.8 km,15
2,3,12,+0:02,57,CORT Magnus,23,ORICA-BikeExchange,20.0,35.0,",,0:00",Vuelta_a_Espa_a,2,21 August 2016,37.59 km/h,0,160.8 km,15
3,4,1,+0:00,27,KWIATKOWSKI Michał,26,Team Sky,12.0,25.0,",,0:00",Vuelta_a_Espa_a,2,21 August 2016,37.59 km/h,0,160.8 km,15
4,5,61,+1:13,167,VAN GENECHTEN Jonas,29,IAM Cycling,4.0,18.0,",,0:00",Vuelta_a_Espa_a,2,21 August 2016,37.59 km/h,0,160.8 km,15
5,6,142,+3:04,158,SBARAGLI Kristian,26,Team Dimension Data,,15.0,",,0:00",Vuelta_a_Espa_a,2,21 August 2016,37.59 km/h,0,160.8 km,15
6,7,152,+3:22,94,BONIFAZIO Niccolò,22,Trek - Segafredo,,12.0,",,0:00",Vuelta_a_Espa_a,2,21 August 2016,37.59 km/h,0,160.8 km,15
7,8,69,+1:17,117,RESTREPO Jhonatan,21,Team Katusha,,10.0,",,0:00",Vuelta_a_Espa_a,2,21 August 2016,37.59 km/h,0,160.8 km,15
8,9,132,+2:34,34,DRUCKER Jempy,29,BMC Racing Team,,8.0,",,0:00",Vuelta_a_Espa_a,2,21 August 2016,37.59 km/h,0,160.8 km,15
9,10,182,+5:14,77,MANZIN Lorrenzo,22,FDJ,,6.0,",,0:00",Vuelta_a_Espa_a,2,21 August 2016,37.59 km/h,0,160.8 km,15
10,11,14,+0:06,56,KEUKELEIRE Jens,27,ORICA-BikeExchange,,5.0,",,0:00",Vuelta_a_Espa_a,2,21 August 2016,37.59 km/h,0,160.8 km,15
11,12,2,+0:00,8,ROJAS José Joaquín,31,Movistar Team,,4.0,",,0:00",Vuelta_a_Espa_a,2,21 August 2016,37.59 km/h,0,160.8 km,15
12,13,144,+3:06,112,BYSTRØM Sven Erik,24,Team Katusha,,3.0,",,0:00",Vuelta_a_Espa_a,2,21 August 2016,37.59 km/h,0,160.8 km,15
13,14,93,+1:36,208,PRADES Eduard,29,Caja Rural - Seguros RGA,,2.0,",,0:00",Vuelta_a_Espa_a,2,21 August 2016,37.59 km/h,0,160.8 km,15
14,15,156,+3:47,172,ARASHIRO Yukiya,31,Lampre - Merida,,1.0,",,0:00",Vuelta_a_Espa_a,2,21 August 2016,37.59 km/h,0,160.8 km,15
15,16,24,+0:22,134,LAMPAERT Yves,25,Etixx - Quick Step,,,",,0:00",Vuelta_a_Espa_a,2,21 August 2016,37.59 km/h,0,160.8 km,15
16,17,185,+5:25,42,BATTAGLIN Enrico,26,Team LottoNL-Jumbo,,,",,0:00",Vuelta_a_Espa_a,2,21 August 2016,37.59 km/h,0,160.8 km,15
