,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,78.0,+18:22,0,KESSIAKOFF Fredrik,32,Astana Pro Team,6.0,50.0,0:46:36,44.163000000000004,Tour_de_Suisse,6,15 June 2012,44.163 km/h,0,34.3 km,15
1,2,105.0,+29:11,0,CANCELLARA Fabian,31,RadioShack - Nissan,4.0,30.0,0:020:02,44.132,Tour_de_Suisse,6,15 June 2012,44.163 km/h,0,34.3 km,15
2,3,21.0,+2:25,0,MONFORT Maxime,29,RadioShack - Nissan,2.0,18.0,0:200:20,43.849,Tour_de_Suisse,6,15 June 2012,44.163 km/h,0,34.3 km,15
3,4,46.0,+8:53,0,ROY Jérémy,28,FDJ - BigMat,1.0,13.0,0:250:25,43.772,Tour_de_Suisse,6,15 June 2012,44.163 km/h,0,34.3 km,15
4,5,3.0,+0:55,0,GESINK Robert,26,Rabobank Cycling Team,1.0,10.0,0:270:27,43.74100000000001,Tour_de_Suisse,6,15 June 2012,44.163 km/h,0,34.3 km,15
5,6,13.0,+1:40,0,KANGERT Tanel,25,Astana Pro Team,,7.0,0:340:34,43.633,Tour_de_Suisse,6,15 June 2012,44.163 km/h,0,34.3 km,15
6,7,39.0,+6:23,0,KLÖDEN Andreas,36,RadioShack - Nissan,,4.0,0:380:38,43.571000000000005,Tour_de_Suisse,6,15 June 2012,44.163 km/h,0,34.3 km,15
7,8,1.0,+0:00,0,COSTA Rui,25,Movistar Team,,3.0,0:410:41,43.525,Tour_de_Suisse,6,15 June 2012,44.163 km/h,0,34.3 km,15
8,9,75.0,+17:47,0,VELITS Peter,27,Omega Pharma - Quick-Step,,2.0,0:430:43,43.494,Tour_de_Suisse,6,15 June 2012,44.163 km/h,0,34.3 km,15
9,10,77.0,+18:03,0,BOOKWALTER Brent,28,BMC Racing Team,,1.0,0:510:51,43.372,Tour_de_Suisse,6,15 June 2012,44.163 km/h,0,34.3 km,15
