,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1.0,+0:00,13,MARTIN Tony,29,Omega Pharma - Quick-Step,6.0,50.0,0:31:37,46.873999999999995,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
1,2,2.0,+0:28,125,DUMOULIN Tom,23,Team Giant - Shimano,4.0,30.0,0:220:22,46.336999999999996,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
2,3,3.0,+1:05,1,COSTA Rui,27,Lampre - Merida,2.0,18.0,0:280:28,46.192,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
3,4,143.0,+56:31,81,CANCELLARA Fabian,33,Trek Factory Racing,1.0,13.0,0:410:41,45.882,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
4,5,4.0,+1:14,181,FRANK Mathias,27,IAM Cycling,1.0,10.0,0:450:45,45.788000000000004,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
5,6,7.0,+1:42,123,CRADDOCK Lawson,22,Team Giant - Shimano,,7.0,0:590:59,45.46,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
6,7,12.0,+2:02,102,CLEMENT Stef,31,Belkin-Pro Cycling Team,,4.0,1:021:02,45.391000000000005,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
7,8,5.0,+1:33,23,IZAGIRRE Ion,25,Movistar Team,,3.0,1:061:06,45.298,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
8,9,10.0,+1:48,151,PINOT Thibaut,24,FDJ.fr,,2.0,1:131:13,45.137,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
9,10,8.0,+1:42,3,CATTANEO Mattia,23,Lampre - Merida,,1.0,",,1:13",45.137,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
10,11,16.0,+2:07,61,EVANS Cadel,37,BMC Racing Team,,,1:161:16,45.068000000000005,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
11,12,14.0,+2:06,32,CHERNETSKI Sergei,24,Team Katusha,,,1:201:20,44.977,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
12,13,9.0,+1:47,133,FORMOLO Davide,21,Cannondale,,,",,1:20",44.977,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
13,14,79.0,+23:10,155,ROY Jérémy,30,FDJ.fr,,,1:241:24,44.886,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
14,15,6.0,+1:36,131,SAGAN Peter,24,Cannondale,,,1:261:26,44.841,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
15,16,15.0,+2:07,112,ACEVEDO Janier,28,Garmin Sharp,,,1:291:29,44.773,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
16,17,125.0,+49:09,198,TACIAK Mateusz,30,CCC Polsat Polkowice,,,1:311:31,44.728,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
17,18,19.0,+2:29,213,DEGAND Thomas,28,Wanty - Groupe Gobert,,,",,1:31",44.728,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
18,19,13.0,+2:04,71,KREUZIGER Roman,28,Tinkoff - Saxo,,,1:361:36,44.61600000000001,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
19,20,22.0,+2:42,65,MORABITO Steve,31,BMC Racing Team,,,1:381:38,44.571000000000005,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
20,21,11.0,+1:55,101,MOLLEMA Bauke,27,Belkin-Pro Cycling Team,,,",,1:38",44.571000000000005,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
21,22,78.0,+22:14,118,VANSUMMEREN Johan,33,Garmin Sharp,,,1:441:44,44.438,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
22,23,77.0,+22:04,182,ELMIGER Martin,35,IAM Cycling,,,1:461:46,44.393,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
23,24,86.0,+26:00,157,ROUX Anthony,27,FDJ.fr,,,",,1:46",44.393,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
24,25,20.0,+2:30,21,CAPECCHI Eros,28,Movistar Team,,,1:471:47,44.371,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
25,26,120.0,+45:05,22,DOWSETT Alex,25,Movistar Team,,,1:481:48,44.349,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
26,27,17.0,+2:13,111,SLAGTER Tom-Jelte,24,Garmin Sharp,,,1:501:50,44.305,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
27,28,23.0,+2:46,26,MORENO Javier,29,Movistar Team,,,1:531:53,44.239,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
28,29,18.0,+2:24,45,KENNAUGH Peter,25,Team Sky,,,1:551:55,44.195,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
29,30,64.0,+11:03,52,GRETSCH Patrick,27,AG2R La Mondiale,,,1:581:58,44.129,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
30,31,28.0,+3:02,192,MARCZYŃSKI Tomasz,30,CCC Polsat Polkowice,,,2:002:00,44.085,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
31,32,33.0,+3:43,185,HOLLENSTEIN Reto,28,IAM Cycling,,,",,2:00",44.085,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
32,33,21.0,+2:34,205,PARDILLA Sergio,30,MTN - Qhubeka,,,2:032:03,44.02,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
33,34,59.0,+9:19,64,KOHLER Martin,28,BMC Racing Team,,,2:052:05,43.976000000000006,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
34,35,26.0,+2:51,188,WYSS Marcel,27,IAM Cycling,,,2:072:07,43.933,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
35,36,24.0,+2:47,57,RIBLON Christophe,33,AG2R La Mondiale,,,2:082:08,43.911,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
36,37,27.0,+2:52,106,TEN DAM Laurens,33,Belkin-Pro Cycling Team,,,",,2:08",43.911,Tour_de_Suisse,7,20 June 2014,46.87 km/h,0,24.7 km,16
