,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,181,ALAPHILIPPE Julian,25,Quick-Step Floors,400.0,225.0,4:53:37,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
1,2,1,VALVERDE Alejandro,37,Movistar Team,320.0,150.0,0:040:04,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
2,3,127,VANENDERT Jelle,33,Lotto Soudal,260.0,110.0,0:060:06,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
3,4,46,KREUZIGER Roman,31,Mitchelton-Scott,220.0,90.0,",,0:06",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
4,5,161,MATTHEWS Michael,27,Team Sunweb,180.0,80.0,",,0:06",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
5,6,171,MOLLEMA Bauke,31,Trek - Segafredo,140.0,70.0,",,0:06",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
6,7,121,WELLENS Tim,26,Lotto Soudal,120.0,60.0,",,0:06",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
7,8,185,SCHACHMANN Maximilian,24,Quick-Step Floors,100.0,50.0,",,0:06",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
8,9,92,BARDET Romain,27,AG2R La Mondiale,80.0,46.0,",,0:06",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
9,10,114,KONRAD Patrick,26,BORA - hansgrohe,68.0,42.0,0:120:12,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
10,11,31,HENAO Sergio,30,Team Sky,56.0,38.0,0:150:15,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
11,12,151,SLAGTER Tom-Jelte,28,Team Dimension Data,48.0,34.0,0:190:19,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
12,13,63,MOLARD Rudy,28,Groupama - FDJ,40.0,30.0,0:210:21,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
13,14,17,ULISSI Diego,28,UAE-Team Emirates,32.0,26.0,0:250:25,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
14,15,91,VUILLERMOZ Alexis,29,AG2R La Mondiale,28.0,22.0,0:280:28,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
15,16,131,FUGLSANG Jakob,33,Astana Pro Team,24.0,20.0,",,0:28",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
16,17,157,PAUWELS Serge,34,Team Dimension Data,24.0,18.0,",,0:28",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
17,18,141,ZAKARIN Ilnur,28,Team Katusha Alpecin,24.0,17.0,0:300:30,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
18,19,13,COSTA Rui,31,UAE-Team Emirates,24.0,16.0,0:320:32,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
19,20,105,GESINK Robert,31,Team LottoNL-Jumbo,24.0,15.0,0:340:34,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
20,21,115,MCCARTHY Jay,25,BORA - hansgrohe,16.0,14.0,0:360:36,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
21,22,186,SERRY Pieter,29,Quick-Step Floors,16.0,13.0,0:390:39,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
22,23,211,HERRADA Jesús,27,"Cofidis, Solutions Crédits",16.0,12.0,",,0:39",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
23,24,187,GILBERT Philippe,35,Quick-Step Floors,16.0,11.0,0:420:42,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
24,25,214,EDET Nicolas,30,"Cofidis, Solutions Crédits",16.0,10.0,0:440:44,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
25,26,113,BUCHMANN Emanuel,25,BORA - hansgrohe,16.0,9.0,0:470:47,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
26,27,83,GASPAROTTO Enrico,36,Bahrain Merida Pro Cycling Team,16.0,8.0,0:490:49,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
27,28,71,URÁN Rigoberto,31,Team EF Education First-Drapac p/b Cannondale,16.0,7.0,0:540:54,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
28,29,143,CRAS Steff,22,Team Katusha Alpecin,16.0,6.0,1:051:05,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
29,30,21,TEUNS Dylan,26,BMC Racing Team,16.0,5.0,1:081:08,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
30,31,166,OOMEN Sam,22,Team Sunweb,8.0,5.0,1:131:13,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
31,32,25,DE MARCHI Alessandro,31,BMC Racing Team,8.0,5.0,1:181:18,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
32,33,77,WOODS Michael,31,Team EF Education First-Drapac p/b Cannondale,8.0,5.0,1:221:22,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
33,34,42,HAIG Jack,24,Mitchelton-Scott,8.0,5.0,",,1:22",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
34,35,96,FRANK Mathias,31,AG2R La Mondiale,8.0,5.0,1:251:25,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
35,36,64,ROUX Anthony,31,Groupama - FDJ,8.0,5.0,1:271:27,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
36,37,112,BENEDETTI Cesare,30,BORA - hansgrohe,8.0,5.0,1:291:29,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
37,38,85,IZAGIRRE Gorka,30,Bahrain Merida Pro Cycling Team,8.0,5.0,1:341:34,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
38,39,175,GRMAY Tsgabu,26,Trek - Segafredo,8.0,5.0,1:431:43,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
39,40,136,KANGERT Tanel,31,Astana Pro Team,8.0,5.0,1:461:46,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
40,41,182,JUNGELS Bob,25,Quick-Step Floors,8.0,5.0,1:551:55,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
41,42,6,LANDA Mikel,28,Movistar Team,8.0,5.0,1:591:59,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
42,43,81,NIBALI Vincenzo,33,Bahrain Merida Pro Cycling Team,8.0,5.0,2:132:13,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
43,44,74,MARTÍNEZ Daniel Felipe,21,Team EF Education First-Drapac p/b Cannondale,8.0,5.0,2:232:23,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
44,45,51,BARGUIL Warren,26,Team Fortuneo - Samsic,8.0,5.0,",,2:23",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
45,46,104,DE TIER Floris,26,Team LottoNL-Jumbo,8.0,5.0,2:512:51,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
46,47,134,FRAILE Omar,27,Astana Pro Team,8.0,5.0,3:013:01,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
47,48,76,ROLLAND Pierre,31,Team EF Education First-Drapac p/b Cannondale,8.0,5.0,3:063:06,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
48,49,167,TEN DAM Laurens,37,Team Sunweb,8.0,5.0,3:073:07,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
49,50,137,VALGREN Michael,26,Astana Pro Team,8.0,5.0,",,3:07",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
50,51,47,POWER Robert,22,Mitchelton-Scott,4.0,5.0,3:273:27,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
51,52,122,BENOOT Tiesj,24,Lotto Soudal,4.0,5.0,3:563:56,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
52,53,155,GHEBREIGZABHIER Amanuel,23,Team Dimension Data,4.0,5.0,4:034:03,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
53,54,44,HOWSON Damien,25,Mitchelton-Scott,4.0,5.0,4:124:12,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
54,55,87,PERNSTEINER Hermann,27,Bahrain Merida Pro Cycling Team,4.0,5.0,5:375:37,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
55,56,233,FINETTO Mauro,32,Delko Marseille Provence KTM,2.0,5.0,7:327:32,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
56,57,36,KWIATKOWSKI Michał,27,Team Sky,2.0,5.0,7:377:37,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
57,58,203,SPRENGERS Thomas,28,Sport Vlaanderen - Baloise,2.0,5.0,9:239:23,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
58,59,132,GRIVKO Andrey,34,Astana Pro Team,2.0,5.0,9:299:29,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
59,60,165,HAMILTON Chris,22,Team Sunweb,2.0,5.0,9:379:37,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
60,61,11,MARTIN Dan,31,UAE-Team Emirates,,5.0,",,9:37",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
61,62,212,NAVARRO Daniel,34,"Cofidis, Solutions Crédits",,5.0,",,9:37",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
62,63,101,KRUIJSWIJK Steven,30,Team LottoNL-Jumbo,,5.0,",,9:37",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
63,64,37,POELS Wout,30,Team Sky,,5.0,",,9:37",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
64,65,126,VAN DER SANDE Tosh,27,Lotto Soudal,,5.0,",,9:37",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
65,66,195,MEURISSE Xandro,26,Wanty - Groupe Gobert,,5.0,",,9:37",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
66,67,53,GESBERT Élie,22,Team Fortuneo - Samsic,,5.0,",,9:37",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
67,68,163,GESCHKE Simon,32,Team Sunweb,,5.0,",,9:37",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
68,69,145,KIŠERLOVSKI Robert,31,Team Katusha Alpecin,,5.0,",,9:37",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
69,70,95,DOMONT Axel,27,AG2R La Mondiale,,5.0,9:459:45,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
70,71,123,LAMBRECHT Bjorg,21,Lotto Soudal,,5.0,",,9:45",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
71,72,194,DOUBEY Fabien,24,Wanty - Groupe Gobert,,5.0,",,9:45",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
72,73,174,GOGL Michael,24,Trek - Segafredo,,5.0,",,9:45",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
73,74,147,SMIT Willie,25,Team Katusha Alpecin,,5.0,",,9:45",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
74,75,65,SEIGLE Romain,23,Groupama - FDJ,,5.0,9:529:52,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
75,76,133,CATALDO Dario,33,Astana Pro Team,,5.0,",,9:52",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
76,77,193,DEGAND Thomas,31,Wanty - Groupe Gobert,,5.0,",,9:52",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
77,78,125,MONFORT Maxime,35,Lotto Soudal,,5.0,",,9:52",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
78,79,34,GEOGHEGAN HART Tao,23,Team Sky,,5.0,9:569:56,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
79,80,23,BETTIOL Alberto,24,BMC Racing Team,,5.0,10:0210:02,La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
80,81,14,MORI Manuele,37,UAE-Team Emirates,,5.0,",,10:02",La_Fl_che_Wallonne,0,18 April 2018,40.56 km/h,0,198.5 km,7
