,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,146,+2:02:34,61,ACKERMANN Pascal,26,BORA - hansgrohe,100.0,80.0,3:39:55,La_Vuelta_ciclista_a_Espa_a,9,29 October 2020,43.03 km/h,7,157.7 km,11
1,2,134,+1:52:47,142,THIJSSEN Gerben,22,Lotto Soudal,40.0,50.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,9,29 October 2020,43.03 km/h,7,157.7 km,11
2,3,131,+1:51:43,44,KANTER Max,23,Team Sunweb,20.0,35.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,9,29 October 2020,43.03 km/h,7,157.7 km,11
3,4,116,+1:43:00,25,PHILIPSEN Jasper,22,UAE-Team Emirates,12.0,25.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,9,29 October 2020,43.03 km/h,7,157.7 km,11
4,5,157,+2:45:48,134,MARECZKO Jakub,26,CCC Team,4.0,18.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,9,29 October 2020,43.03 km/h,7,157.7 km,11
5,6,79,+1:23:22,186,RENARD Alexis,21,Israel Start-Up Nation,,15.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,9,29 October 2020,43.03 km/h,7,157.7 km,11
6,7,120,+1:44:02,202,ABERASTURI Jon,31,Caja Rural - Seguros RGA,,12.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,9,29 October 2020,43.03 km/h,7,157.7 km,11
7,8,130,+1:51:22,192,MANZIN Lorrenzo,26,Team Total Direct Energie,,10.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,9,29 October 2020,43.03 km/h,7,157.7 km,11
8,9,75,+1:20:16,87,STANNARD Robert,22,Mitchelton-Scott,,8.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,9,29 October 2020,43.03 km/h,7,157.7 km,11
9,10,127,+1:48:48,167,JANSE VAN RENSBURG Reinardt,31,NTT Pro Cycling,,6.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,9,29 October 2020,43.03 km/h,7,157.7 km,11
10,11,147,+2:02:55,157,MORIN Emmanuel,25,"Cofidis, Solutions Crédits",,5.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,9,29 October 2020,43.03 km/h,7,157.7 km,11
11,12,78,+1:23:08,104,CORT Magnus,27,EF Pro Cycling,,4.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,9,29 October 2020,43.03 km/h,7,157.7 km,11
12,13,104,+1:37:02,37,LIEPIŅŠ Emīls,28,Trek - Segafredo,,3.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,9,29 October 2020,43.03 km/h,7,157.7 km,11
13,14,95,+1:34:34,127,JAUREGUI Quentin,26,AG2R La Mondiale,,2.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,9,29 October 2020,43.03 km/h,7,157.7 km,11
14,15,83,+1:25:15,212,BOL Jetse,31,Burgos-BH,,1.0,",,0:00",La_Vuelta_ciclista_a_Espa_a,9,29 October 2020,43.03 km/h,7,157.7 km,11
15,16,145,+2:02:18,126,TANFIELD Harry,25,AG2R La Mondiale,,,",,0:00",La_Vuelta_ciclista_a_Espa_a,9,29 October 2020,43.03 km/h,7,157.7 km,11
