,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,27.0,+1:15,51,ARU Fabio,25,Astana Pro Team,60.0,50.0,4:19:54,Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
1,2,121.0,+22:39,84,KRISTOFF Alexander,28,Team Katusha,25.0,30.0,0:020:02,Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
2,3,107.0,+19:14,124,BONIFAZIO Niccolò,22,Trek - Segafredo,10.0,18.0,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
3,4,5.0,+0:24,42,ALAPHILIPPE Julian,23,Etixx - Quick Step,,13.0,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
4,5,83.0,+11:10,112,BOASSON HAGEN Edvald,29,Team Dimension Data,,10.0,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
5,6,133.0,+24:30,194,BENNETT Sam,25,Bora - Argon 18,,7.0,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
6,7,90.0,+12:25,75,IMPEY Daryl,31,Orica GreenEDGE,,4.0,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
7,8,120.0,+22:35,101,BOUHANNI Nacer,25,"Cofidis, Solutions Crédits",,3.0,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
8,9,70.0,+7:26,181,GASPAROTTO Enrico,34,Wanty - Groupe Gobert,,2.0,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
9,10,51.0,+2:36,38,VICHOT Arthur,27,FDJ,,1.0,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
10,11,44.0,+2:08,18,VAN AVERMAET Greg,31,BMC Racing Team,,,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
11,12,76.0,+10:01,207,PIBERNIK Luka,22,Lampre - Merida,,,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
12,13,87.0,+11:53,36,ROUX Anthony,29,FDJ,,,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
13,14,105.0,+18:14,211,DEGENKOLB John,27,Team Giant - Alpecin,,,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
14,15,63.0,+5:17,176,NAESEN Oliver,25,IAM Cycling,,,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
15,16,118.0,+21:45,64,DUMOULIN Samuel,35,AG2R La Mondiale,,,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
16,17,13.0,+0:52,203,CONTI Valerio,23,Lampre - Merida,,,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
17,18,47.0,+2:14,187,THURAU Björn,27,Wanty - Groupe Gobert,,,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
18,19,58.0,+3:47,206,MORI Manuele,35,Lampre - Merida,,,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
19,20,54.0,+2:41,44,DE PLUS Laurens,20,Etixx - Quick Step,,,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
20,21,8.0,+0:37,56,ROSA Diego,27,Astana Pro Team,,,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
21,22,29.0,+1:20,116,PAUWELS Serge,32,Team Dimension Data,,,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
22,23,3.0,+0:13,1,FROOME Chris,31,Team Sky,,,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
23,24,22.0,+1:12,61,BARDET Romain,25,AG2R La Mondiale,,,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
24,25,28.0,+1:18,191,BUCHMANN Emanuel,23,Bora - Argon 18,,,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
25,26,42.0,+2:03,5,POELS Wout,28,Team Sky,,,",,0:02",Criterium_du_Dauphin_,3,08 June 2016,43.29 km/h,0,187.5 km,3
