,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,2,+1:21,21,FROOME Chris,31,Team Sky,100.0,80.0,0:46:33,47.691,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
1,2,36,+1:19:54,2,CASTROVIEJO Jonathan,29,Movistar Team,40.0,50.0,0:440:44,46.951,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
2,3,53,+1:40:07,86,LUDVIGSSON Tobias,25,Team Giant - Alpecin,20.0,35.0,1:241:24,46.298,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
3,4,115,+3:23:24,134,LAMPAERT Yves,25,Etixx - Quick Step,12.0,25.0,1:261:26,46.266000000000005,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
4,5,145,+4:12:26,45,CAMPENAERTS Victor,24,Team LottoNL-Jumbo,4.0,18.0,1:471:47,45.931000000000004,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
5,6,29,+59:43,26,KÖNIG Leopold,28,Team Sky,,15.0,1:511:51,45.868,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
6,7,5,+7:12,141,TALANSKY Andrew,27,Cannondale-Drapac Pro Cycling Team,,12.0,1:541:54,45.82,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
7,8,3,+3:43,11,CONTADOR Alberto,33,Tinkoff,,10.0,1:571:57,45.773,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
8,9,30,+1:06:05,96,FELLINE Fabio,26,Trek - Segafredo,,8.0,1:581:58,45.757,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
9,10,28,+59:36,66,SÁNCHEZ Luis León,32,Astana Pro Team,,6.0,2:102:10,45.57,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
10,11,1,+0:00,7,QUINTANA Nairo,26,Movistar Team,,5.0,2:162:16,45.476000000000006,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
11,12,58,+2:02:23,99,ZOIDL Riccardo,28,Trek - Segafredo,,4.0,2:302:30,45.26,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
12,13,67,+2:18:12,123,DE GENDT Thomas,29,Lotto Soudal,,3.0,2:332:33,45.214,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
13,14,49,+1:36:32,62,CATALDO Dario,31,Astana Pro Team,,2.0,2:382:38,45.137,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
14,15,79,+2:48:05,33,DILLIER Silvan,26,BMC Racing Team,,1.0,2:402:40,45.107,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
15,16,44,+1:31:27,168,WARBASSE Larry,26,IAM Cycling,,,2:472:47,45.0,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
16,17,15,+14:22,1,VALVERDE Alejandro,36,Movistar Team,,,2:502:50,44.95399999999999,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
17,18,74,+2:41:29,85,HAGA Chad,28,Team Giant - Alpecin,,,2:512:51,44.93899999999999,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
18,19,102,+3:03:23,163,DEVENYNS Dries,33,IAM Cycling,,,2:562:56,44.864,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
19,20,14,+13:18,36,HERMANS Ben,30,BMC Racing Team,,,3:023:02,44.773,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
20,21,13,+12:30,101,PERAUD Jean-Christophe,39,AG2R La Mondiale,,,",,3:02",44.773,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
21,22,121,+3:29:50,63,GRUZDEV Dmitriy,30,Astana Pro Team,,,3:043:04,44.743,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
22,23,82,+2:50:11,164,LAENGEN Vegard Stake,27,IAM Cycling,,,3:073:07,44.698,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
23,24,4,+4:54,51,CHAVES Esteban,26,ORICA-BikeExchange,,,3:133:13,44.608000000000004,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
24,25,11,+12:04,43,BENNETT George,26,Team LottoNL-Jumbo,,,3:183:18,44.534,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
25,26,18,+21:14,126,MONFORT Maxime,33,Lotto Soudal,,,3:193:19,44.519,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
26,27,8,+10:07,6,MORENO Daniel,35,Movistar Team,,,3:203:20,44.504,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
27,28,148,+4:19:10,13,BOARO Manuele,29,Tinkoff,,,3:303:30,44.356,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
28,29,9,+10:11,133,DE LA CRUZ David,27,Etixx - Quick Step,,,3:353:35,44.282,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
29,30,137,+3:55:36,102,BAGDONAS Gediminas,30,AG2R La Mondiale,,,3:363:36,44.266999999999996,Vuelta_a_Espa_a,19,09 September 2016,47.69 km/h,0,37 km,15
