,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,2.0,+0:36,93,BENOOT Tiesj,26,Team Sunweb,60.0,50.0,3:57:02,Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
1,2,5.0,+1:10,91,MATTHEWS Michael,29,Team Sunweb,25.0,30.0,0:220:22,Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
2,3,3.0,+1:01,101,HIGUITA Sergio,22,EF Pro Cycling,10.0,18.0,",,0:22",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
3,4,17.0,+4:59,45,JUNGELS Bob,27,Deceuninck - Quick Step,,13.0,",,0:22",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
4,5,10.0,+2:04,41,ALAPHILIPPE Julian,27,Deceuninck - Quick Step,,10.0,",,0:22",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
5,6,6.0,+1:18,6,NIBALI Vincenzo,35,Trek - Segafredo,,7.0,",,0:22",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
6,7,8.0,+1:30,21,PINOT Thibaut,29,Groupama - FDJ,,4.0,",,0:22",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
7,8,19.0,+6:16,75,MARTIN Guillaume,26,"Cofidis, Solutions Crédits",,3.0,",,0:22",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
8,9,7.0,+1:29,27,MOLARD Rudy,30,Groupama - FDJ,,2.0,",,0:22",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
9,10,12.0,+2:38,11,QUINTANA Nairo,30,Team Arkéa Samsic,,1.0,",,0:22",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
10,11,4.0,+1:01,34,GROßSCHARTNER Felix,26,BORA - hansgrohe,,,",,0:22",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
11,12,1.0,+0:00,37,SCHACHMANN Maximilian,26,BORA - hansgrohe,,,",,0:22",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
12,13,34.0,+16:32,111,CALMEJANE Lilian,27,Team Total Direct Energie,,,0:430:43,Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
13,14,31.0,+14:16,151,MEURISSE Xandro,28,Circus - Wanty Gobert,,,",,0:43",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
14,15,9.0,+1:52,104,KANGERT Tanel,33,EF Pro Cycling,,,",,0:43",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
15,16,11.0,+2:36,154,DOUBEY Fabien,26,Circus - Wanty Gobert,,,",,0:43",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
16,17,38.0,+18:22,64,DE GENDT Thomas,33,Lotto Soudal,,,0:530:53,Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
17,18,24.0,+10:35,52,CHEREL Mikaël,33,AG2R La Mondiale,,,1:011:01,Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
18,19,23.0,+8:52,125,VALGREN Michael,28,NTT Pro Cycling,,,",,1:01",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
19,20,26.0,+11:21,57,PARET-PEINTRE Aurélien,24,AG2R La Mondiale,,,",,1:01",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
20,21,13.0,+2:49,61,GILBERT Philippe,37,Lotto Soudal,,,",,1:01",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
21,22,14.0,+3:24,98,KRAGH ANDERSEN Søren,25,Team Sunweb,,,2:482:48,Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
22,23,25.0,+11:08,126,KREUZIGER Roman,33,NTT Pro Cycling,,,3:183:18,Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
23,24,47.0,+25:17,143,COMBAUD Romain,28,NIPPO DELKO One Provence,,,",,3:18",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
24,25,15.0,+4:01,131,POLITT Nils,26,Israel Start-Up Nation,,,",,3:18",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
25,26,18.0,+6:02,48,ŠTYBAR Zdeněk,34,Deceuninck - Quick Step,,,",,3:18",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
26,27,16.0,+4:24,7,STUYVEN Jasper,27,Trek - Segafredo,,,",,3:18",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
27,28,41.0,+19:15,144,DÍAZ José Manuel,25,NIPPO DELKO One Provence,,,",,3:18",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
28,29,32.0,+14:38,152,DE GENDT Aimé,25,Circus - Wanty Gobert,,,",,3:18",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
29,30,51.0,+26:18,3,ELISSONDE Kenny,28,Trek - Segafredo,,,",,3:18",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
30,31,21.0,+8:15,25,LE GAC Olivier,26,Groupama - FDJ,,,",,3:18",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
31,32,20.0,+7:50,65,DEGENKOLB John,31,Lotto Soudal,,,5:545:54,Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
32,33,39.0,+18:38,44,DECLERCQ Tim,30,Deceuninck - Quick Step,,,",,5:54",Paris___Nice,6,13 March 2020,40.88 km/h,127,161.5 km,9
