,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1.0,+0:00,1,FROOME Chris,28,Sky Procycling,20.0,100.0,0:51:33,37.245,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
1,2,2.0,+4:34,91,CONTADOR Alberto,30,Team Saxo - Tinkoff,10.0,70.0,0:090:09,37.137,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
2,3,6.0,+7:21,101,RODRÍGUEZ Joaquim,34,Team Katusha,6.0,50.0,0:100:10,37.125,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
3,4,3.0,+4:51,94,KREUZIGER Roman,27,Team Saxo - Tinkoff,4.0,40.0,0:230:23,36.97,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
4,5,12.0,+15:12,121,VALVERDE Alejandro,33,Movistar Team,2.0,32.0,0:300:30,36.888000000000005,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
5,6,5.0,+6:58,128,QUINTANA Nairo,23,Movistar Team,,26.0,1:111:11,36.41,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
6,7,9.0,+11:10,153,KWIATKOWSKI Michał,23,Omega Pharma - Quick-Step,,22.0,1:331:33,36.158,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
7,8,8.0,+8:56,63,FUGLSANG Jakob,28,Astana Pro Team,,18.0,1:341:34,36.147,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
8,9,13.0,+15:13,178,TALANSKY Andrew,24,Garmin Sharp,,14.0,1:411:41,36.068000000000005,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
9,10,50.0,+1:10:01,39,VAN GARDEREN Tejay,24,BMC Racing Team,,10.0,1:511:51,35.955,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
10,11,4.0,+6:23,164,MOLLEMA Bauke,26,Belkin-Pro Cycling Team,,8.0,2:092:09,35.754,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
11,12,15.0,+17:04,47,MONFORT Maxime,30,RadioShack - Leopard,,6.0,2:172:17,35.666,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
12,13,11.0,+13:19,98,ROGERS Michael,33,Team Saxo - Tinkoff,,4.0,2:252:25,35.578,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
13,14,77.0,+1:39:39,114,IZAGIRRE Ion,24,Euskaltel - Euskadi,,2.0,",,2:25",35.578,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
14,15,16.0,+23:34,41,SCHLECK Andy,28,RadioShack - Leopard,,1.0,2:272:27,35.556,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
15,16,7.0,+8:23,167,TEN DAM Laurens,32,Belkin-Pro Cycling Team,,,2:292:29,35.534,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
16,17,143.0,+2:36:14,209,WESTRA Lieuwe,30,Vacansoleil - DCM,,,",,2:29",35.534,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
17,18,84.0,+1:45:57,131,TAARAMÄE Rein,26,"Cofidis, Solutions Crédits",,,2:402:40,35.413000000000004,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
18,19,90.0,+1:50:24,203,DE GENDT Thomas,26,Vacansoleil - DCM,,,2:412:41,35.403,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
19,20,107.0,+2:02:28,13,DE MARCHI Alessandro,27,Cannondale Pro Cycling Team,,,2:422:42,35.391999999999996,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
20,21,26.0,+37:15,46,KLÖDEN Andreas,38,RadioShack - Leopard,,,2:462:46,35.348,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
21,22,14.0,+16:43,139,NAVARRO Daniel,29,"Cofidis, Solutions Crédits",,,2:492:49,35.316,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
22,23,25.0,+37:09,159,VELITS Peter,28,Omega Pharma - Quick-Step,,,",,2:49",35.316,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
23,24,35.0,+48:38,77,JEANNESSON Arnold,27,FDJ.fr,,,2:532:53,35.273,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
24,25,43.0,+1:02:47,89,RIBLON Christophe,32,AG2R La Mondiale,,,2:542:54,35.262,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
25,26,63.0,+1:29:01,76,GENIEZ Alexandre,25,FDJ.fr,,,2:572:57,35.229,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
26,27,106.0,+2:01:16,154,MARTIN Tony,28,Omega Pharma - Quick-Step,,,3:063:06,35.133,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
27,28,65.0,+1:32:01,171,HESJEDAL Ryder,32,Garmin Sharp,,,3:073:07,35.122,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
28,29,23.0,+35:17,152,CHAVANEL Sylvain,34,Omega Pharma - Quick-Step,,,3:123:12,35.068000000000005,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
29,30,53.0,+1:13:13,127,PLAZA Rubén,33,Movistar Team,,,3:153:15,35.036,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
30,31,121.0,+2:17:43,17,MOSER Moreno,22,Cannondale Pro Cycling Team,,,3:203:20,34.983000000000004,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
31,32,10.0,+12:50,175,MARTIN Dan,26,Garmin Sharp,,,3:223:22,34.961999999999996,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
32,33,125.0,+2:23:48,78,ROY Jérémy,30,FDJ.fr,,,3:273:27,34.909,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
33,34,142.0,+2:35:58,119,SICARD Romain,25,Euskaltel - Euskadi,,,3:283:28,34.899,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
34,35,31.0,+42:20,86,GADRET John,34,AG2R La Mondiale,,,3:313:31,34.867,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
35,36,80.0,+1:42:03,213,EL FARES Julien,28,Sojasun,,,3:433:43,34.741,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
36,37,76.0,+1:38:54,74,FÉDRIGO Pierrick,34,FDJ.fr,,,3:443:44,34.73,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
37,38,17.0,+23:36,116,NIEVE Mikel,29,Euskaltel - Euskadi,,,3:453:45,34.72,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
38,39,73.0,+1:36:04,133,COPPEL Jérôme,26,"Cofidis, Solutions Crédits",,,",,3:45",34.72,Tour_de_France,17,17 July 2013,37.25 km/h,0,32 km,1
