,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,0,BOONEN Tom,31,Omega Pharma - Quick-Step,80.0,225.0,5:32:44,Gent___Wevelgem,0,25 March 2012,42.3 km/h,0,234.6 km,10
1,2,0,SAGAN Peter,22,Liquigas - Cannondale,60.0,150.0,",,0:00",Gent___Wevelgem,0,25 March 2012,42.3 km/h,0,234.6 km,10
2,3,0,BRESCHEL Matti,27,Rabobank Cycling Team,50.0,110.0,",,0:00",Gent___Wevelgem,0,25 March 2012,42.3 km/h,0,234.6 km,10
3,4,0,FREIRE Óscar,36,Team Katusha,40.0,90.0,",,0:00",Gent___Wevelgem,0,25 March 2012,42.3 km/h,0,234.6 km,10
4,5,0,BOASSON HAGEN Edvald,24,Sky Procycling,30.0,80.0,",,0:00",Gent___Wevelgem,0,25 March 2012,42.3 km/h,0,234.6 km,10
5,6,0,BENNATI Daniele,31,RadioShack - Nissan,22.0,70.0,",,0:00",Gent___Wevelgem,0,25 March 2012,42.3 km/h,0,234.6 km,10
6,7,0,MARCATO Marco,28,Vacansoleil - DCM,14.0,60.0,",,0:00",Gent___Wevelgem,0,25 March 2012,42.3 km/h,0,234.6 km,10
7,8,0,CHAINEL Steve,28,FDJ - BigMat,10.0,50.0,",,0:00",Gent___Wevelgem,0,25 March 2012,42.3 km/h,0,234.6 km,10
8,9,0,POZZATO Filippo,30,Farnese Vini-Neri-Sottoli,6.0,46.0,",,0:00",Gent___Wevelgem,0,25 March 2012,42.3 km/h,0,234.6 km,10
9,10,0,VISCONTI Giovanni,29,Movistar Team,2.0,42.0,",,0:00",Gent___Wevelgem,0,25 March 2012,42.3 km/h,0,234.6 km,10
10,11,0,VANSUMMEREN Johan,31,Team Garmin - Barracuda,,38.0,",,0:00",Gent___Wevelgem,0,25 March 2012,42.3 km/h,0,234.6 km,10
11,12,0,GOSS Matthew,25,Orica GreenEDGE,,34.0,",,0:00",Gent___Wevelgem,0,25 March 2012,42.3 km/h,0,234.6 km,10
12,13,0,CANCELLARA Fabian,31,RadioShack - Nissan,,30.0,",,0:00",Gent___Wevelgem,0,25 March 2012,42.3 km/h,0,234.6 km,10
13,14,0,KNEES Christian,31,Sky Procycling,,26.0,0:030:03,Gent___Wevelgem,0,25 March 2012,42.3 km/h,0,234.6 km,10
14,15,0,IZAGIRRE Ion,23,Euskaltel - Euskadi,,22.0,0:040:04,Gent___Wevelgem,0,25 March 2012,42.3 km/h,0,234.6 km,10
15,16,0,OSS Daniel,25,Liquigas - Cannondale,,20.0,",,0:04",Gent___Wevelgem,0,25 March 2012,42.3 km/h,0,234.6 km,10
16,17,0,LUND Anders,27,Team Saxo Bank - Tinkoff Bank,,18.0,",,0:04",Gent___Wevelgem,0,25 March 2012,42.3 km/h,0,234.6 km,10
