,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,,,0,MARTIN Tony,26,HTC - High Road,6.0,50.0,0:55:28,45.974,Crit_rium_du_Dauphin_,3,08 June 2011,45.974 km/h,0,42.5 km,12
1,2,,,0,WIGGINS Bradley,31,Sky Procycling,4.0,30.0,0:110:11,45.821999999999996,Crit_rium_du_Dauphin_,3,08 June 2011,45.974 km/h,0,42.5 km,12
2,3,,,0,BOASSON HAGEN Edvald,24,Sky Procycling,2.0,18.0,0:430:43,45.387,Crit_rium_du_Dauphin_,3,08 June 2011,45.974 km/h,0,42.5 km,12
3,4,,,0,ZABRISKIE David,32,Team Garmin - Cervélo,1.0,13.0,0:580:58,45.18600000000001,Crit_rium_du_Dauphin_,3,08 June 2011,45.974 km/h,0,42.5 km,12
4,5,,,0,BRAJKOVIČ Janez,27,RadioShack,1.0,10.0,1:171:17,44.934,Crit_rium_du_Dauphin_,3,08 June 2011,45.974 km/h,0,42.5 km,12
5,6,,,0,EVANS Cadel,34,BMC Racing Team,,7.0,1:201:20,44.894,Crit_rium_du_Dauphin_,3,08 June 2011,45.974 km/h,0,42.5 km,12
6,7,,,0,THOMAS Geraint,25,Sky Procycling,,4.0,1:361:36,44.685,Crit_rium_du_Dauphin_,3,08 June 2011,45.974 km/h,0,42.5 km,12
7,8,,,0,RIBLON Christophe,30,AG2R La Mondiale,,3.0,1:371:37,44.672,Crit_rium_du_Dauphin_,3,08 June 2011,45.974 km/h,0,42.5 km,12
8,9,,,0,TAARAMÄE Rein,24,"Cofidis, le Crédit en Ligne",,2.0,1:561:56,44.425,Crit_rium_du_Dauphin_,3,08 June 2011,45.974 km/h,0,42.5 km,12
9,10,,,0,COSTA Rui,24,Movistar Team,,1.0,2:002:00,44.373999999999995,Crit_rium_du_Dauphin_,3,08 June 2011,45.974 km/h,0,42.5 km,12
10,11,,,0,SIUTSOU Kanstantsin,28,HTC - High Road,,,2:022:02,44.348,Crit_rium_du_Dauphin_,3,08 June 2011,45.974 km/h,0,42.5 km,12
