,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,82.0,+1:40:45,194,KIRYIENKA Vasil,33,Team Sky,16.0,80.0,1:17:52,45.771,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
1,2,28.0,+33:28,27,SÁNCHEZ Luis León,31,Astana Pro Team,8.0,50.0,0:120:12,45.653,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
2,3,1.0,+0:00,201,CONTADOR Alberto,32,Tinkoff - Saxo,4.0,35.0,0:140:14,45.63399999999999,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
3,4,86.0,+1:43:30,6,GRETSCH Patrick,28,AG2R La Mondiale,2.0,25.0,0:230:23,45.54600000000001,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
4,5,21.0,+11:03,181,KRUIJSWIJK Steven,27,Team LottoNL-Jumbo,1.0,18.0,1:091:09,45.104,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
5,6,24.0,+15:51,23,KANGERT Tanel,28,Astana Pro Team,,15.0,1:171:17,45.028,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
6,7,5.0,+4:17,100,VAN DEN BROECK Jurgen,32,Lotto Soudal,,12.0,1:251:25,44.953,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
7,8,45.0,+1:02:33,215,FELLINE Fabio,25,Trek Factory Racing,,10.0,1:261:26,44.943000000000005,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
8,9,87.0,+1:43:56,168,LUDVIGSSON Tobias,24,Team Giant - Alpecin,,8.0,1:271:27,44.934,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
9,10,111.0,+2:07:13,135,DURBRIDGE Luke,24,Orica GreenEDGE,,6.0,1:361:36,44.849,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
10,11,57.0,+1:13:44,81,CHAVANEL Sylvain,35,IAM Cycling,,5.0,1:411:41,44.802,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
11,12,89.0,+1:45:07,218,VANDEWALLE Kristof,30,Trek Factory Racing,,4.0,",,1:41",44.802,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
12,13,10.0,+5:35,195,KÖNIG Leopold,27,Team Sky,,3.0,1:441:44,44.773999999999994,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
13,14,33.0,+42:19,83,CLEMENT Stef,32,IAM Cycling,,2.0,1:451:45,44.763999999999996,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
14,15,3.0,+3:36,112,AMADOR Andrey,28,Movistar Team,,1.0,1:481:48,44.736000000000004,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
15,16,15.0,+8:05,151,HESJEDAL Ryder,34,Team Cannondale - Garmin,,,1:581:58,44.643,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
16,17,18.0,+8:55,116,IZAGIRRE Ion,26,Movistar Team,,,2:082:08,44.55,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
17,18,40.0,+54:01,185,KEIZER Martijn,27,Team LottoNL-Jumbo,,,2:162:16,44.476000000000006,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
18,19,98.0,+1:54:38,166,HAGA Chad,26,Team Giant - Alpecin,,,2:282:28,44.365,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
19,20,11.0,+6:01,107,MONFORT Maxime,32,Lotto Soudal,,,2:372:37,44.282,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
20,21,150.0,+2:40:11,55,MIHAYLOV Nikolay,27,CCC Sprandi Polkowice,,,2:402:40,44.255,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
21,22,31.0,+38:47,88,REICHENBACH Sébastien,25,IAM Cycling,,,2:432:43,44.228,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
22,23,4.0,+4:14,61,URÁN Rigoberto,28,Etixx - Quick Step,,,2:452:45,44.208999999999996,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
23,24,140.0,+2:30:51,176,PORSEV Alexander,29,Team Katusha,,,2:472:47,44.191,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
24,25,49.0,+1:07:17,198,SIUTSOU Kanstantsin,32,Team Sky,,,2:492:49,44.173,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
25,26,148.0,+2:38:51,204,JUUL-JENSEN Christopher,25,Tinkoff - Saxo,,,2:522:52,44.145,Giro_d_Italia,14,23 May 2015,45.77 km/h,0,59.4 km,16
