,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,+0:00,121,QUINTANA Nairo,24,Movistar Team,16.0,80.0,1:05:37,24.506,Giro_d_Italia,19,30 May 2014,24.51 km/h,0,26.8 km,14
1,2,3,+3:48,3,ARU Fabio,23,Astana Pro Team,8.0,50.0,0:170:17,24.401,Giro_d_Italia,19,30 May 2014,24.51 km/h,0,26.8 km,14
2,3,2,+3:07,141,URÁN Rigoberto,27,Omega Pharma - Quick-Step,4.0,35.0,1:261:26,23.982,Giro_d_Italia,19,30 May 2014,24.51 km/h,0,26.8 km,14
3,4,4,+5:26,161,ROLLAND Pierre,27,Team Europcar,2.0,25.0,1:571:57,23.799,Giro_d_Italia,19,30 May 2014,24.51 km/h,0,26.8 km,14
4,5,5,+6:16,11,POZZOVIVO Domenico,31,AG2R La Mondiale,1.0,18.0,2:242:24,23.641,Giro_d_Italia,19,30 May 2014,24.51 km/h,0,26.8 km,14
5,6,14,+30:26,21,PELLIZOTTI Franco,36,Androni Giocattoli - Venezuela,,15.0,3:223:22,23.31,Giro_d_Italia,19,30 May 2014,24.51 km/h,0,26.8 km,14
6,7,6,+6:59,203,MAJKA Rafał,24,Tinkoff - Saxo,,12.0,3:283:28,23.276,Giro_d_Italia,19,30 May 2014,24.51 km/h,0,26.8 km,14
7,8,21,+53:10,195,HENAO Sebastián,20,Team Sky,,10.0,3:483:48,23.164,Giro_d_Italia,19,30 May 2014,24.51 km/h,0,26.8 km,14
8,9,55,+2:10:27,118,WELLENS Tim,23,Lotto Belisol,,8.0,4:004:00,23.098000000000003,Giro_d_Italia,19,30 May 2014,24.51 km/h,0,26.8 km,14
9,10,28,+1:07:07,191,CATALDO Dario,29,Team Sky,,6.0,4:104:10,23.043000000000003,Giro_d_Italia,19,30 May 2014,24.51 km/h,0,26.8 km,14
