,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,+0:00,62,ALAPHILIPPE Julian,24,Quick-Step Floors,60.0,50.0,0:21:39,40.185,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
1,2,8,+1:31,11,CONTADOR Alberto,34,Trek - Segafredo,25.0,30.0,0:190:19,39.605,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
2,3,2,+0:33,51,GALLOPIN Tony,28,Lotto Soudal,10.0,18.0,0:200:20,39.575,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
3,4,3,+0:47,86,IZAGIRRE Gorka,29,Movistar Team,,13.0,",,0:20",39.575,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
4,5,7,+1:28,21,ZAKARIN Ilnur,27,Team Katusha Alpecin,,10.0,0:330:33,39.189,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
5,6,48,+18:32,64,DE LA CRUZ David,27,Quick-Step Floors,,7.0,0:450:45,38.839,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
6,7,36,+17:04,151,MATTHEWS Michael,26,Team Sunweb,,4.0,0:470:47,38.782,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
7,8,4,+1:05,101,HENAO Sergio,29,Team Sky,,3.0,0:480:48,38.753,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
8,9,13,+2:01,31,IZAGIRRE Ion,28,Bahrain Merida Pro Cycling Team,,2.0,0:490:49,38.724000000000004,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
9,10,34,+16:01,1,PORTE Richie,32,BMC Racing Team,,1.0,0:500:50,38.695,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
10,11,43,+17:53,135,LUTSENKO Alexey,24,Astana Pro Team,,,0:540:54,38.580999999999996,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
11,12,38,+17:17,156,OOMEN Sam,21,Team Sunweb,,,0:590:59,38.439,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
12,13,5,+1:20,61,MARTIN Dan,30,Quick-Step Floors,,,1:031:03,38.326,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
13,14,15,+2:16,41,YATES Simon,24,ORICA-Scott,,,1:041:04,38.298,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
14,15,12,+1:58,67,LAMPAERT Yves,25,Quick-Step Floors,,,",,1:04",38.298,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
15,16,16,+2:18,124,FORMOLO Davide,24,Cannondale-Drapac Pro Cycling Team,,,1:061:06,38.242,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
16,17,148,+39:52,152,ARNDT Nikias,25,Team Sunweb,,,1:111:11,38.102,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
17,18,139,+38:37,192,CALMEJANE Lilian,24,Direct Energie,,,1:121:12,38.074,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
18,19,6,+1:24,65,GILBERT Philippe,34,Quick-Step Floors,,,1:131:13,38.047,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
19,20,20,+3:49,91,KRUIJSWIJK Steven,29,Team LottoNL-Jumbo,,,",,1:13",38.047,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
20,21,39,+17:42,26,MARTIN Tony,31,Team Katusha Alpecin,,,1:141:14,38.019,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
21,22,9,+1:32,117,MOLARD Rudy,27,FDJ,,,1:151:15,37.991,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
22,23,140,+38:41,161,ULISSI Diego,27,UAE Team Emirates,,,1:161:16,37.964,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
23,24,159,+41:40,143,EDET Nicolas,29,"Cofidis, Solutions Crédits",,,",,1:16",37.964,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
24,25,88,+31:51,134,KANGERT Tanel,29,Astana Pro Team,,,1:171:17,37.936,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
25,26,47,+18:15,131,FUGLSANG Jakob,31,Astana Pro Team,,,",,1:17",37.936,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
26,27,89,+31:51,186,KONRAD Patrick,25,BORA - hansgrohe,,,",,1:17",37.936,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
27,28,90,+31:51,181,BÁRTA Jan,32,BORA - hansgrohe,,,",,1:17",37.936,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
28,29,141,+38:43,81,DE LA PARTE Víctor,30,Movistar Team,,,1:181:18,37.908,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
29,30,35,+16:56,83,ERVITI Imanol,33,Movistar Team,,,1:211:21,37.826,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
30,31,91,+31:56,208,SEPÚLVEDA Eduardo,25,Fortuneo - Oscaro,,,1:221:22,37.799,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
31,32,37,+17:14,193,CHAVANEL Sylvain,37,Direct Energie,,,1:251:25,37.717,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
32,33,69,+20:24,15,PANTANO Jarlinson,28,Trek - Segafredo,,,",,1:25",37.717,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
33,34,40,+17:44,211,FINETTO Mauro,31,Delko Marseille Provence KTM,,,1:261:26,37.69,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
34,35,110,+33:25,53,DE GENDT Thomas,30,Lotto Soudal,,,",,1:26",37.69,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
35,36,41,+17:46,77,NAESEN Oliver,26,AG2R La Mondiale,,,1:281:28,37.635,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
36,37,42,+17:50,205,JEANNESSON Arnold,31,Fortuneo - Oscaro,,,1:321:32,37.527,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
37,38,44,+18:05,74,FRANK Mathias,30,AG2R La Mondiale,,,1:341:34,37.473,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
38,39,54,+19:17,85,HERRADA José,31,Movistar Team,,,",,1:34",37.473,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
39,40,92,+32:09,87,SOLER Marc,23,Movistar Team,,,1:351:35,37.446,Paris___Nice,4,08 March 2017,40.18 km/h,0,14.5 km,4
