,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
186,187,187,-,97,SPEZIALETTI Alessandro,36,Lampre - ISD,,8:148:14,..,Giro_d_Italia,4,10 May 2011,-,0,216 km,15
187,188,188,-,77,RASMUSSEN Alex,26,HTC - High Road,,8:258:25,..,Giro_d_Italia,4,10 May 2011,-,0,216 km,15
188,189,189,-,202,LANCASTER Brett,31,Team Garmin - Cervélo,,8:278:27,..,Giro_d_Italia,4,10 May 2011,-,0,216 km,15
189,190,190,-,164,REDA Francesco,28,Quickstep Cycling Team,,8:368:36,..,Giro_d_Italia,4,10 May 2011,-,0,216 km,15
190,191,191,-,206,MEYER Cameron,23,Team Garmin - Cervélo,,8:378:37,..,Giro_d_Italia,4,10 May 2011,-,0,216 km,15
191,192,192,-,203,PETERSON Tom,24,Team Garmin - Cervélo,,9:109:10,..,Giro_d_Italia,4,10 May 2011,-,0,216 km,15
192,193,193,-,158,RICCI BITTI Davide,27,Farnese Vini-Neri-Sottoli,,9:209:20,..,Giro_d_Italia,4,10 May 2011,-,0,216 km,15
193,194,194,-,154,RABOTTINI Matteo,23,Farnese Vini-Neri-Sottoli,,",,9:20",..,Giro_d_Italia,4,10 May 2011,-,0,216 km,15
194,195,195,-,156,FAVILLI Elia,22,Farnese Vini-Neri-Sottoli,,",,9:20",..,Giro_d_Italia,4,10 May 2011,-,0,216 km,15
195,196,196,-,76,RABOŇ František,27,HTC - High Road,,9:359:35,..,Giro_d_Italia,4,10 May 2011,-,0,216 km,15
196,197,197,-,25,ERMETI Giairo,30,Androni Giocattoli - Serramenti PVC Diquigiovanni,,9:419:41,..,Giro_d_Italia,4,10 May 2011,-,0,216 km,15
197,198,198,-,152,GIORDANI Leonardo,33,Farnese Vini-Neri-Sottoli,,10:1510:15,..,Giro_d_Italia,4,10 May 2011,-,0,216 km,15
198,199,199,-,57,AZANZA Jorge,28,Euskaltel - Euskadi,,10:3410:34,..,Giro_d_Italia,4,10 May 2011,-,0,216 km,15
199,200,200,-,209,WILSON Matthew,33,Team Garmin - Cervélo,,10:5110:51,..,Giro_d_Italia,4,10 May 2011,-,0,216 km,15
200,201,201,-,132,BLYTHE Adam,21,Omega Pharma-Lotto,,11:0811:08,..,Giro_d_Italia,4,10 May 2011,-,0,216 km,15
201,202,202,-,3,CORIONI Claudio,28,Acqua & Sapone,,12:1212:12,..,Giro_d_Italia,4,10 May 2011,-,0,216 km,15
202,203,203,-,171,BROWN Graeme Allen,32,Rabobank Cycling Team,,13:4713:47,..,Giro_d_Italia,4,10 May 2011,-,0,216 km,15
203,204,204,-,11,NOCENTINI Rinaldo,33,AG2R La Mondiale,,14:0914:09,..,Giro_d_Italia,4,10 May 2011,-,0,216 km,15
204,205,205,-,73,GRETSCH Patrick,24,HTC - High Road,,20:3120:31,..,Giro_d_Italia,4,10 May 2011,-,0,216 km,15
205,206,206,-,31,BARTON Chris,22,BMC Racing Team,,24:2224:22,..,Giro_d_Italia,4,10 May 2011,-,0,216 km,15
