,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,5,▲4,136,WEENING Pieter,32,Orica GreenEDGE,100.0,225,31:58:07,..,Tour_de_Pologne,GC,03 August 2013,38.318 km/h,0,0 km,29
1,2,2,-,122,IZAGIRRE Ion,24,Euskaltel - Euskadi,80.0,150,0:130:13,..,Tour_de_Pologne,GC,03 August 2013,38.318 km/h,0,0 km,29
2,3,1,▼2,176,RIBLON Christophe,32,AG2R La Mondiale,70.0,110,0:160:16,..,Tour_de_Pologne,GC,03 August 2013,38.318 km/h,0,0 km,29
3,4,3,▼1,55,MAJKA Rafał,23,Team Saxo - Tinkoff,60.0,90,0:260:26,..,Tour_de_Pologne,GC,03 August 2013,38.318 km/h,0,0 km,29
4,5,4,▼1,31,HENAO Sergio,25,Sky Procycling,50.0,80,0:510:51,..,Tour_de_Pologne,GC,03 August 2013,38.318 km/h,0,0 km,29
5,6,7,▲1,111,CAPECCHI Eros,27,Movistar Team,40.0,70,",,0:51",..,Tour_de_Pologne,GC,03 August 2013,38.318 km/h,0,0 km,29
6,7,6,▼1,175,POZZOVIVO Domenico,30,AG2R La Mondiale,30.0,60,1:141:14,..,Tour_de_Pologne,GC,03 August 2013,38.318 km/h,0,0 km,29
7,8,9,▲1,61,BASSO Ivan,35,Cannondale Pro Cycling Team,20.0,50,1:381:38,..,Tour_de_Pologne,GC,03 August 2013,38.318 km/h,0,0 km,29
8,9,15,▲6,4,KANGERT Tanel,26,Astana Pro Team,10.0,46,2:352:35,..,Tour_de_Pologne,GC,03 August 2013,38.318 km/h,0,0 km,29
9,10,10,-,52,SØRENSEN Chris Anker,28,Team Saxo - Tinkoff,4.0,42,2:502:50,..,Tour_de_Pologne,GC,03 August 2013,38.318 km/h,0,0 km,29
10,11,8,▼3,83,KIŠERLOVSKI Robert,26,RadioShack - Leopard,,38,2:562:56,..,Tour_de_Pologne,GC,03 August 2013,38.318 km/h,0,0 km,29
11,12,13,▲1,82,HERMANS Ben,27,RadioShack - Leopard,,34,2:572:57,..,Tour_de_Pologne,GC,03 August 2013,38.318 km/h,0,0 km,29
12,13,16,▲3,43,NERZ Dominik,23,BMC Racing Team,,30,3:123:12,..,Tour_de_Pologne,GC,03 August 2013,38.318 km/h,0,0 km,29
13,14,14,-,46,SANTAROMITA Ivan,29,BMC Racing Team,,26,3:253:25,..,Tour_de_Pologne,GC,03 August 2013,38.318 km/h,0,0 km,29
