,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,112,+1:20:17,154,MARTIN Tony,28,Omega Pharma - Quick-Step,20.0,100.0,0:36:29,54.271,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
1,2,1,+0:00,1,FROOME Chris,28,Sky Procycling,10.0,70.0,0:120:12,53.975,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
2,3,117,+1:23:22,203,DE GENDT Thomas,26,Vacansoleil - DCM,6.0,50.0,1:011:01,52.8,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
3,4,31,+21:19,6,PORTE Richie,28,Sky Procycling,4.0,40.0,1:211:21,52.335,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
4,5,7,+4:44,153,KWIATKOWSKI Michał,23,Omega Pharma - Quick-Step,2.0,32.0,1:311:31,52.105,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
5,6,178,+2:01:30,189,TUFT Svein,36,Orica GreenEDGE,,26.0,1:351:35,52.013999999999996,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
6,7,26,+16:00,152,CHAVANEL Sylvain,34,Omega Pharma - Quick-Step,,22.0,1:371:37,51.968999999999994,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
7,8,120,+1:27:03,78,ROY Jérémy,30,FDJ.fr,,18.0,1:431:43,51.832,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
8,9,59,+46:12,194,DUMOULIN Tom,22,Team Argos - Shimano,,14.0,1:451:45,51.787,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
9,10,85,+1:03:34,123,CASTROVIEJO Jonathan,26,Movistar Team,,10.0,1:521:52,51.63,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
10,11,3,+3:37,164,MOLLEMA Bauke,26,Belkin-Pro Cycling Team,,8.0,2:052:05,51.34,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
11,12,24,+13:11,178,TALANSKY Andrew,24,Garmin Sharp,,6.0,2:082:08,51.273,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
12,13,2,+3:25,121,VALVERDE Alejandro,33,Movistar Team,,4.0,2:122:12,51.185,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
13,14,121,+1:28:06,22,BAK Lars Ytting,33,Lotto Belisol Team,,2.0,2:152:15,51.119,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
14,15,4,+3:54,91,CONTADOR Alberto,30,Team Saxo - Tinkoff,,1.0,",,2:15",51.119,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
15,16,5,+3:57,94,KREUZIGER Roman,27,Team Saxo - Tinkoff,,,2:182:18,51.053000000000004,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
16,17,68,+54:07,11,SAGAN Peter,23,Cannondale Pro Cycling Team,,,",,2:18",51.053000000000004,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
17,18,114,+1:21:05,12,BODNAR Maciej,28,Cannondale Pro Cycling Team,,,2:212:21,50.986999999999995,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
18,19,10,+5:39,81,PERAUD Jean-Christophe,36,AG2R La Mondiale,,,2:222:22,50.965,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
19,20,16,+8:28,98,ROGERS Michael,33,Team Saxo - Tinkoff,,,2:262:26,50.878,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
20,21,14,+6:54,31,EVANS Cadel,36,BMC Racing Team,,,2:302:30,50.791000000000004,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
21,22,6,+4:10,167,TEN DAM Laurens,32,Belkin-Pro Cycling Team,,,2:322:32,50.748000000000005,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
22,23,39,+28:22,127,PLAZA Rubén,33,Movistar Team,,,",,2:32",50.748000000000005,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
23,24,50,+37:40,159,VELITS Peter,28,Omega Pharma - Quick-Step,,,",,2:32",50.748000000000005,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
24,25,19,+10:16,47,MONFORT Maxime,30,RadioShack - Leopard,,,2:332:33,50.726000000000006,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
25,26,98,+1:12:50,176,MILLAR David,36,Garmin Sharp,,,2:342:34,50.70399999999999,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
26,27,22,+12:16,149,SERPA José Rodolfo,34,Lampre - Merida,,,",,2:34",50.70399999999999,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
27,28,42,+34:13,97,ROCHE Nicolas,29,Team Saxo - Tinkoff,,,2:352:35,50.683,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
28,29,57,+45:46,44,GALLOPIN Tony,25,RadioShack - Leopard,,,2:372:37,50.638999999999996,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
29,30,176,+2:00:54,209,WESTRA Lieuwe,30,Vacansoleil - DCM,,,",,2:37",50.638999999999996,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
30,31,61,+47:28,114,IZAGIRRE Ion,24,Euskaltel - Euskadi,,,",,2:37",50.638999999999996,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
31,32,109,+1:18:18,7,SIUTSOU Kanstantsin,30,Sky Procycling,,,2:392:39,50.596000000000004,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
32,33,107,+1:18:14,107,SMUKULIS Gatis,26,Team Katusha,,,2:402:40,50.575,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
33,34,129,+1:33:06,161,BOOM Lars,27,Belkin-Pro Cycling Team,,,2:432:43,50.51,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
34,35,66,+52:30,76,GENIEZ Alexandre,25,FDJ.fr,,,2:472:47,50.424,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
35,36,76,+57:16,131,TAARAMÄE Rein,26,"Cofidis, Solutions Crédits",,,2:502:50,50.36,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
36,37,12,+5:48,63,FUGLSANG Jakob,28,Astana Pro Team,,,2:532:53,50.29600000000001,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
37,38,69,+54:31,34,GILBERT Philippe,31,BMC Racing Team,,,2:552:55,50.254,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
38,39,128,+1:31:11,68,LUTSENKO Alexey,20,Astana Pro Team,,,2:572:57,50.211000000000006,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
39,40,30,+19:59,36,MORABITO Steve,30,BMC Racing Team,,,",,2:57",50.211000000000006,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
40,41,103,+1:17:12,133,COPPEL Jérôme,26,"Cofidis, Solutions Crédits",,,3:043:04,50.063,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
41,42,9,+5:37,124,COSTA Rui,26,Movistar Team,,,",,3:04",50.063,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
42,43,124,+1:29:16,212,DELAPLACE Anthony,23,Sojasun,,,3:073:07,50.0,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
43,44,32,+21:32,162,GESINK Robert,27,Belkin-Pro Cycling Team,,,3:093:09,49.958,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
44,45,100,+1:14:44,33,BURGHARDT Marcus,30,BMC Racing Team,,,3:103:10,49.937,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
45,46,71,+54:59,204,FLECHA Juan Antonio,35,Vacansoleil - DCM,,,3:113:11,49.916000000000004,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
46,47,101,+1:16:47,102,BRUTT Pavel,31,Team Katusha,,,3:153:15,49.832,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
47,48,164,+1:51:34,172,BAUER Jack,28,Garmin Sharp,,,3:173:17,49.79,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
48,49,51,+38:08,39,VAN GARDEREN Tejay,24,BMC Racing Team,,,3:193:19,49.748999999999995,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
49,50,62,+49:48,89,RIBLON Christophe,32,AG2R La Mondiale,,,3:203:20,49.728,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
50,51,29,+19:02,42,BAKELANTS Jan,27,RadioShack - Leopard,,,3:223:22,49.68600000000001,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
51,52,79,+58:59,74,FÉDRIGO Pierrick,34,FDJ.fr,,,3:253:25,49.623999999999995,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
52,53,78,+58:12,2,BOASSON HAGEN Edvald,26,Sky Procycling,,,3:273:27,49.583,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
53,54,8,+5:18,128,QUINTANA Nairo,23,Movistar Team,,,3:283:28,49.562,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
54,55,48,+36:27,71,PINOT Thibaut,23,FDJ.fr,,,",,3:28",49.562,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
55,56,11,+5:48,101,RODRÍGUEZ Joaquim,34,Team Katusha,,,3:293:29,49.541000000000004,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
56,57,92,+1:08:12,37,QUINZIATO Manuel,33,BMC Racing Team,,,",,3:29",49.541000000000004,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
57,58,18,+9:34,106,MORENO Daniel,31,Team Katusha,,,3:303:30,49.521,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
58,59,67,+52:32,181,GERRANS Simon,33,Orica GreenEDGE,,,",,3:30",49.521,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
59,60,111,+1:20:05,215,LEMOINE Cyril,30,Sojasun,,,3:323:32,49.479,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
60,61,45,+35:02,54,GAUTIER Cyril,25,Team Europcar,,,3:333:33,49.458999999999996,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
61,62,13,+5:52,175,MARTIN Dan,26,Garmin Sharp,,,3:363:36,49.397,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
62,63,23,+13:09,201,POELS Wout,25,Vacansoleil - DCM,,,",,3:36",49.397,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
63,64,169,+1:54:07,198,TIMMER Albert,28,Team Argos - Shimano,,,3:373:37,49.376999999999995,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
64,65,165,+1:51:42,8,STANNARD Ian,26,Sky Procycling,,,3:383:38,49.356,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
65,66,172,+1:56:34,9,THOMAS Geraint,27,Sky Procycling,,,3:403:40,49.315,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
66,67,130,+1:34:34,58,VEILLEUX David,25,Team Europcar,,,",,3:40",49.315,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
67,68,115,+1:21:20,45,IRIZAR Markel,33,RadioShack - Leopard,,,",,3:40",49.315,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
68,69,43,+34:13,46,KLÖDEN Andreas,38,RadioShack - Leopard,,,3:423:42,49.273999999999994,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
69,70,28,+17:57,56,MALACARNE Davide,25,Team Europcar,,,",,3:42",49.273999999999994,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
70,71,87,+1:03:57,99,TOSATTO Matteo,39,Team Saxo - Tinkoff,,,3:473:47,49.172,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
71,72,88,+1:04:01,13,DE MARCHI Alessandro,27,Cannondale Pro Cycling Team,,,3:483:48,49.152,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
72,73,122,+1:28:08,177,NAVARDAUSKAS Ramūnas,25,Garmin Sharp,,,",,3:48",49.152,Tour_de_France,11,10 July 2013,54.271 km/h,0,33 km,1
