,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,85.0,+35:56,7,SAGAN Peter,21,Liquigas - Cannondale,16.0,80.0,4:38:22,Vuelta_a_Espa_a,6,25 August 2011,40.026 km/h,66,185.7 km,6
1,2,57.0,+16:41,115,LASTRAS Pablo,35,Movistar Team,8.0,50.0,",,0:00",Vuelta_a_Espa_a,6,25 August 2011,40.026 km/h,66,185.7 km,6
2,3,68.0,+22:38,8,AGNOLI Valerio,26,Liquigas - Cannondale,4.0,35.0,",,0:00",Vuelta_a_Espa_a,6,25 August 2011,40.026 km/h,66,185.7 km,6
3,4,3.0,+0:16,1,NIBALI Vincenzo,26,Liquigas - Cannondale,2.0,25.0,",,0:00",Vuelta_a_Espa_a,6,25 August 2011,40.026 km/h,66,185.7 km,6
4,5,20.0,+1:25,2,CAPECCHI Eros,25,Liquigas - Cannondale,1.0,18.0,0:030:03,Vuelta_a_Espa_a,6,25 August 2011,40.026 km/h,66,185.7 km,6
5,6,5.0,+0:25,103,FUGLSANG Jakob,26,Leopard Trek,,15.0,0:170:17,Vuelta_a_Espa_a,6,25 August 2011,40.026 km/h,66,185.7 km,6
6,7,4.0,+0:23,81,RODRÍGUEZ Joaquim,32,Team Katusha,,12.0,",,0:17",Vuelta_a_Espa_a,6,25 August 2011,40.026 km/h,66,185.7 km,6
7,8,10.0,+0:52,118,BRUSEGHIN Marzio,37,Movistar Team,,10.0,",,0:17",Vuelta_a_Espa_a,6,25 August 2011,40.026 km/h,66,185.7 km,6
8,9,29.0,+2:22,44,MONCOUTIÉ David,36,"Cofidis, le Crédit en Ligne",,8.0,",,0:17",Vuelta_a_Espa_a,6,25 August 2011,40.026 km/h,66,185.7 km,6
9,10,1.0,+0:00,143,CHAVANEL Sylvain,32,Quickstep Cycling Team,,6.0,",,0:17",Vuelta_a_Espa_a,6,25 August 2011,40.026 km/h,66,185.7 km,6
10,11,105.0,+44:34,77,MARTIN Tony,26,HTC - High Road,,5.0,",,0:17",Vuelta_a_Espa_a,6,25 August 2011,40.026 km/h,66,185.7 km,6
11,12,12.0,+0:57,54,NIEVE Mikel,27,Euskaltel - Euskadi,,4.0,",,0:17",Vuelta_a_Espa_a,6,25 August 2011,40.026 km/h,66,185.7 km,6
12,13,19.0,+1:21,61,COBO Juan José,30,Geox-TMC Transformers,,3.0,",,0:17",Vuelta_a_Espa_a,6,25 August 2011,40.026 km/h,66,185.7 km,6
13,14,11.0,+0:53,148,SEELDRAEYERS Kevin,24,Quickstep Cycling Team,,2.0,",,0:17",Vuelta_a_Espa_a,6,25 August 2011,40.026 km/h,66,185.7 km,6
14,15,13.0,+0:57,91,SCARPONI Michele,31,Lampre - ISD,,1.0,",,0:17",Vuelta_a_Espa_a,6,25 August 2011,40.026 km/h,66,185.7 km,6
15,16,78.0,+32:42,101,BENNATI Daniele,30,Leopard Trek,,,0:230:23,Vuelta_a_Espa_a,6,25 August 2011,40.026 km/h,66,185.7 km,6
16,17,63.0,+21:11,99,GAVAZZI Francesco,27,Lampre - ISD,,,",,0:23",Vuelta_a_Espa_a,6,25 August 2011,40.026 km/h,66,185.7 km,6
