,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,,,0,VINOKOUROV Alexandre,37,Pro Team Astana,6.0,50.0,3:47:55,Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
1,2,,,0,CHEREL Mikaël,25,AG2R La Mondiale,4.0,30.0,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
2,3,,,0,MARTIN Tony,26,HTC - High Road,2.0,18.0,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
3,4,,,0,SWIFT Ben,23,Sky Procycling,1.0,13.0,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
4,5,,,0,FREIRE Óscar,35,Rabobank Cycling Team,1.0,10.0,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
5,6,,,0,VIGANÒ Davide,26,Leopard Trek,,7.0,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
6,7,,,0,LEQUATRE Geoffroy,29,RadioShack,,4.0,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
7,8,,,0,PÉREZ Alan,28,Euskaltel - Euskadi,,3.0,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
8,9,,,0,MORI Manuele,30,Lampre - ISD,,2.0,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
9,10,,,0,RUIJGH Rob,24,Vacansoleil - DCM,,1.0,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
10,11,,,0,BOUET Maxime,24,AG2R La Mondiale,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
11,12,,,0,TALANSKY Andrew,22,Team Garmin - Cervélo,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
12,13,,,0,EVANS Cadel,34,BMC Racing Team,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
13,14,,,0,ROCHE Nicolas,26,AG2R La Mondiale,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
14,15,,,0,GASPAROTTO Enrico,29,Pro Team Astana,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
15,16,,,0,LOOSLI David,30,Lampre - ISD,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
16,17,,,0,VELASCO Iván,31,Euskaltel - Euskadi,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
17,18,,,0,COUSIN Jérôme,21,Team Europcar,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
18,19,,,0,TXURRUKA Amets,28,Euskaltel - Euskadi,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
19,20,,,0,SEELDRAEYERS Kevin,24,Quickstep Cycling Team,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
20,21,,,0,BRUTT Pavel,29,Team Katusha,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
21,22,,,0,ARDILA Mauricio Alberto,31,Geox-TMC Transformers,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
22,23,,,0,DE WEERT Kevin,28,Quickstep Cycling Team,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
23,24,,,0,DE GREEF Francis,26,Omega Pharma-Lotto,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
24,25,,,0,DE MAAR Marc,27,Quickstep Cycling Team,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
25,26,,,0,GAUTIER Cyril,23,Team Europcar,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
26,27,,,0,HERRADA Jesús,20,Movistar Team,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
27,28,,,0,DE CLERCQ Bart,24,Omega Pharma-Lotto,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
28,29,,,0,PLIUȘCHIN Alexandr,24,Team Katusha,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
29,30,,,0,KONOVALOVAS Ignatas,25,Movistar Team,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
30,31,,,0,ROLLAND Pierre,24,Team Europcar,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
31,32,,,0,ZAUGG Oliver,29,Leopard Trek,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
32,33,,,0,ROHREGGER Thomas,28,Leopard Trek,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
33,34,,,0,IZAGIRRE Ion,22,Euskaltel - Euskadi,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
34,35,,,0,INTXAUSTI Beñat,25,Movistar Team,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
35,36,,,0,PINOTTI Marco,35,HTC - High Road,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
36,37,,,0,MENCHOV Denis,33,Geox-TMC Transformers,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
37,38,,,0,KASHECHKIN Andrey,31,Lampre - ISD,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
38,39,,,0,KOZONTCHUK Dmitry,27,Geox-TMC Transformers,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
39,40,,,0,MAJKA Rafał,21,Saxo Bank - Sungard,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
40,41,,,0,MILLAR David,34,Team Garmin - Cervélo,,,",,0:00",Tour_de_Romandie,4,29 April 2011,43.832 km/h,0,166.5 km,24
