,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,9.0,+0:17,67,THEUNS Edward,26,Trek - Segafredo,50.0,50.0,3:24:23,BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
1,2,98.0,+1:13,144,KUMP Marko,28,UAE Team Emirates,20.0,30.0,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
2,3,70.0,+0:54,217,MERLIER Tim,24,Vérandas Willems-Crelan,8.0,18.0,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
3,4,4.0,+0:05,51,SAGAN Peter,27,BORA - hansgrohe,,13.0,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
4,5,109.0,+1:23,32,GROENEWEGEN Dylan,24,Team LottoNL-Jumbo,,10.0,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
5,6,53.0,+0:45,87,VAN POPPEL Danny,24,Team Sky,,7.0,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
6,7,49.0,+0:44,108,CORT Magnus,24,ORICA-Scott,,4.0,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
7,8,113.0,+1:27,156,SARREAU Marc,24,FDJ,,3.0,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
8,9,51.0,+0:44,43,BAUHAUS Phil,23,Team Sunweb,,2.0,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
9,10,32.0,+0:33,91,VANMARCKE Sep,29,Cannondale-Drapac Pro Cycling Team,,1.0,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
10,11,27.0,+0:31,47,TEUNISSEN Mike,24,Team Sunweb,,,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
11,12,102.0,+1:15,113,GIBBONS Ryan,22,Team Dimension Data,,,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
12,13,41.0,+0:38,5,KEISSE Iljo,34,Quick-Step Floors,,,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
13,14,117.0,+1:36,13,DE BUYST Jasper,23,Lotto Soudal,,,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
14,15,72.0,+0:55,148,ZURLO Federico,23,UAE Team Emirates,,,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
15,16,61.0,+0:49,184,RICKAERT Jonas,23,Sport Vlaanderen - Baloise,,,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
16,17,103.0,+1:16,186,VAN GESTEL Dries,22,Sport Vlaanderen - Baloise,,,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
17,18,58.0,+0:47,142,CONSONNI Simone,22,UAE Team Emirates,,,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
18,19,121.0,+1:49,202,DEHAES Kenny,32,Wanty - Groupe Gobert,,,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
19,20,91.0,+1:08,174,BARBIER Rudy,24,AG2R La Mondiale,,,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
20,21,31.0,+0:33,61,STUYVEN Jasper,25,Trek - Segafredo,,,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
21,22,111.0,+1:25,197,VERMELTFOORT Coen,29,Roompot - Nederlandse Loterij,,,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
22,23,107.0,+1:20,183,PLANCKAERT Edward,22,Sport Vlaanderen - Baloise,,,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
23,24,45.0,+0:42,171,NAESEN Oliver,26,AG2R La Mondiale,,,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
24,25,116.0,+1:31,135,MINALI Riccardo,22,Astana Pro Team,,,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
25,26,78.0,+1:01,204,MCNALLY Mark,28,Wanty - Groupe Gobert,,,",,0:00",BinckBank_Tour,4,10 August 2017,47.18 km/h,0,160.7 km,21
