,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,101,WIGGINS Bradley,32,Sky Procycling,200.0,500.0,87:34:47,..,Tour_de_France,GC,22 July 2012,39.83 km/h,0,0 km,1
1,2,2,-,105,FROOME Chris,27,Sky Procycling,150.0,380.0,3:213:21,..,Tour_de_France,GC,22 July 2012,39.83 km/h,0,0 km,1
2,3,3,-,51,NIBALI Vincenzo,27,Liquigas - Cannondale,120.0,340.0,6:196:19,..,Tour_de_France,GC,22 July 2012,39.83 km/h,0,0 km,1
3,4,4,-,111,VAN DEN BROECK Jurgen,29,Lotto Belisol Team,110.0,300.0,10:1510:15,..,Tour_de_France,GC,22 July 2012,39.83 km/h,0,0 km,1
4,5,5,-,9,VAN GARDEREN Tejay,23,BMC Racing Team,100.0,280.0,11:0411:04,..,Tour_de_France,GC,22 July 2012,39.83 km/h,0,0 km,1
5,6,6,-,19,ZUBELDIA Haimar,35,RadioShack - Nissan,90.0,260.0,15:4115:41,..,Tour_de_France,GC,22 July 2012,39.83 km/h,0,0 km,1
6,7,7,-,1,EVANS Cadel,35,BMC Racing Team,80.0,240.0,15:4915:49,..,Tour_de_France,GC,22 July 2012,39.83 km/h,0,0 km,1
7,8,8,-,29,ROLLAND Pierre,25,Team Europcar,70.0,220.0,16:2616:26,..,Tour_de_France,GC,22 July 2012,39.83 km/h,0,0 km,1
8,9,9,-,181,BRAJKOVIČ Janez,28,Astana Pro Team,60.0,210.0,16:3316:33,..,Tour_de_France,GC,22 July 2012,39.83 km/h,0,0 km,1
9,10,10,-,146,PINOT Thibaut,22,FDJ - BigMat,50.0,200.0,17:1717:17,..,Tour_de_France,GC,22 July 2012,39.83 km/h,0,0 km,1
10,11,11,-,15,KLÖDEN Andreas,37,RadioShack - Nissan,40.0,190.0,17:5417:54,..,Tour_de_France,GC,22 July 2012,39.83 km/h,0,0 km,1
11,12,12,-,79,ROCHE Nicolas,28,AG2R La Mondiale,30.0,180.0,19:3319:33,..,Tour_de_France,GC,22 July 2012,39.83 km/h,0,0 km,1
