,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,11,RODRÍGUEZ Joaquim,34,Team Katusha,100.0,250,29:41:34,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
1,2,2,-,31,CONTADOR Alberto,31,Tinkoff - Saxo,80.0,190,0:040:04,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
2,3,3,-,92,VAN GARDEREN Tejay,25,BMC Racing Team,70.0,160,0:070:07,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
3,4,4,-,63,BARDET Romain,23,AG2R La Mondiale,60.0,140,0:100:10,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
4,5,5,-,21,QUINTANA Nairo,24,Movistar Team,50.0,120,",,0:10",..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
5,6,6,-,51,FROOME Chris,28,Team Sky,40.0,110,0:170:17,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
6,7,7,-,7,TALANSKY Andrew,25,Garmin Sharp,30.0,100,0:180:18,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
7,8,8,-,68,POZZOVIVO Domenico,31,AG2R La Mondiale,20.0,90,0:260:26,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
8,9,9,-,161,BARGUIL Warren,22,Team Giant - Shimano,10.0,80,0:420:42,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
9,10,10,-,178,KIŠERLOVSKI Robert,27,Trek Factory Racing,4.0,70,0:480:48,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
10,11,12,▲1,72,FUGLSANG Jakob,29,Astana Pro Team,,60,1:001:00,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
11,12,13,▲1,85,KELDERMAN Wilco,23,Belkin-Pro Cycling Team,,55,1:011:01,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
12,13,14,▲1,111,PINOT Thibaut,23,FDJ.fr,,50,1:201:20,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
13,14,16,▲2,202,MATÉ Luis Ángel,30,"Cofidis, Solutions Crédits",,45,1:241:24,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
14,15,17,▲2,2,HESJEDAL Ryder,33,Garmin Sharp,,40,1:261:26,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
15,16,19,▲3,1,MARTIN Dan,27,Garmin Sharp,,36,1:491:49,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
16,17,20,▲3,53,LÓPEZ David,32,Team Sky,,32,1:541:54,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
17,18,15,▼3,13,MORENO Daniel,32,Team Katusha,,28,1:581:58,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
18,19,21,▲2,132,ARMÉE Sander,28,Lotto Belisol,,24,",,1:58",..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
19,20,22,▲2,184,TXURRUKA Amets,31,Caja Rural - Seguros RGA,,20,2:172:17,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
20,21,18,▼3,73,ARU Fabio,23,Astana Pro Team,,18,2:342:34,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
21,22,24,▲2,48,VERONA Carlos,21,Omega Pharma - Quick-Step,,16,3:373:37,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
22,23,25,▲2,147,YATES Adam,21,Orica GreenEDGE,,14,3:423:42,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
23,24,30,▲6,203,BAGOT Yoann,26,"Cofidis, Solutions Crédits",,12,3:443:44,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
24,25,23,▼2,201,NAVARRO Daniel,30,"Cofidis, Solutions Crédits",,10,3:473:47,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
25,26,27,▲1,66,CHEREL Mikaël,28,AG2R La Mondiale,,9,4:004:00,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
26,27,31,▲4,28,HERRADA José,28,Movistar Team,,8,4:424:42,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
27,28,32,▲4,181,SÁNCHEZ Luis León,30,Caja Rural - Seguros RGA,,7,4:494:49,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
28,29,33,▲4,114,JEANNESSON Arnold,28,FDJ.fr,,6,5:215:21,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
29,30,29,▼1,41,URÁN Rigoberto,27,Omega Pharma - Quick-Step,,5,6:266:26,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
30,31,37,▲6,43,BRAMBILLA Gianluca,26,Omega Pharma - Quick-Step,,5,7:257:25,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
31,32,34,▲2,103,BENNETT George,23,Cannondale,,5,7:287:28,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
32,33,40,▲7,94,ATAPUMA Darwin,26,BMC Racing Team,,5,8:168:16,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
33,34,41,▲7,154,MALACARNE Davide,26,Team Europcar,,5,8:238:23,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
34,35,38,▲3,131,VAN DEN BROECK Jurgen,31,Lotto Belisol,,5,8:498:49,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
35,36,43,▲7,71,LANDA Mikel,24,Astana Pro Team,,5,9:249:24,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
36,37,35,▼2,93,STETINA Peter,26,BMC Racing Team,,5,9:259:25,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
37,38,46,▲8,126,SERPA José Rodolfo,34,Lampre - Merida,,5,12:4912:49,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
38,39,45,▲6,15,CARUSO Giampaolo,33,Team Katusha,,5,12:5812:58,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
39,40,52,▲12,141,MEIER Christian,29,Orica GreenEDGE,,5,14:1914:19,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
40,41,50,▲9,25,PLAZA Rubén,34,Movistar Team,,5,14:5314:53,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
41,42,51,▲9,198,SAMOILAU Branislau,28,CCC Polsat Polkowice,,5,14:5414:54,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
42,43,44,▲1,26,CASTROVIEJO Jonathan,26,Movistar Team,,5,15:1215:12,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
43,44,53,▲9,82,CLEMENT Stef,31,Belkin-Pro Cycling Team,,5,16:0816:08,..,Volta_Ciclista_a_Catalunya,GC,30 March 2014,39.504 km/h,0,0 km,20
